,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,4/3/2021,10:25:59:137,198.71,30.71,321.32,0.539,925.696,323.14026964878866,198.71
1,1,4/3/2021,10:25:59:262,199.21,30.81,312.42,0.54,925.546,323.1489299228324,198.71
2,2,4/3/2021,10:25:59:340,198.71,30.75,337.82,0.54,925.696,323.15940144050944,198.71
3,3,4/3/2021,10:25:59:448,198.71,30.69,330.72,0.54,925.696,323.1716666638671,198.71
4,4,4/3/2021,10:25:59:547,198.71,30.51,328.92,0.54,925.696,323.1857234166747,198.71
5,5,4/3/2021,10:25:59:657,198.21,30.57,321.02,0.54,925.696,323.2015916388217,198.71
6,6,4/3/2021,10:25:59:772,198.71,30.79,319.12,0.54,925.696,323.2193041630872,198.71
7,7,4/3/2021,10:25:59:881,198.71,30.73,318.52,0.54,925.546,323.23889310026414,198.71
8,8,4/3/2021,10:26:0:6,198.71,30.75,318.52,0.54,925.696,323.2603806239652,198.71
9,9,4/3/2021,10:26:0:100,198.21,30.75,318.52,0.54,925.696,323.28377520300944,198.71
10,10,4/3/2021,10:26:0:271,199.21,30.75,325.22,0.54,925.696,323.3090720004572,198.71
11,11,4/3/2021,10:26:0:318,199.21,30.75,325.22,0.54,925.696,323.33625788563063,198.71
12,12,4/3/2021,10:26:0:428,199.21,30.77,328.02,0.539,925.696,323.36531970063044,198.71
13,13,4/3/2021,10:26:0:537,200.21,30.77,321.32,0.539,925.696,323.39625025035843,198.71
14,14,4/3/2021,10:26:0:647,198.21,30.77,334.42,0.539,925.696,323.42905011418173,198.71
15,15,4/3/2021,10:26:0:756,198.71,30.71,317.62,0.539,925.696,323.4637288307564,198.71
16,16,4/3/2021,10:26:0:865,199.71,30.69,338.12,0.539,925.546,323.500306329324,198.71
17,17,4/3/2021,10:26:1:6,199.21,30.63,319.12,0.539,925.696,323.5388143551586,198.71
18,18,4/3/2021,10:26:1:84,199.21,30.77,319.12,0.539,925.546,323.5792949780365,198.71
19,19,4/3/2021,10:26:1:194,199.21,30.79,319.12,0.539,925.696,323.6217910019403,198.71
20,20,4/3/2021,10:26:1:303,199.21,30.63,319.12,0.539,925.696,323.6663350683636,198.71
21,21,4/3/2021,10:26:1:412,199.21,30.77,319.42,0.539,925.696,323.71294589517896,198.71
22,22,4/3/2021,10:26:1:521,202.11,30.83,321.32,0.539,925.696,323.76162873991365,198.71
23,23,4/3/2021,10:26:1:631,199.71,30.83,339.62,0.539,925.696,323.81238063077063,198.71
24,24,4/3/2021,10:26:1:756,198.21,30.73,309.72,0.54,925.696,323.86520106402696,198.71
25,25,4/3/2021,10:26:1:850,199.21,30.57,319.12,0.539,925.696,323.92009330197516,198.71
26,26,4/3/2021,10:26:2:6,198.71,30.75,320.12,0.54,925.696,323.97705145844805,198.71
27,27,4/3/2021,10:26:2:68,201.21,30.71,338.12,0.54,925.546,324.0360558841583,198.71
28,28,4/3/2021,10:26:2:178,198.71,30.73,319.42,0.54,925.696,324.0970859926128,198.71
