,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,9/2/2021,10:44:59:258,350.62,31.16,490.12,0.5489999999999999,936.247,492.1276259257466,350.62
1,1,9/2/2021,10:44:59:321,351.12,31.2,483.72,0.5489999999999999,936.247,492.3191939753234,350.62
2,2,9/2/2021,10:44:59:430,349.62,31.1,516.63,0.5489999999999999,936.097,492.5127001110536,350.62
3,3,9/2/2021,10:44:59:540,350.62,31.18,500.43,0.5489999999999999,936.247,492.70787844999046,350.62
4,4,9/2/2021,10:44:59:649,349.62,31.14,502.63,0.5489999999999999,936.247,492.904494509689,350.62
5,5,9/2/2021,10:44:59:759,350.12,31.16,484.62,0.5489999999999999,936.247,493.10234852067566,350.62
6,6,9/2/2021,10:44:59:868,350.12,31.14,484.92,0.5489999999999999,936.247,493.301255694992,350.62
7,7,9/2/2021,10:44:59:993,350.62,31.16,504.73,0.5489999999999999,936.097,493.50102564286163,350.62
8,8,9/2/2021,10:45:0:87,350.62,31.33,487.32,0.5489999999999999,936.097,493.70146039246816,350.62
9,9,9/2/2021,10:45:0:243,350.12,31.24,493.12,0.5489999999999999,936.247,493.9023617734179,350.62
10,10,9/2/2021,10:45:0:306,351.12,31.2,490.12,0.5479999999999999,936.097,494.10352974556395,350.62
11,11,9/2/2021,10:45:0:415,351.12,31.16,503.23,0.5479999999999999,936.097,494.30475878630796,350.62
12,12,9/2/2021,10:45:0:524,351.12,31.12,503.53,0.5479999999999999,936.097,494.5058457585656,350.62
13,13,9/2/2021,10:45:0:634,350.62,31.14,499.22,0.5479999999999999,936.097,494.70660385562536,350.62
14,14,9/2/2021,10:45:0:743,350.62,31.2,484.92,0.5479999999999999,936.097,494.9068660770554,350.62
15,15,9/2/2021,10:45:0:852,350.62,31.18,497.42,0.5479999999999999,936.247,495.1064726905538,350.62
16,16,9/2/2021,10:45:0:993,350.12,31.22,498.32,0.5489999999999999,936.097,495.30525962537047,350.62
17,17,9/2/2021,10:45:1:71,351.12,31.16,490.72,0.5489999999999999,936.097,495.5030598002469,350.62
18,18,9/2/2021,10:45:1:180,351.12,31.2,493.72,0.5489999999999999,936.097,495.6997053418637,350.62
19,19,9/2/2021,10:45:1:290,352.12,31.16,496.82,0.5489999999999999,936.247,495.89502388133684,350.62
20,20,9/2/2021,10:45:1:399,350.12,31.1,496.22,0.5489999999999999,936.097,496.0888379543201,350.62
21,21,9/2/2021,10:45:1:509,350.12,31.14,520.03,0.5489999999999999,936.097,496.28097370681024,350.62
22,22,9/2/2021,10:45:1:618,350.62,31.12,491.92,0.5489999999999999,936.247,496.47127688505225,350.62
23,23,9/2/2021,10:45:1:758,350.12,31.2,484.92,0.5489999999999999,936.097,496.6596172736106,350.62
24,24,9/2/2021,10:45:1:837,350.62,31.14,491.62,0.5489999999999999,936.097,496.8458679539682,350.62
25,25,9/2/2021,10:45:1:992,350.12,31.12,501.43,0.5489999999999999,936.097,497.0298848438649,350.62
26,26,9/2/2021,10:45:2:54,350.62,31.26,493.72,0.5489999999999999,936.097,497.2115093628621,350.62
27,27,9/2/2021,10:45:2:164,351.12,31.2,496.82,0.5489999999999999,936.097,497.39057854897067,350.62
28,28,9/2/2021,10:45:2:273,351.62,31.1,500.73,0.5489999999999999,936.097,497.5669278178749,350.62
29,29,9/2/2021,10:45:2:383,350.62,31.18,502.93,0.5489999999999999,936.097,497.7403936084772,350.62
30,30,9/2/2021,10:45:2:492,350.12,31.16,511.13,0.5489999999999999,936.097,497.9108223087203,350.62
31,31,9/2/2021,10:45:2:601,350.62,31.22,504.13,0.5489999999999999,936.097,498.0780818458969,350.62
32,32,9/2/2021,10:45:2:742,351.12,31.16,504.73,0.5489999999999999,936.097,498.2420683887986,350.62
33,33,9/2/2021,10:45:2:820,350.12,31.16,482.42,0.5489999999999999,936.097,498.40270010923246,350.62
34,34,9/2/2021,10:45:2:930,349.62,31.2,518.83,0.5479999999999999,936.097,498.5599020729435,350.62
35,35,9/2/2021,10:45:3:39,350.12,31.16,498.62,0.5489999999999999,936.097,498.7136029502386,350.62
36,36,9/2/2021,10:45:3:148,349.62,31.18,502.33,0.5489999999999999,936.097,498.8637455961666,350.62
37,37,9/2/2021,10:45:3:258,350.12,31.12,503.53,0.5489999999999999,936.097,499.0102903508042,350.62
38,38,9/2/2021,10:45:3:367,350.62,31.14,503.83,0.5479999999999999,936.097,499.15321093331625,350.62
39,39,9/2/2021,10:45:3:492,350.62,31.22,498.62,0.5489999999999999,936.097,499.29249348790086,350.62
40,40,9/2/2021,10:45:3:586,352.12,31.26,503.23,0.5489999999999999,936.097,499.42813485330606,350.62
41,41,9/2/2021,10:45:3:773,349.62,31.2,491.92,0.5489999999999999,936.097,499.5601375108437,350.62
42,42,9/2/2021,10:45:3:804,350.62,31.16,503.23,0.5489999999999999,936.097,499.6885034734861,350.62
43,43,9/2/2021,10:45:3:914,351.12,31.16,498.62,0.5489999999999999,936.097,499.8132308884101,350.62
44,44,9/2/2021,10:45:4:23,350.62,31.18,504.13,0.5489999999999999,936.097,499.9343166192743,350.62
45,45,9/2/2021,10:45:4:133,350.62,31.22,500.43,0.5489999999999999,936.097,500.05176101478133,350.62
46,46,9/2/2021,10:45:4:242,351.12,31.18,503.83,0.5489999999999999,936.097,500.1655705640117,350.62
47,47,9/2/2021,10:45:4:351,351.62,31.18,504.13,0.5489999999999999,936.097,500.2757594253652,350.62
48,48,9/2/2021,10:45:4:492,350.62,31.24,498.32,0.5489999999999999,936.097,500.38235041318046,350.62
49,49,9/2/2021,10:45:4:570,352.12,31.16,503.83,0.5489999999999999,936.097,500.48537335442774,350.62
50,50,9/2/2021,10:45:4:679,351.12,31.2,503.23,0.5489999999999999,936.097,500.584862869217,350.62
51,51,9/2/2021,10:45:4:789,350.12,31.18,500.43,0.5489999999999999,936.097,500.6808590606098,350.62
52,52,9/2/2021,10:45:4:898,349.62,31.24,495.22,0.5489999999999999,936.097,500.77340638182494,350.62
