,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,4/3/2021,10:14:2:560,184.61,30.97,295.91,0.54,923.396,294.7655381975166,184.61
1,1,4/3/2021,10:14:2:638,184.11,30.99,293.51,0.541,923.546,294.67910548732783,184.61
2,2,4/3/2021,10:14:2:794,184.11,31.06,287.11,0.541,923.546,294.5902109169785,184.61
3,3,4/3/2021,10:14:2:857,185.11,31.24,295.31,0.541,923.396,294.4993327413917,184.61
4,4,4/3/2021,10:14:2:966,184.11,31.04,298.71,0.541,923.396,294.4069093544304,184.61
5,5,4/3/2021,10:14:3:75,184.61,30.95,295.61,0.541,923.396,294.3133716230413,184.61
6,6,4/3/2021,10:14:3:185,184.61,31.0,278.21,0.541,923.396,294.21916090758947,184.61
7,7,4/3/2021,10:14:3:294,184.61,30.97,279.21,0.541,923.396,294.1246667287705,184.61
8,8,4/3/2021,10:14:3:404,184.61,30.97,298.41,0.541,923.396,294.0301402561793,184.61
9,9,4/3/2021,10:14:3:560,185.11,30.97,296.61,0.541,923.396,293.9357038766198,184.61
10,10,4/3/2021,10:14:3:623,186.01,30.97,299.01,0.541,923.396,293.8414472795027,184.61
11,11,4/3/2021,10:14:3:732,184.61,31.0,281.91,0.541,923.396,293.7474869646072,184.61
12,12,4/3/2021,10:14:3:841,189.41,30.97,280.41,0.54,923.546,293.65392528341425,184.61
13,13,4/3/2021,10:14:3:951,184.61,30.99,319.82,0.54,923.396,293.5607920265038,184.61
14,14,4/3/2021,10:14:4:60,184.61,30.89,280.71,0.54,923.546,293.4680883414278,184.61
15,15,4/3/2021,10:14:4:170,184.61,30.95,299.61,0.539,923.246,293.3758621389122,184.61
16,16,4/3/2021,10:14:4:294,185.11,30.97,278.91,0.539,923.396,293.2841865009052,184.61
17,17,4/3/2021,10:14:4:388,185.11,30.95,280.11,0.539,923.396,293.1930779882498,184.61
18,18,4/3/2021,10:14:4:544,185.11,31.04,298.41,0.539,923.396,293.1024350523943,184.61
19,19,4/3/2021,10:14:4:607,185.51,30.95,280.71,0.539,923.396,293.0120382875745,184.61
20,20,4/3/2021,10:14:4:716,185.11,30.95,279.81,0.54,923.396,292.92157350037553,184.61
