,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,5/3/2021,10:38:25:390,209.51,30.51,312.12,0.544,925.996,310.411425954739,209.51
1,1,5/3/2021,10:38:25:483,208.51,30.51,311.22,0.544,925.996,310.8671607777194,209.51
2,2,5/3/2021,10:38:25:608,209.01,30.49,314.32,0.544,925.996,311.32327429771124,209.51
3,3,5/3/2021,10:38:25:733,209.01,30.55,320.12,0.544,926.146,311.7793504639325,209.51
4,4,5/3/2021,10:38:25:796,209.01,30.48,309.72,0.544,925.996,312.23498070650317,209.51
5,5,5/3/2021,10:38:25:905,209.01,30.44,309.72,0.544,925.996,312.6897635628967,209.51
6,6,5/3/2021,10:38:26:14,208.51,30.44,328.02,0.544,925.996,313.14330106523516,209.51
7,7,5/3/2021,10:38:26:124,209.01,30.55,310.92,0.544,925.996,313.59520061622976,209.51
8,8,5/3/2021,10:38:26:233,209.01,30.53,327.72,0.544,925.996,314.04508082819666,209.51
9,9,5/3/2021,10:38:26:342,210.51,30.49,330.42,0.544,925.996,314.4925763145785,209.51
10,10,5/3/2021,10:38:26:483,208.01,30.53,315.82,0.544,925.996,314.93734340774915,209.51
11,11,5/3/2021,10:38:26:561,209.01,30.44,329.52,0.544,925.996,315.37906223889183,209.51
12,12,5/3/2021,10:38:26:671,209.01,30.48,339.92,0.544,925.996,315.81743646240983,209.51
13,13,5/3/2021,10:38:26:780,209.51,30.53,310.02,0.544,925.996,316.2521977395891,209.51
14,14,5/3/2021,10:38:26:889,209.01,30.42,329.82,0.544,925.996,316.6831051320605,209.51
15,15,5/3/2021,10:38:26:999,209.51,30.53,336.22,0.544,926.146,317.10993855603454,209.51
16,16,5/3/2021,10:38:27:108,209.01,30.38,312.12,0.544,925.996,317.5324993881773,209.51
17,17,5/3/2021,10:38:27:249,209.01,30.55,343.32,0.544,925.996,317.9506127225362,209.51
18,18,5/3/2021,10:38:27:327,209.01,30.53,314.62,0.544,925.996,318.3641259506851,209.51
19,19,5/3/2021,10:38:27:483,209.51,30.57,321.02,0.545,926.146,318.772906185628,209.51
20,20,5/3/2021,10:38:27:546,209.01,30.53,350.32,0.544,925.846,319.17683691863795,209.51
21,21,5/3/2021,10:38:27:655,209.51,30.4,311.22,0.544,925.996,319.57582181536554,209.51
22,22,5/3/2021,10:38:27:765,209.01,30.53,351.22,0.544,925.996,319.9697918928806,209.51
23,23,5/3/2021,10:38:27:874,209.01,30.51,326.82,0.544,925.996,320.3587081430316,209.51
24,24,5/3/2021,10:38:27:983,209.51,30.53,311.52,0.544,925.996,320.7425606247346,209.51
25,25,5/3/2021,10:38:28:93,209.01,30.51,312.12,0.544,925.996,321.1213551688057,209.51
26,26,5/3/2021,10:38:28:233,209.01,30.49,312.12,0.544,925.996,321.4950913243693,209.51
27,27,5/3/2021,10:38:28:311,210.01,30.44,319.12,0.544,925.996,321.8637506854874,209.51
28,28,5/3/2021,10:38:28:421,209.01,30.55,321.92,0.544,925.996,322.2272986077852,209.51
29,29,5/3/2021,10:38:28:530,209.01,30.61,328.32,0.545,925.846,322.58569202832075,209.51
30,30,5/3/2021,10:38:28:639,209.01,30.63,325.62,0.546,925.846,322.93888837730105,209.51
31,31,5/3/2021,10:38:28:749,210.01,30.49,328.32,0.545,925.846,323.2868517367238,209.51
32,32,5/3/2021,10:38:28:858,209.01,30.57,309.42,0.545,925.846,323.6295526170432,209.51
33,33,5/3/2021,10:38:28:999,208.51,30.51,331.02,0.544,925.846,323.96696107832435,209.51
34,34,5/3/2021,10:38:29:77,209.01,30.49,317.62,0.544,925.846,324.299041289203,209.51
35,35,5/3/2021,10:38:29:233,208.51,30.55,317.62,0.544,925.846,324.62575119591946,209.51
36,36,5/3/2021,10:38:29:295,209.01,30.53,324.02,0.544,925.846,324.9470408211625,209.51
37,37,5/3/2021,10:38:29:405,210.51,30.48,328.62,0.544,925.846,325.26285125213286,209.51
38,38,5/3/2021,10:38:29:514,209.01,30.46,330.72,0.544,925.846,325.57312045267287,209.51
39,39,5/3/2021,10:38:29:624,210.01,30.55,331.02,0.544,925.996,325.877791449752,209.51
40,40,5/3/2021,10:38:29:733,209.51,30.51,341.72,0.544,925.996,326.176818718216,209.51
41,41,5/3/2021,10:38:29:842,209.51,30.51,347.22,0.544,925.846,326.4701765657296,209.51
42,42,5/3/2021,10:38:29:983,210.01,30.49,319.42,0.544,925.846,326.7578673290883,209.51
43,43,5/3/2021,10:38:30:61,208.51,30.53,340.22,0.544,925.846,327.0399186389725,209.51
44,44,5/3/2021,10:38:30:170,209.01,30.51,328.32,0.544,925.996,327.3163737133529,209.51
45,45,5/3/2021,10:38:30:280,209.01,30.55,329.52,0.544,925.996,327.5872867761471,209.51
46,46,5/3/2021,10:38:30:389,209.01,30.61,327.42,0.544,925.846,327.85272050486776,209.51
47,47,5/3/2021,10:38:30:498,208.51,30.51,331.02,0.544,925.996,328.1127418925437,209.51
48,48,5/3/2021,10:38:30:608,209.51,30.63,330.72,0.544,925.996,328.3674208296066,209.51
49,49,5/3/2021,10:38:30:733,209.01,30.51,331.02,0.5429999999999999,925.996,328.61683144879413,209.51
50,50,5/3/2021,10:38:30:826,209.01,30.57,331.42,0.5429999999999999,925.996,328.8610532807461,209.51
51,51,5/3/2021,10:38:30:982,209.51,30.51,332.32,0.5429999999999999,926.146,329.10017164409214,209.51
52,52,5/3/2021,10:38:31:45,209.51,30.51,330.12,0.5429999999999999,925.996,329.3342777594723,209.51
53,53,5/3/2021,10:38:31:154,209.51,30.55,313.32,0.5429999999999999,925.996,329.56346556313173,209.51
54,54,5/3/2021,10:38:31:264,209.51,30.48,334.12,0.5429999999999999,925.846,329.7878231605712,209.51
55,55,5/3/2021,10:38:31:373,209.51,30.44,311.52,0.5429999999999999,925.996,330.00742537159533,209.51
56,56,5/3/2021,10:38:31:482,209.51,30.63,331.02,0.5429999999999999,925.996,330.2223309811584,209.51
57,57,5/3/2021,10:38:31:592,209.51,30.53,331.02,0.5429999999999999,925.996,330.43258350057425,209.51
58,58,5/3/2021,10:38:31:733,210.91,30.48,316.72,0.544,925.996,330.6382154389535,209.51
59,59,5/3/2021,10:38:31:811,210.51,30.55,332.02,0.5429999999999999,925.996,330.83924976282316,209.51
60,60,5/3/2021,10:38:31:921,209.01,30.53,326.52,0.5429999999999999,925.996,331.0356978958165,209.51
61,61,5/3/2021,10:38:32:17,209.51,30.51,333.52,0.5429999999999999,925.996,331.22756207800364,209.51
62,62,5/3/2021,10:38:32:126,209.51,30.53,338.42,0.5429999999999999,925.996,331.4148416528112,209.51
63,63,5/3/2021,10:38:32:266,209.51,30.48,325.62,0.544,925.996,331.59753868767154,209.51
64,64,5/3/2021,10:38:32:344,210.51,30.59,342.92,0.5429999999999999,925.996,331.77566013464383,209.51
65,65,5/3/2021,10:38:32:501,209.01,30.53,331.42,0.5429999999999999,925.996,331.94921848950787,209.51
66,66,5/3/2021,10:38:32:563,210.01,30.59,346.92,0.544,925.996,332.1182352695454,209.51
67,67,5/3/2021,10:38:32:673,210.01,30.57,323.72,0.544,925.996,332.2827443866184,209.51
68,68,5/3/2021,10:38:32:782,209.01,30.57,332.62,0.544,925.996,332.44278893514235,209.51
69,69,5/3/2021,10:38:32:891,209.51,30.57,334.12,0.544,925.996,332.5984133821871,209.51
70,70,5/3/2021,10:38:33:1,209.01,30.46,330.12,0.544,925.996,332.7496600448926,209.51
71,71,5/3/2021,10:38:33:110,209.51,30.61,346.62,0.544,925.996,332.8965718856124,209.51
72,72,5/3/2021,10:38:33:235,209.01,30.46,346.32,0.544,925.846,333.0392003142123,209.51
73,73,5/3/2021,10:38:33:333,209.01,30.49,311.82,0.544,925.996,333.17761187708635,209.51
74,74,5/3/2021,10:38:33:489,209.51,30.53,331.42,0.544,925.996,333.31187954719536,209.51
75,75,5/3/2021,10:38:33:552,210.01,30.55,311.52,0.544,925.996,333.4420632232318,209.51
76,76,5/3/2021,10:38:33:661,210.51,30.51,339.02,0.544,925.996,333.56819893641614,209.51
77,77,5/3/2021,10:38:33:770,209.01,30.61,311.52,0.544,926.146,333.69029955855046,209.51
78,78,5/3/2021,10:38:33:880,209.01,30.55,343.92,0.544,925.996,333.8083584571845,209.51
79,79,5/3/2021,10:38:33:989,209.01,30.44,349.12,0.544,925.996,333.922357840352,209.51
80,80,5/3/2021,10:38:34:99,209.01,30.46,351.22,0.544,925.996,334.03228789681566,209.51
81,81,5/3/2021,10:38:34:239,209.51,30.46,311.22,0.545,926.146,334.13816117899836,209.51
82,82,5/3/2021,10:38:34:317,209.01,30.49,331.72,0.544,925.996,334.2400017363052,209.51
83,83,5/3/2021,10:38:34:427,209.01,30.49,323.72,0.544,925.996,334.3378229243664,209.51
84,84,5/3/2021,10:38:34:536,209.01,30.48,332.02,0.544,925.996,334.43161873151587,209.51
85,85,5/3/2021,10:38:34:646,209.51,30.53,315.82,0.544,925.996,334.52136513749,209.51
86,86,5/3/2021,10:38:34:755,209.51,30.44,331.42,0.544,925.996,334.6070183276541,209.51
87,87,5/3/2021,10:38:34:864,209.51,30.51,348.12,0.544,925.996,334.68851550872057,209.51
88,88,5/3/2021,10:38:34:989,209.01,30.55,350.32,0.544,925.846,334.7657899906898,209.51
89,89,5/3/2021,10:38:35:83,209.01,30.53,350.62,0.544,925.996,334.83879339235335,209.51
90,90,5/3/2021,10:38:35:239,210.01,30.53,350.62,0.5429999999999999,925.996,334.9075094032509,209.51
91,91,5/3/2021,10:38:35:302,209.01,30.55,332.62,0.5429999999999999,925.996,334.97195495475256,209.51
92,92,5/3/2021,10:38:35:411,209.51,30.53,332.92,0.5429999999999999,925.996,335.0321702259789,209.51
93,93,5/3/2021,10:38:35:520,209.51,30.57,336.52,0.5429999999999999,925.996,335.0882036768656,209.51
