,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,25/1/2021,12:8:37:16,263.71,31.37,397.02,0.5529999999999999,941.897,396.0174991874777,263.71
1,1,25/1/2021,12:8:37:111,262.71,31.32,401.22,0.5529999999999999,941.897,396.151132670056,263.71
2,2,25/1/2021,12:8:37:251,262.71,31.41,383.22,0.5529999999999999,941.897,396.2859728463677,263.71
3,3,25/1/2021,12:8:37:329,261.21,31.41,404.32,0.5529999999999999,941.897,396.4219837683737,263.71
4,4,25/1/2021,12:8:37:438,262.21,31.37,405.22,0.5529999999999999,941.897,396.5591287197543,263.71
5,5,25/1/2021,12:8:37:548,263.21,31.51,400.32,0.5529999999999999,941.897,396.697372736194,263.71
6,6,25/1/2021,12:8:37:657,263.21,31.35,386.92,0.5529999999999999,941.897,396.83668427296027,263.71
7,7,25/1/2021,12:8:37:767,263.71,31.45,400.62,0.5529999999999999,941.897,396.97703307240545,263.71
8,8,25/1/2021,12:8:37:876,263.21,31.37,404.62,0.5529999999999999,941.897,397.1183882265744,263.71
9,9,25/1/2021,12:8:38:1,263.21,31.43,403.12,0.5529999999999999,941.897,397.26071981511535,263.71
10,10,25/1/2021,12:8:38:95,263.71,31.35,403.72,0.5529999999999999,941.897,397.40400153555305,263.71
11,11,25/1/2021,12:8:38:266,262.71,31.35,382.32,0.552,941.897,397.5482106769982,263.71
12,12,25/1/2021,12:8:38:313,263.71,31.43,385.72,0.552,941.897,397.6933243439987,263.71
13,13,25/1/2021,12:8:38:423,263.21,31.45,388.42,0.552,941.897,397.8393142857349,263.71
14,14,25/1/2021,12:8:38:533,262.71,31.43,391.52,0.552,941.897,397.9861444806272,263.71
15,15,25/1/2021,12:8:38:642,262.71,31.41,394.82,0.552,941.897,398.13377212781313,263.71
16,16,25/1/2021,12:8:38:751,263.21,31.39,382.62,0.552,942.047,398.28214907989616,263.71
17,17,25/1/2021,12:8:38:866,262.71,31.39,420.22,0.552,941.897,398.43122281501167,263.71
18,18,25/1/2021,12:8:39:6,262.71,31.43,404.32,0.552,941.897,398.58093986375525,263.71
19,19,25/1/2021,12:8:39:84,264.21,31.45,403.72,0.552,941.897,398.7312509803562,263.71
20,20,25/1/2021,12:8:39:194,263.21,31.41,405.22,0.552,941.897,398.8821129423185,263.71
21,21,25/1/2021,12:8:39:303,263.71,31.41,405.52,0.552,941.897,399.0334873794506,263.71
22,22,25/1/2021,12:8:39:413,263.71,31.33,394.82,0.552,941.897,399.1853398074868,263.71
23,23,25/1/2021,12:8:39:522,263.21,31.33,398.22,0.552,941.897,399.33763805089967,263.71
24,24,25/1/2021,12:8:39:632,263.21,31.47,383.52,0.5529999999999999,941.747,399.49034928049485,263.71
25,25,25/1/2021,12:8:39:772,263.71,31.47,405.22,0.5529999999999999,941.897,399.6434372055677,263.71
26,26,25/1/2021,12:8:39:850,263.21,31.41,401.52,0.5529999999999999,941.897,399.7968618623868,263.71
27,27,25/1/2021,12:8:40:22,262.71,31.35,404.62,0.5529999999999999,941.897,399.9505823771407,263.71
28,28,25/1/2021,12:8:40:69,263.71,31.33,382.62,0.552,941.897,400.1045586899843,263.71
29,29,25/1/2021,12:8:40:179,262.71,31.41,408.02,0.552,941.897,400.258749752926,263.71
30,30,25/1/2021,12:8:40:288,264.21,31.45,382.32,0.552,941.897,400.4131112583098,263.71
31,31,25/1/2021,12:8:40:398,262.71,31.35,399.72,0.552,941.897,400.56759471101446,263.71
32,32,25/1/2021,12:8:40:507,262.71,31.39,383.82,0.552,941.897,400.72214636386224,263.71
33,33,25/1/2021,12:8:40:617,262.71,31.47,403.72,0.552,941.897,400.8767063442732,263.71
34,34,25/1/2021,12:8:40:757,262.71,31.43,404.02,0.552,941.747,401.03120983539566,263.71
35,35,25/1/2021,12:8:40:835,261.71,31.57,404.92,0.552,941.747,401.1855903937572,263.71
36,36,25/1/2021,12:8:40:945,262.71,31.37,405.22,0.552,941.897,401.3397829981824,263.71
37,37,25/1/2021,12:8:41:54,262.71,31.37,405.52,0.5529999999999999,941.747,401.4937252128289,263.71
38,38,25/1/2021,12:8:41:163,263.71,31.47,406.42,0.5529999999999999,941.747,401.6473574301506,263.71
39,39,25/1/2021,12:8:41:273,263.21,31.39,404.92,0.5529999999999999,941.897,401.80062303204284,263.71
40,40,25/1/2021,12:8:41:382,262.71,31.37,411.02,0.5529999999999999,941.747,401.95346859676886,263.71
41,41,25/1/2021,12:8:41:507,262.71,31.41,405.22,0.5529999999999999,941.747,402.105844402258,263.71
42,42,25/1/2021,12:8:41:601,263.21,31.43,405.82,0.5529999999999999,941.747,402.257704720156,263.71
43,43,25/1/2021,12:8:41:772,263.21,31.43,407.32,0.5529999999999999,941.747,402.40900734033966,263.71
44,44,25/1/2021,12:8:41:819,262.71,31.47,405.52,0.5529999999999999,941.747,402.5597130365844,263.71
45,45,25/1/2021,12:8:41:929,263.71,31.43,394.82,0.5529999999999999,941.747,402.70978489597184,263.71
46,46,25/1/2021,12:8:42:38,263.21,31.39,406.42,0.5529999999999999,941.747,402.8591865964149,263.71
47,47,25/1/2021,12:8:42:148,262.21,31.47,383.22,0.5529999999999999,941.897,403.0078801698746,263.71
48,48,25/1/2021,12:8:42:257,262.71,31.37,406.42,0.552,941.747,403.15582386173065,263.71
49,49,25/1/2021,12:8:42:364,262.71,31.47,401.92,0.552,941.747,403.30297132998237,263.71
50,50,25/1/2021,12:8:42:520,262.71,31.47,386.92,0.552,941.747,403.44927267630607,263.71
51,51,25/1/2021,12:8:42:582,262.71,31.43,402.52,0.552,941.747,403.59467425682055,263.71
52,52,25/1/2021,12:8:42:692,262.71,31.43,393.62,0.552,941.747,403.7391171496034,263.71
53,53,25/1/2021,12:8:42:801,262.71,31.45,405.82,0.552,941.747,403.8825373083959,263.71
54,54,25/1/2021,12:8:42:910,262.71,31.47,406.72,0.552,941.897,404.024867448093,263.71
55,55,25/1/2021,12:8:43:20,262.71,31.49,408.02,0.552,941.747,404.1660395869697,263.71
56,56,25/1/2021,12:8:43:129,262.71,31.39,404.62,0.552,941.747,404.30598708859947,263.71
57,57,25/1/2021,12:8:43:254,262.71,31.45,413.82,0.552,941.747,404.4446454336354,263.71
58,58,25/1/2021,12:8:43:348,262.71,31.37,387.22,0.552,941.897,404.5819519310537,263.71
59,59,25/1/2021,12:8:43:504,262.71,31.45,405.82,0.552,941.747,404.71784357169685,263.71
60,60,25/1/2021,12:8:43:567,263.21,31.43,386.62,0.552,941.897,404.8522536938221,263.71
61,61,25/1/2021,12:8:43:676,263.21,31.35,419.62,0.552,941.747,404.98511054476296,263.71
62,62,25/1/2021,12:8:43:785,262.71,31.45,402.52,0.552,941.897,405.11633934684403,263.71
63,63,25/1/2021,12:8:43:895,262.71,31.37,411.32,0.552,941.747,405.2458658540722,263.71
64,64,25/1/2021,12:8:44:20,262.71,31.39,418.32,0.552,941.747,405.37361864359,263.71
65,65,25/1/2021,12:8:44:114,263.71,31.39,422.92,0.552,941.747,405.4995312990358,263.71
66,66,25/1/2021,12:8:44:255,263.21,31.3,404.92,0.552,941.747,405.6235450735221,263.71
67,67,25/1/2021,12:8:44:333,263.21,31.35,404.92,0.552,941.747,405.7456084516649,263.71
68,68,25/1/2021,12:8:44:442,262.71,31.35,404.92,0.552,941.747,405.865673296379,263.71
69,69,25/1/2021,12:8:44:551,263.21,31.45,405.22,0.552,941.747,405.9836917031936,263.71
70,70,25/1/2021,12:8:44:661,262.71,31.37,402.52,0.552,941.747,406.0996150244378,263.71
71,71,25/1/2021,12:8:44:770,263.71,31.45,391.22,0.552,941.897,406.2133928584727,263.71
72,72,25/1/2021,12:8:44:879,263.21,31.45,404.02,0.552,941.747,406.3249708059145,263.71
73,73,25/1/2021,12:8:45:4,263.21,31.49,424.12,0.552,941.747,406.43429006784135,263.71
74,74,25/1/2021,12:8:45:98,262.71,31.32,423.22,0.552,941.747,406.54129230263504,263.71
75,75,25/1/2021,12:8:45:270,263.21,31.47,404.02,0.552,941.747,406.645925819229,263.71
76,76,25/1/2021,12:8:45:317,263.21,31.43,406.12,0.552,941.747,406.7481460959043,263.71
77,77,25/1/2021,12:8:45:433,263.21,31.43,407.02,0.552,941.747,406.847911631435,263.71
78,78,25/1/2021,12:8:45:542,262.71,31.47,408.32,0.552,941.747,406.9451811281935,263.71
79,79,25/1/2021,12:8:45:652,263.21,31.39,404.02,0.552,941.747,407.0399132144518,263.71
80,80,25/1/2021,12:8:45:761,262.71,31.43,402.52,0.552,941.747,407.1320661366137,263.71
81,81,25/1/2021,12:8:45:870,263.21,31.43,401.22,0.552,941.747,407.2215964602002,263.71
82,82,25/1/2021,12:8:46:11,263.21,31.43,405.22,0.552,941.747,407.3084578137149,263.71
83,83,25/1/2021,12:8:46:89,262.71,31.43,402.22,0.552,941.897,407.3926005910743,263.71
84,84,25/1/2021,12:8:46:198,262.71,31.39,406.42,0.552,941.747,407.4739723210857,263.71
85,85,25/1/2021,12:8:46:308,263.21,31.28,407.02,0.552,941.747,407.5525182484604,263.71
86,86,25/1/2021,12:8:46:417,263.21,31.49,412.82,0.552,941.747,407.6281824316178,263.71
87,87,25/1/2021,12:8:46:527,263.21,31.28,418.62,0.552,941.897,407.7009097992009,263.71
88,88,25/1/2021,12:8:46:636,263.21,31.35,422.92,0.552,941.747,407.77064923367766,263.71
89,89,25/1/2021,12:8:46:761,262.71,31.47,401.22,0.552,941.897,407.83735598286927,263.71
90,90,25/1/2021,12:8:46:855,262.71,31.41,404.62,0.552,941.747,407.9009903062649,263.71
91,91,25/1/2021,12:8:47:11,262.71,31.37,420.22,0.552,941.747,407.9615138731359,263.71
