,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,11/3/2021,16:58:44:942,364.82,30.49,497.42,0.5479999999999999,932.747,501.5162196924973,364.82
1,1,11/3/2021,16:58:45:36,364.82,30.3,498.02,0.5479999999999999,932.747,501.8602555821026,364.82
2,2,11/3/2021,16:58:45:176,364.82,30.3,498.02,0.5479999999999999,932.747,502.2105602420189,364.82
3,3,11/3/2021,16:58:45:223,365.32,30.32,498.92,0.5479999999999999,932.747,502.5658173950618,364.82
4,4,11/3/2021,16:58:45:333,365.32,30.26,501.03,0.5479999999999999,932.747,502.92465118964884,364.82
5,5,11/3/2021,16:58:45:473,365.32,30.28,515.73,0.5479999999999999,932.897,503.2856490887707,364.82
6,6,11/3/2021,16:58:45:552,366.32,30.34,500.12,0.5479999999999999,932.747,503.64741426698714,364.82
7,7,11/3/2021,16:58:45:661,365.82,30.26,505.33,0.5479999999999999,932.747,504.00859930488906,364.82
8,8,11/3/2021,16:58:45:770,365.32,30.36,535.83,0.547,932.397,504.36791868609896,364.82
9,9,11/3/2021,16:58:45:913,365.32,30.3,497.72,0.547,932.747,504.72420892055146,364.82
10,10,11/3/2021,16:58:45:991,366.32,30.3,518.13,0.547,932.747,505.07647776200514,364.82
11,11,11/3/2021,16:58:46:100,365.32,30.26,509.03,0.547,932.747,505.42387045749916,364.82
12,12,11/3/2021,16:58:46:210,366.32,30.34,538.63,0.547,932.747,505.76565813118486,364.82
13,13,11/3/2021,16:58:46:319,366.32,30.3,499.52,0.547,932.747,506.10129890855654,364.82
14,14,11/3/2021,16:58:46:429,364.82,30.3,500.43,0.5479999999999999,932.747,506.4304385170207,364.82
15,15,11/3/2021,16:58:46:538,364.82,30.22,505.63,0.5479999999999999,932.747,506.7527914002044,364.82
16,16,11/3/2021,16:58:46:663,365.32,30.26,506.53,0.5479999999999999,932.747,507.06803835846665,364.82
17,17,11/3/2021,16:58:46:757,367.72,30.3,496.82,0.5479999999999999,932.747,507.3758113963883,364.82
18,18,11/3/2021,16:58:46:928,364.82,30.22,516.93,0.5479999999999999,932.747,507.6756969795365,364.82
19,19,11/3/2021,16:58:46:975,365.32,30.3,516.63,0.547,932.747,507.9672611590364,364.82
20,20,11/3/2021,16:58:47:85,365.82,30.24,516.03,0.547,932.747,508.2501238221327,364.82
21,21,11/3/2021,16:58:47:194,365.32,30.32,516.63,0.547,932.747,508.52401962180016,364.82
22,22,11/3/2021,16:58:47:303,366.32,30.36,520.03,0.547,932.747,508.7888141545926,364.82
23,23,11/3/2021,16:58:47:413,365.32,30.28,503.83,0.547,932.747,509.04449802914763,364.82
24,24,11/3/2021,16:58:47:522,364.82,30.3,506.53,0.547,932.747,509.291143816505,364.82
25,25,11/3/2021,16:58:47:662,365.32,30.34,509.93,0.547,932.747,509.52883495368724,364.82
26,26,11/3/2021,16:58:47:741,364.82,30.01,513.63,0.547,932.747,509.7576346809967,364.82
27,27,11/3/2021,16:58:47:850,365.82,30.3,517.53,0.547,932.747,509.97761520219126,364.82
28,28,11/3/2021,16:58:47:960,365.32,30.28,498.62,0.547,932.747,510.1888884366533,364.82
29,29,11/3/2021,16:58:48:69,365.32,30.24,498.02,0.547,932.747,510.39156879858876,364.82
30,30,11/3/2021,16:58:48:178,364.82,30.3,500.43,0.547,932.747,510.58567806764825,364.82
31,31,11/3/2021,16:58:48:288,365.32,30.28,529.73,0.547,932.747,510.7711067221578,364.82
32,32,11/3/2021,16:58:48:413,365.32,30.3,536.83,0.547,932.747,510.9477254682645,364.82
33,33,11/3/2021,16:58:48:507,365.32,30.34,527.03,0.5479999999999999,932.747,511.11558077702483,364.82
34,34,11/3/2021,16:58:48:663,365.32,30.3,513.33,0.5479999999999999,932.897,511.2749987457517,364.82
35,35,11/3/2021,16:58:48:725,366.72,30.24,516.93,0.5479999999999999,932.897,511.4265314639226,364.82
36,36,11/3/2021,16:58:48:835,364.82,30.3,518.13,0.547,932.897,511.57085825168747,364.82
37,37,11/3/2021,16:58:48:944,365.82,30.3,500.12,0.547,932.747,511.7087284640409,364.82
38,38,11/3/2021,16:58:49:53,364.82,30.44,498.92,0.547,932.747,511.8408955017469,364.82
39,39,11/3/2021,16:58:49:163,365.82,30.24,500.12,0.547,932.747,511.9680139368515,364.82
40,40,11/3/2021,16:58:49:272,364.82,30.32,517.83,0.547,932.747,512.0905832825207,364.82
41,41,11/3/2021,16:58:49:412,365.32,30.32,516.63,0.5479999999999999,932.897,512.2089987047367,364.82
42,42,11/3/2021,16:58:49:491,365.82,30.36,520.33,0.547,932.747,512.3236551879638,364.82
43,43,11/3/2021,16:58:49:600,366.32,30.3,519.13,0.5479999999999999,932.747,512.4350221923336,364.82
44,44,11/3/2021,16:58:49:709,365.32,30.34,525.23,0.5479999999999999,932.747,512.5436773739846,364.82
45,45,11/3/2021,16:58:49:819,364.82,30.38,499.52,0.5479999999999999,932.897,512.6503098072146,364.82
46,46,11/3/2021,16:58:49:928,365.32,30.34,518.83,0.5479999999999999,932.747,512.7556714362713,364.82
47,47,11/3/2021,16:58:50:38,365.82,30.28,499.22,0.5479999999999999,932.747,512.8605037837464,364.82
48,48,11/3/2021,16:58:50:225,364.82,30.28,506.23,0.5479999999999999,932.897,512.9654852787606,364.82
49,49,11/3/2021,16:58:50:256,364.82,30.28,506.23,0.5479999999999999,932.897,513.0711924637045,364.82
50,50,11/3/2021,16:58:50:428,365.32,30.38,512.33,0.5479999999999999,932.747,513.1780876515602,364.82
51,51,11/3/2021,16:58:50:475,366.32,30.34,497.12,0.5479999999999999,932.897,513.2865344587021,364.82
52,52,11/3/2021,16:58:50:589,364.82,30.3,519.73,0.547,932.747,513.3968013813649,364.82
53,53,11/3/2021,16:58:50:692,366.32,30.28,503.53,0.5479999999999999,932.897,513.5090672993813,364.82
54,54,11/3/2021,16:58:50:802,365.32,30.4,506.83,0.547,932.747,513.6234386957088,364.82
55,55,11/3/2021,16:58:50:911,365.32,30.3,537.13,0.547,932.747,513.7399689033593,364.82
56,56,11/3/2021,16:58:51:21,365.32,30.34,502.63,0.5479999999999999,932.897,513.8587190463413,364.82
57,57,11/3/2021,16:58:51:161,364.82,30.32,505.63,0.547,932.747,513.9797989419517,364.82
58,58,11/3/2021,16:58:51:239,365.32,30.3,508.43,0.547,932.747,514.1032992139591,364.82
59,59,11/3/2021,16:58:51:349,365.82,30.32,511.73,0.547,932.747,514.229216054282,364.82
60,60,11/3/2021,16:58:51:458,364.32,30.36,515.73,0.547,932.747,514.3574605124667,364.82
61,61,11/3/2021,16:58:51:567,365.32,30.28,518.13,0.547,932.747,514.487907640869,364.82
62,62,11/3/2021,16:58:51:677,364.82,30.3,497.42,0.5479999999999999,932.897,514.6204226727757,364.82
63,63,11/3/2021,16:58:51:786,367.22,30.28,534.93,0.547,932.747,514.7548476441144,364.82
64,64,11/3/2021,16:58:51:911,365.32,30.36,506.83,0.547,932.747,514.8910103288688,364.82
65,65,11/3/2021,16:58:52:5,365.82,30.38,535.83,0.547,932.747,515.0287818549218,364.82
66,66,11/3/2021,16:58:52:161,365.82,30.42,516.93,0.547,932.747,515.1681309859291,364.82
67,67,11/3/2021,16:58:52:224,365.82,30.32,511.13,0.547,932.747,515.3091392453599,364.82
68,68,11/3/2021,16:58:52:333,364.82,30.36,496.82,0.547,932.747,515.4519372829329,364.82
69,69,11/3/2021,16:58:52:442,365.32,30.22,517.83,0.547,932.747,515.5965879399067,364.82
70,70,11/3/2021,16:58:52:552,365.32,30.3,499.22,0.547,932.747,515.7430230300172,364.82
71,71,11/3/2021,16:58:52:661,365.82,30.32,519.13,0.547,932.747,515.8910493635126,364.82
72,72,11/3/2021,16:58:52:771,365.32,30.32,521.53,0.547,932.747,516.0403855856086,364.82
73,73,11/3/2021,16:58:52:927,366.32,30.36,519.73,0.547,932.747,516.1907318803751,364.82
74,74,11/3/2021,16:58:52:991,365.32,30.3,516.93,0.547,932.747,516.3418314611911,364.82
75,75,11/3/2021,16:58:53:101,365.82,30.38,528.83,0.547,932.747,516.4934871584379,364.82
76,76,11/3/2021,16:58:53:210,365.32,30.32,516.93,0.547,932.747,516.6455728157421,364.82
77,77,11/3/2021,16:58:53:320,365.32,30.34,518.13,0.547,932.747,516.7980426287,364.82
78,78,11/3/2021,16:58:53:429,365.32,30.36,519.13,0.547,932.747,516.9509084840357,364.82
79,79,11/3/2021,16:58:53:545,365.82,30.4,519.43,0.547,932.747,517.1042139760425,364.82
80,80,11/3/2021,16:58:53:670,366.72,30.32,519.73,0.547,932.747,517.2580324107731,364.82
81,81,11/3/2021,16:58:53:768,363.82,30.3,519.73,0.547,932.747,517.4124724110459,364.82
82,82,11/3/2021,16:58:53:925,365.82,30.32,520.03,0.547,932.747,517.5676797092136,364.82
83,83,11/3/2021,16:58:53:993,364.82,30.36,524.63,0.547,932.747,517.7238418560655,364.82
84,84,11/3/2021,16:58:54:104,364.82,30.32,519.43,0.547,932.747,517.8812007204085,364.82
85,85,11/3/2021,16:58:54:212,366.72,30.34,528.53,0.547,932.747,518.0400667289966,364.82
86,86,11/3/2021,16:58:54:317,365.82,30.32,498.62,0.547,932.747,518.2008105463799,364.82
87,87,11/3/2021,16:58:54:430,365.82,30.38,519.73,0.547,932.747,518.3638019435788,364.82
88,88,11/3/2021,16:58:54:541,366.32,30.32,519.73,0.547,932.747,518.5293450383347,364.82
89,89,11/3/2021,16:58:54:673,365.32,30.26,519.13,0.547,932.747,518.6976908868857,364.82
90,90,11/3/2021,16:58:54:751,366.72,30.4,520.33,0.547,932.747,518.8690869151886,364.82
91,91,11/3/2021,16:58:54:907,365.32,30.22,517.53,0.547,932.747,519.0437933193135,364.82
92,92,11/3/2021,16:58:54:970,365.82,30.38,502.63,0.547,932.747,519.2220596131691,364.82
93,93,11/3/2021,16:58:55:79,365.32,30.34,520.33,0.547,932.747,519.4040687422676,364.82
94,94,11/3/2021,16:58:55:194,367.22,30.28,517.83,0.547,932.747,519.5899039661804,364.82
95,95,11/3/2021,16:58:55:303,365.82,30.28,520.03,0.547,932.747,519.7795811308865,364.82
96,96,11/3/2021,16:58:55:437,365.82,30.28,519.73,0.547,932.747,519.973093951934,364.82
97,97,11/3/2021,16:58:55:522,365.32,30.4,520.03,0.547,932.747,520.1704305618518,364.82
98,98,11/3/2021,16:58:55:680,365.32,30.32,498.92,0.5479999999999999,932.747,520.3715554597919,364.82
99,99,11/3/2021,16:58:55:742,365.32,30.36,505.93,0.5479999999999999,932.747,520.5763336400928,364.82
100,100,11/3/2021,16:58:55:852,365.82,30.34,520.03,0.5479999999999999,932.747,520.7844458938993,364.82
101,101,11/3/2021,16:58:55:961,365.32,30.3,520.63,0.5479999999999999,932.747,520.9954001684556,364.82
102,102,11/3/2021,16:58:56:66,365.82,30.34,521.23,0.5479999999999999,932.747,521.2086205251571,364.82
103,103,11/3/2021,16:58:56:182,365.82,30.36,517.53,0.5479999999999999,932.747,521.4235079436557,364.82
104,104,11/3/2021,16:58:56:290,365.32,30.32,536.83,0.547,932.397,521.6394609931976,364.82
105,105,11/3/2021,16:58:56:432,365.32,30.36,520.33,0.547,932.747,521.8559129617691,364.82
106,106,11/3/2021,16:58:56:505,365.32,30.3,537.13,0.547,932.747,522.0723795999041,364.82
107,107,11/3/2021,16:58:56:619,365.82,30.34,505.63,0.547,932.897,522.288465695325,364.82
108,108,11/3/2021,16:58:56:723,365.82,30.32,520.33,0.547,932.747,522.5038059065223,364.82
109,109,11/3/2021,16:58:56:834,365.32,30.32,520.93,0.547,932.747,522.7179844364468,364.82
110,110,11/3/2021,16:58:56:942,365.32,30.34,521.83,0.547,932.747,522.930514411061,364.82
111,111,11/3/2021,16:58:57:54,365.32,30.32,522.13,0.547,932.747,523.1408684836533,364.82
112,112,11/3/2021,16:58:57:175,364.82,30.34,517.53,0.547,932.897,523.3484941518407,364.82
113,113,11/3/2021,16:58:57:274,364.82,30.44,532.53,0.547,932.747,523.5528130150707,364.82
114,114,11/3/2021,16:58:57:431,365.32,30.34,540.43,0.547,932.747,523.7532588947486,364.82
115,115,11/3/2021,16:58:57:490,365.32,30.28,530.03,0.547,932.747,523.9493654572832,364.82
116,116,11/3/2021,16:58:57:601,365.82,30.34,522.73,0.547,932.747,524.1408156621761,364.82
117,117,11/3/2021,16:58:57:709,364.82,30.28,534.63,0.5479999999999999,932.747,524.3274064192183,364.82
118,118,11/3/2021,16:58:57:820,365.32,30.34,521.53,0.547,932.747,524.509003661272,364.82
119,119,11/3/2021,16:58:57:929,364.82,30.32,522.13,0.547,932.747,524.685519925929,364.82
120,120,11/3/2021,16:58:58:39,365.32,30.24,526.13,0.547,932.747,524.8568804077955,364.82
121,121,11/3/2021,16:58:58:184,365.82,30.32,525.53,0.547,932.747,525.0229992338496,364.82
122,122,11/3/2021,16:58:58:258,366.32,30.36,520.33,0.547,932.747,525.183782349492,364.82
