,Unnamed: 0,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Pressure_tmp
48,48,25/3/2021,9:58:38:155,798.04,31.2,1070.95,0.545,946.297,799.04
49,49,25/3/2021,9:58:38:265,797.54,31.2,1061.75,0.545,946.447,799.04
50,50,25/3/2021,9:58:38:374,798.04,31.18,1054.45,0.545,946.447,799.04
51,51,25/3/2021,9:58:38:484,797.04,31.22,1048.35,0.545,946.447,799.04
52,52,25/3/2021,9:58:38:593,798.54,31.22,1045.25,0.545,946.297,799.04
53,53,25/3/2021,9:58:38:702,799.54,31.18,1044.95,0.545,946.447,799.04
54,54,25/3/2021,9:58:38:827,798.54,31.24,1086.45,0.545,946.297,799.04
55,55,25/3/2021,9:58:38:921,798.04,31.16,1046.25,0.545,946.447,799.04
56,56,25/3/2021,9:58:39:92,798.04,31.22,1064.55,0.545,946.447,799.04
57,57,25/3/2021,9:58:39:140,798.04,31.2,1045.95,0.545,946.447,799.04
58,58,25/3/2021,9:58:39:249,797.54,31.22,1069.45,0.545,946.297,799.04
59,59,25/3/2021,9:58:39:358,798.54,31.2,1050.15,0.546,946.297,799.04
60,60,25/3/2021,9:58:39:468,798.54,31.14,1044.35,0.546,946.447,799.04
61,61,25/3/2021,9:58:39:577,798.54,31.18,1041.65,0.546,946.297,799.04
62,62,25/3/2021,9:58:39:687,798.54,31.26,1041.65,0.546,946.297,799.04
63,63,25/3/2021,9:58:39:827,798.04,31.22,1083.15,0.545,946.297,799.04
64,64,25/3/2021,9:58:39:905,799.04,31.28,1045.95,0.546,946.297,799.04
65,65,25/3/2021,9:58:40:15,798.54,31.22,1064.85,0.545,946.297,799.04
66,66,25/3/2021,9:58:40:124,800.04,31.16,1068.75,0.545,946.297,799.04
67,67,25/3/2021,9:58:40:234,798.54,31.14,1066.95,0.545,946.297,799.04
68,68,25/3/2021,9:58:40:343,800.44,31.24,1067.85,0.545,946.297,799.04
69,69,25/3/2021,9:58:40:452,798.54,31.22,1083.45,0.545,946.297,799.04
70,70,25/3/2021,9:58:40:577,798.54,31.24,1045.55,0.545,946.297,799.04
71,71,25/3/2021,9:58:40:671,798.54,31.12,1065.75,0.545,946.297,799.04
72,72,25/3/2021,9:58:40:858,798.04,31.2,1090.15,0.545,946.297,799.04
73,73,25/3/2021,9:58:40:890,798.54,31.16,1065.15,0.545,946.297,799.04
74,74,25/3/2021,9:58:40:999,798.54,31.22,1049.55,0.545,946.297,799.04
75,75,25/3/2021,9:58:41:108,798.04,31.14,1068.75,0.545,946.297,799.04
76,76,25/3/2021,9:58:41:218,798.54,31.02,1062.65,0.545,946.297,799.04
77,77,25/3/2021,9:58:41:327,798.04,31.18,1075.25,0.545,946.297,799.04
78,78,25/3/2021,9:58:41:436,799.54,31.2,1064.85,0.545,946.297,799.04
79,79,25/3/2021,9:58:41:592,799.54,31.16,1046.25,0.545,946.297,799.04
80,80,25/3/2021,9:58:41:655,799.54,31.14,1076.15,0.545,946.447,799.04
81,81,25/3/2021,9:58:41:765,797.54,31.28,1049.85,0.545,946.297,799.04
82,82,25/3/2021,9:58:41:874,799.04,31.26,1065.15,0.545,946.297,799.04
83,83,25/3/2021,9:58:41:983,798.54,31.1,1061.75,0.545,946.297,799.04
84,84,25/3/2021,9:58:42:93,798.04,31.16,1068.15,0.545,946.447,799.04
85,85,25/3/2021,9:58:42:202,798.04,31.22,1086.85,0.546,946.447,799.04
86,86,25/3/2021,9:58:42:342,798.54,31.24,1047.75,0.545,946.297,799.04
87,87,25/3/2021,9:58:42:421,798.04,31.18,1056.55,0.545,946.447,799.04
88,88,25/3/2021,9:58:42:577,799.04,31.14,1046.25,0.545,946.447,799.04
89,89,25/3/2021,9:58:42:639,798.54,31.08,1052.65,0.545,946.447,799.04
90,90,25/3/2021,9:58:42:749,799.04,31.16,1088.35,0.545,946.297,799.04
91,91,25/3/2021,9:58:42:858,798.54,31.06,1049.55,0.545,946.447,799.04
92,92,25/3/2021,9:58:42:967,799.54,31.2,1053.25,0.545,946.447,799.04
93,93,25/3/2021,9:58:43:77,798.04,31.16,1048.35,0.545,946.447,799.04
94,94,25/3/2021,9:58:43:187,798.54,31.2,1045.25,0.545,946.447,799.04
95,95,25/3/2021,9:58:43:327,798.04,31.2,1067.55,0.545,946.297,799.04
96,96,25/3/2021,9:58:43:405,799.54,31.08,1044.05,0.545,946.447,799.04
97,97,25/3/2021,9:58:43:515,798.54,31.32,1064.55,0.546,946.447,799.04
98,98,25/3/2021,9:58:43:624,799.54,31.26,1072.75,0.546,946.297,799.04
99,99,25/3/2021,9:58:43:734,798.04,31.28,1066.65,0.546,946.447,799.04
100,100,25/3/2021,9:58:43:843,798.54,31.26,1072.15,0.546,946.297,799.04
101,101,25/3/2021,9:58:43:952,798.54,31.16,1067.85,0.546,946.447,799.04
102,102,25/3/2021,9:58:44:77,797.54,31.2,1060.85,0.546,946.297,799.04
103,103,25/3/2021,9:58:44:171,798.04,31.18,1047.15,0.546,946.447,799.04
104,104,25/3/2021,9:58:44:343,798.54,31.14,1069.15,0.546,946.297,799.04
105,105,25/3/2021,9:58:44:389,798.54,31.16,1048.65,0.546,946.447,799.04
106,106,25/3/2021,9:58:44:499,798.54,31.2,1049.85,0.546,946.447,799.04
107,107,25/3/2021,9:58:44:608,798.54,31.3,1049.55,0.546,946.297,799.04
108,108,25/3/2021,9:58:44:718,799.04,31.22,1050.75,0.546,946.297,799.04
109,109,25/3/2021,9:58:44:827,797.54,31.26,1068.15,0.546,946.447,799.04
110,110,25/3/2021,9:58:44:936,798.04,31.3,1051.05,0.546,946.447,799.04
111,111,25/3/2021,9:58:45:92,798.04,31.28,1065.45,0.546,946.297,799.04
112,112,25/3/2021,9:58:45:155,798.54,31.32,1046.85,0.546,946.447,799.04
113,113,25/3/2021,9:58:45:264,799.54,31.18,1048.05,0.546,946.447,799.04
114,114,25/3/2021,9:58:45:374,798.04,31.3,1062.95,0.546,946.447,799.04
115,115,25/3/2021,9:58:45:483,797.54,31.28,1047.45,0.546,946.447,799.04
116,116,25/3/2021,9:58:45:592,798.04,31.24,1056.25,0.546,946.297,799.04
117,117,25/3/2021,9:58:45:702,798.54,31.24,1054.45,0.546,946.297,799.04
118,118,25/3/2021,9:58:45:827,798.04,31.16,1066.05,0.546,946.297,799.04
119,119,25/3/2021,9:58:45:921,798.54,31.26,1057.85,0.546,946.297,799.04
120,120,25/3/2021,9:58:46:77,798.04,31.18,1068.15,0.546,946.297,799.04
121,121,25/3/2021,9:58:46:139,797.04,31.26,1052.65,0.546,946.297,799.04
122,122,25/3/2021,9:58:46:248,801.94,31.2,1070.35,0.546,946.297,799.04
123,123,25/3/2021,9:58:46:358,798.04,31.24,1048.95,0.546,946.297,799.04
124,124,25/3/2021,9:58:46:467,798.04,31.3,1053.25,0.546,946.297,799.04
125,125,25/3/2021,9:58:46:577,798.04,31.39,1057.15,0.546,946.447,799.04
126,126,25/3/2021,9:58:46:686,798.54,31.24,1061.45,0.546,946.297,799.04
127,127,25/3/2021,9:58:46:826,798.54,31.22,1091.35,0.546,946.297,799.04
128,128,25/3/2021,9:58:46:905,800.04,31.24,1048.65,0.546,946.297,799.04
129,129,25/3/2021,9:58:47:14,798.04,31.22,1047.15,0.546,946.447,799.04
130,130,25/3/2021,9:58:47:123,798.04,31.18,1048.35,0.546,946.297,799.04
131,131,25/3/2021,9:58:47:233,800.94,31.22,1045.55,0.546,946.447,799.04
132,132,25/3/2021,9:58:47:342,798.04,31.2,1070.05,0.546,946.297,799.04
133,133,25/3/2021,9:58:47:451,798.54,31.3,1048.95,0.546,946.447,799.04
134,134,25/3/2021,9:58:47:576,798.04,31.22,1059.35,0.546,946.447,799.04
135,135,25/3/2021,9:58:47:670,798.04,31.22,1063.35,0.546,946.297,799.04
136,136,25/3/2021,9:58:47:842,798.54,31.28,1075.85,0.546,946.297,799.04
137,137,25/3/2021,9:58:47:889,798.54,31.2,1067.85,0.546,946.297,799.04
138,138,25/3/2021,9:58:48:3,797.54,31.16,1067.85,0.546,946.447,799.04
139,139,25/3/2021,9:58:48:112,798.54,31.2,1063.65,0.546,946.447,799.04
140,140,25/3/2021,9:58:48:222,799.54,31.26,1085.25,0.546,946.297,799.04
141,141,25/3/2021,9:58:48:331,798.54,31.26,1064.55,0.546,946.297,799.04
142,142,25/3/2021,9:58:48:440,800.44,31.16,1078.55,0.546,946.447,799.04
143,143,25/3/2021,9:58:48:581,799.04,31.45,1063.65,0.546,946.447,799.04
144,144,25/3/2021,9:58:48:659,800.94,31.18,1067.25,0.546,946.447,799.04
145,145,25/3/2021,9:58:48:769,798.54,31.22,1048.65,0.546,946.447,799.04
146,146,25/3/2021,9:58:48:878,798.54,31.22,1067.55,0.546,946.447,799.04
147,147,25/3/2021,9:58:48:988,800.44,31.26,1067.55,0.546,946.447,799.04
148,148,25/3/2021,9:58:49:97,798.54,31.22,1066.95,0.546,946.297,799.04
149,149,25/3/2021,9:58:49:206,799.04,31.28,1066.35,0.546,946.447,799.04
150,150,25/3/2021,9:58:49:331,802.94,31.3,1066.35,0.545,946.447,799.04
151,151,25/3/2021,9:58:49:425,801.94,31.26,1088.05,0.545,946.297,799.04
152,152,25/3/2021,9:58:49:581,798.54,31.22,1067.85,0.545,946.447,799.04
153,153,25/3/2021,9:58:49:644,798.04,31.24,1090.75,0.545,946.447,799.04
154,154,25/3/2021,9:58:49:753,800.44,31.26,1051.05,0.545,946.447,799.04
155,155,25/3/2021,9:58:49:863,799.54,31.28,1070.35,0.545,946.447,799.04
156,156,25/3/2021,9:58:49:972,798.54,31.12,1070.35,0.545,946.447,799.04
157,157,25/3/2021,9:58:50:81,798.54,31.14,1070.05,0.546,946.447,799.04
158,158,25/3/2021,9:58:50:191,798.54,31.18,1070.05,0.546,946.447,799.04
159,159,25/3/2021,9:58:50:332,798.54,31.2,1050.15,0.546,946.597,799.04
160,160,25/3/2021,9:58:50:410,798.04,31.28,1048.35,0.546,946.447,799.04
161,161,25/3/2021,9:58:50:519,798.04,31.16,1074.25,0.546,946.447,799.04
162,162,25/3/2021,9:58:50:629,799.54,31.32,1071.25,0.546,946.447,799.04
163,163,25/3/2021,9:58:50:738,797.54,31.37,1074.85,0.546,946.447,799.04
164,164,25/3/2021,9:58:50:848,798.54,31.26,1073.65,0.546,946.297,799.04
165,165,25/3/2021,9:58:50:957,797.54,31.28,1063.35,0.546,946.447,799.04
166,166,25/3/2021,9:58:51:82,796.54,31.28,1083.15,0.546,946.447,799.04
167,167,25/3/2021,9:58:51:176,798.54,31.24,1091.65,0.547,946.597,799.04
168,168,25/3/2021,9:58:51:347,797.04,31.26,1113.06,0.547,946.297,799.04
169,169,25/3/2021,9:58:51:394,795.14,31.26,1107.26,0.547,946.447,799.04
170,170,25/3/2021,9:58:51:504,794.64,31.2,1109.66,0.5479999999999999,946.447,799.04
171,171,25/3/2021,9:58:51:613,793.64,31.18,1097.45,0.5489999999999999,946.447,799.04
172,172,25/3/2021,9:58:51:722,793.64,31.24,1131.36,0.5489999999999999,946.297,799.04
173,173,25/3/2021,9:58:51:832,792.14,31.16,1116.16,0.55,946.297,799.04
174,174,25/3/2021,9:58:51:941,792.14,31.2,1127.36,0.55,946.297,799.04
175,175,25/3/2021,9:58:52:81,792.14,31.22,1103.26,0.55,946.297,799.04
176,176,25/3/2021,9:58:52:160,791.24,31.16,1100.26,0.55,946.297,799.04
177,177,25/3/2021,9:58:52:269,792.14,31.2,1096.85,0.55,946.447,799.04
178,178,25/3/2021,9:58:52:378,794.14,31.26,1098.45,0.55,946.447,799.04
179,179,25/3/2021,9:58:52:488,792.14,31.14,1085.85,0.55,946.297,799.04
180,180,25/3/2021,9:58:52:597,792.14,31.18,1101.76,0.55,946.297,799.04
181,181,25/3/2021,9:58:52:707,792.64,31.18,1060.85,0.55,946.297,799.04
182,182,25/3/2021,9:58:52:833,794.64,31.2,1072.15,0.55,946.447,799.04
183,183,25/3/2021,9:58:52:927,793.14,31.3,1065.15,0.55,946.447,799.04
184,184,25/3/2021,9:58:53:99,795.14,31.26,1066.65,0.55,946.297,799.04
185,185,25/3/2021,9:58:53:146,796.04,31.32,1069.45,0.5489999999999999,946.297,799.04
186,186,25/3/2021,9:58:53:255,795.64,31.28,1056.55,0.5489999999999999,946.447,799.04
187,187,25/3/2021,9:58:53:364,797.54,31.28,1070.35,0.5489999999999999,946.297,799.04
188,188,25/3/2021,9:58:53:474,797.54,31.24,1050.75,0.5479999999999999,946.297,799.04
189,189,25/3/2021,9:58:53:583,800.94,31.18,1067.25,0.5479999999999999,946.297,799.04
190,190,25/3/2021,9:58:53:693,799.04,31.16,1044.35,0.547,946.297,799.04
191,191,25/3/2021,9:58:53:822,800.04,31.26,1063.35,0.547,946.297,799.04
192,192,25/3/2021,9:58:53:900,799.54,31.22,1034.95,0.547,946.297,799.04
193,193,25/3/2021,9:58:54:9,800.94,31.24,1016.95,0.546,946.447,799.04
194,194,25/3/2021,9:58:54:118,802.44,31.24,1039.45,0.546,946.297,799.04
195,195,25/3/2021,9:58:54:228,802.44,31.22,1013.55,0.546,946.447,799.04
196,196,25/3/2021,9:58:54:337,802.94,31.24,1035.85,0.545,946.447,799.04
197,197,25/3/2021,9:58:54:447,803.44,31.2,1023.05,0.545,946.447,799.04
198,198,25/3/2021,9:58:54:572,804.84,31.26,1041.65,0.545,946.447,799.04
199,199,25/3/2021,9:58:54:666,803.44,31.24,1063.95,0.544,946.297,799.04
200,200,25/3/2021,9:58:54:822,804.84,31.14,1051.35,0.544,946.297,799.04
201,201,25/3/2021,9:58:54:884,803.94,31.1,1055.35,0.544,946.297,799.04
202,202,25/3/2021,9:58:54:994,804.34,31.28,1060.85,0.544,946.297,799.04
203,203,25/3/2021,9:58:55:103,804.84,31.2,1069.15,0.544,946.297,799.04
204,204,25/3/2021,9:58:55:213,803.94,31.2,1038.55,0.544,946.447,799.04
205,205,25/3/2021,9:58:55:322,803.94,31.26,1036.45,0.544,946.447,799.04
206,206,25/3/2021,9:58:55:431,803.94,31.22,1059.95,0.544,946.447,799.04
207,207,25/3/2021,9:58:55:572,804.34,31.16,1083.45,0.544,946.297,799.04
208,208,25/3/2021,9:58:55:651,805.34,31.26,1063.95,0.544,946.447,799.04
209,209,25/3/2021,9:58:55:760,804.34,31.32,1075.85,0.544,946.297,799.04
210,210,25/3/2021,9:58:55:869,802.94,31.18,1084.05,0.545,946.297,799.04
211,211,25/3/2021,9:58:55:979,802.94,31.18,1092.25,0.545,946.297,799.04
212,212,25/3/2021,9:58:56:88,801.94,31.22,1096.85,0.545,946.297,799.04
213,213,25/3/2021,9:58:56:197,802.44,31.26,1099.05,0.545,946.447,799.04
214,214,25/3/2021,9:58:56:322,802.44,31.22,1053.85,0.546,946.597,799.04
215,215,25/3/2021,9:58:56:416,801.44,31.24,1073.05,0.546,946.597,799.04
216,216,25/3/2021,9:58:56:572,801.44,31.18,1066.35,0.545,946.597,799.04
217,217,25/3/2021,9:58:56:635,801.44,31.2,1055.35,0.545,946.597,799.04
218,218,25/3/2021,9:58:56:744,803.44,31.28,1037.05,0.545,946.747,799.04
219,219,25/3/2021,9:58:56:853,802.94,31.24,1006.85,0.544,946.747,799.04
220,220,25/3/2021,9:58:56:963,804.34,31.26,1031.85,0.544,946.897,799.04
221,221,25/3/2021,9:58:57:72,805.34,31.26,1022.05,0.5429999999999999,946.897,799.04
222,222,25/3/2021,9:58:57:182,805.84,31.02,1010.45,0.5429999999999999,947.047,799.04
223,223,25/3/2021,9:58:57:322,807.84,31.18,965.05,0.541,947.197,799.04
224,224,25/3/2021,9:58:57:400,808.34,31.22,954.65,0.541,947.197,799.04
225,225,25/3/2021,9:58:57:510,811.24,31.26,914.05,0.539,947.547,799.04
226,226,25/3/2021,9:58:57:619,813.14,31.22,923.55,0.537,947.547,799.04
227,227,25/3/2021,9:58:57:728,815.14,31.16,896.64,0.537,947.847,799.04
228,228,25/3/2021,9:58:57:838,815.64,31.22,947.35,0.536,947.997,799.04
229,229,25/3/2021,9:58:57:947,815.14,31.24,939.05,0.536,948.147,799.04
230,230,25/3/2021,9:58:58:72,816.14,31.2,1006.85,0.535,948.297,799.04
231,231,25/3/2021,9:58:58:166,815.14,31.24,1034.35,0.536,948.447,799.04
232,232,25/3/2021,9:58:58:322,812.64,31.24,1051.05,0.537,948.747,799.04
233,233,25/3/2021,9:58:58:384,812.24,31.26,1076.75,0.537,949.047,799.04
234,234,25/3/2021,9:58:58:494,812.24,31.22,1098.75,0.5379999999999999,949.197,799.04
235,235,25/3/2021,9:58:58:603,811.24,31.28,1109.36,0.539,949.347,799.04
236,236,25/3/2021,9:58:58:712,807.84,31.28,1118.26,0.54,949.647,799.04
237,237,25/3/2021,9:58:58:822,807.34,31.22,1113.36,0.541,949.797,799.04
238,238,25/3/2021,9:58:58:931,808.34,31.28,1116.76,0.541,950.098,799.04
239,239,25/3/2021,9:58:59:72,802.44,31.22,1139.66,0.5429999999999999,950.298,799.04
240,240,25/3/2021,9:58:59:150,800.94,31.06,1113.66,0.544,950.448,799.04
241,241,25/3/2021,9:58:59:259,800.04,31.2,1135.96,0.546,950.748,799.04
242,242,25/3/2021,9:58:59:368,798.54,31.24,1133.56,0.547,950.748,799.04
243,243,25/3/2021,9:58:59:478,797.54,31.18,1126.76,0.547,950.898,799.04
244,244,25/3/2021,9:58:59:587,796.54,31.18,1119.76,0.547,951.048,799.04
245,245,25/3/2021,9:58:59:696,796.54,31.24,1111.86,0.5479999999999999,951.198,799.04
246,246,25/3/2021,9:58:59:821,794.64,31.28,1090.45,0.551,951.348,799.04
247,247,25/3/2021,9:58:59:915,794.14,31.28,1107.26,0.551,951.198,799.04
248,248,25/3/2021,9:59:0:71,794.64,31.24,1076.15,0.551,951.348,799.04
249,249,25/3/2021,9:59:0:134,795.14,31.2,1087.75,0.551,951.348,799.04
250,250,25/3/2021,9:59:0:243,793.64,31.26,1058.75,0.5489999999999999,951.348,799.04
251,251,25/3/2021,9:59:0:353,793.64,31.3,1070.65,0.546,951.348,799.04
252,252,25/3/2021,9:59:0:462,792.64,31.24,1069.75,0.544,951.348,799.04
253,253,25/3/2021,9:59:0:571,793.64,31.3,1069.45,0.5429999999999999,951.348,799.04
254,254,25/3/2021,9:59:0:681,792.14,31.18,1070.65,0.542,951.348,799.04
255,255,25/3/2021,9:59:0:821,792.14,31.2,1070.05,0.544,951.498,799.04
256,256,25/3/2021,9:59:0:899,793.64,31.22,1093.85,0.544,951.348,799.04
257,257,25/3/2021,9:59:1:9,791.64,31.2,1068.45,0.546,951.498,799.04
258,258,25/3/2021,9:59:1:118,791.64,31.28,1097.45,0.545,951.498,799.04
259,259,25/3/2021,9:59:1:227,791.24,31.28,1063.35,0.544,951.648,799.04
260,260,25/3/2021,9:59:1:337,791.64,31.22,1078.25,0.545,951.498,799.04
261,261,25/3/2021,9:59:1:446,790.74,31.26,1055.35,0.547,951.648,799.04
262,262,25/3/2021,9:59:1:571,790.74,31.33,1080.05,0.5489999999999999,951.648,799.04
263,263,25/3/2021,9:59:1:665,790.24,31.24,1076.15,0.55,951.498,799.04
264,264,25/3/2021,9:59:1:821,792.14,31.24,1069.75,0.552,951.648,799.04
265,265,25/3/2021,9:59:1:884,791.24,31.18,1091.05,0.551,951.498,799.04
266,266,25/3/2021,9:59:1:993,791.64,31.33,1091.35,0.551,951.498,799.04
267,267,25/3/2021,9:59:2:102,790.24,31.1,1072.45,0.551,951.498,799.04
268,268,25/3/2021,9:59:2:212,790.24,31.28,1079.15,0.551,951.348,799.04
269,269,25/3/2021,9:59:2:321,790.74,31.26,1053.85,0.551,951.348,799.04
270,270,25/3/2021,9:59:2:430,790.74,31.24,1081.65,0.5539999999999999,951.198,799.04
271,271,25/3/2021,9:59:2:571,790.74,31.26,1091.05,0.5579999999999999,950.898,799.04
272,272,25/3/2021,9:59:2:649,791.24,31.2,1091.35,0.5579999999999999,950.748,799.04
273,273,25/3/2021,9:59:2:758,790.74,31.22,1088.95,0.5529999999999999,950.598,799.04
274,274,25/3/2021,9:59:2:868,791.64,31.24,1087.45,0.55,950.448,799.04
275,275,25/3/2021,9:59:2:977,792.14,31.18,1105.16,0.5489999999999999,950.448,799.04
276,276,25/3/2021,9:59:3:86,792.64,31.22,1081.95,0.5489999999999999,950.298,799.04
277,277,25/3/2021,9:59:3:196,794.14,31.35,1095.35,0.5479999999999999,950.298,799.04
278,278,25/3/2021,9:59:3:336,794.14,31.3,1077.65,0.545,950.298,799.04
279,279,25/3/2021,9:59:3:414,795.14,31.3,1089.85,0.544,950.298,799.04
280,280,25/3/2021,9:59:3:570,796.54,31.22,1081.65,0.5429999999999999,950.448,799.04
281,281,25/3/2021,9:59:3:633,796.54,31.24,1090.45,0.5429999999999999,950.448,799.04
282,282,25/3/2021,9:59:3:743,798.04,31.28,1059.65,0.5429999999999999,950.598,799.04
283,283,25/3/2021,9:59:3:852,799.04,31.22,1086.85,0.542,950.598,799.04
284,284,25/3/2021,9:59:3:961,800.44,31.24,1088.35,0.542,950.598,799.04
285,285,25/3/2021,9:59:4:70,801.44,31.26,1093.25,0.5429999999999999,950.598,799.04
286,286,25/3/2021,9:59:4:180,802.44,31.24,1093.55,0.5429999999999999,950.748,799.04
287,287,25/3/2021,9:59:4:320,803.44,31.26,1072.15,0.544,950.898,799.04
288,288,25/3/2021,9:59:4:399,805.84,31.2,1100.56,0.544,950.748,799.04
289,289,25/3/2021,9:59:4:508,806.34,31.22,1097.75,0.545,950.898,799.04
290,290,25/3/2021,9:59:4:616,807.34,31.3,1112.16,0.545,950.898,799.04
291,291,25/3/2021,9:59:4:725,808.34,31.32,1099.95,0.546,951.048,799.04
292,292,25/3/2021,9:59:4:834,808.74,31.35,1140.56,0.547,951.048,799.04
293,293,25/3/2021,9:59:4:944,809.74,31.28,1121.26,0.5489999999999999,951.048,799.04
294,294,25/3/2021,9:59:5:69,810.24,31.28,1147.56,0.5489999999999999,951.048,799.04
295,295,25/3/2021,9:59:5:163,811.24,31.18,1172.26,0.55,951.048,799.04
296,296,25/3/2021,9:59:5:335,812.64,31.24,1160.96,0.551,950.898,799.04
297,297,25/3/2021,9:59:5:382,812.24,31.28,1196.36,0.551,950.748,799.04
298,298,25/3/2021,9:59:5:491,813.14,31.28,1175.36,0.55,950.748,799.04
299,299,25/3/2021,9:59:5:600,816.14,31.22,1171.96,0.55,950.748,799.04
300,300,25/3/2021,9:59:5:710,816.64,31.33,1140.56,0.5489999999999999,950.598,799.04
301,301,25/3/2021,9:59:5:819,817.54,31.26,1135.06,0.5479999999999999,950.448,799.04
302,302,25/3/2021,9:59:5:929,820.04,31.2,1147.56,0.5479999999999999,950.448,799.04
303,303,25/3/2021,9:59:6:85,821.94,31.16,1134.16,0.547,950.298,799.04
304,304,25/3/2021,9:59:6:147,823.94,31.33,1131.96,0.547,950.298,799.04
305,305,25/3/2021,9:59:6:257,825.34,31.14,1151.56,0.546,950.098,799.04
306,306,25/3/2021,9:59:6:366,827.34,31.18,1136.56,0.545,950.098,799.04
307,307,25/3/2021,9:59:6:475,828.34,31.22,1141.16,0.545,949.947,799.04
308,308,25/3/2021,9:59:6:585,830.74,31.26,1149.66,0.545,949.947,799.04
309,309,25/3/2021,9:59:6:694,830.74,31.33,1160.96,0.545,949.947,799.04
310,310,25/3/2021,9:59:6:819,837.14,31.22,1179.86,0.545,949.797,799.04
311,311,25/3/2021,9:59:6:913,833.24,31.28,1204.96,0.545,949.797,799.04
