Unnamed: 0,Unnamed: 0.1.1,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
414,414,26/1/2021,12:15:52:522,286.21,31.77,452.52,0.5529999999999999,943.847,440.9953695107458,286.21
415,415,26/1/2021,12:15:52:631,284.71,31.69,433.62,0.5529999999999999,943.847,441.0159004619789,286.21
416,416,26/1/2021,12:15:52:756,285.21,31.69,446.72,0.5529999999999999,943.847,441.0360071356037,286.21
417,417,26/1/2021,12:15:52:850,284.71,31.81,434.82,0.5529999999999999,943.847,441.0556854784251,286.21
418,418,26/1/2021,12:15:53:6,285.71,31.73,449.52,0.5529999999999999,943.847,441.074931435856,286.21
419,419,26/1/2021,12:15:53:69,285.71,31.77,416.52,0.5529999999999999,943.847,441.09374091376196,286.21
420,420,26/1/2021,12:15:53:178,285.21,31.77,435.12,0.5529999999999999,943.847,441.1121095940305,286.21
421,421,26/1/2021,12:15:53:287,285.21,31.63,453.42,0.5529999999999999,943.847,441.13003275415696,286.21
422,422,26/1/2021,12:15:53:396,285.21,31.81,454.42,0.5529999999999999,943.847,441.14750547687134,286.21
423,423,26/1/2021,12:15:53:523,284.71,31.73,453.42,0.5529999999999999,943.847,441.1645231231836,286.21
424,424,26/1/2021,12:15:53:617,285.71,31.67,453.42,0.5529999999999999,943.847,441.1810816198115,286.21
425,425,26/1/2021,12:15:53:757,285.71,31.79,444.62,0.5529999999999999,943.847,441.1971774813958,286.21
426,426,26/1/2021,12:15:53:839,285.21,31.71,451.92,0.5529999999999999,943.697,441.21280771471635,286.21
427,427,26/1/2021,12:15:53:948,285.21,31.73,419.32,0.5529999999999999,943.847,441.2279696420998,286.21
428,428,26/1/2021,12:15:54:58,283.71,31.69,453.12,0.5529999999999999,943.847,441.2426606301882,286.21
429,429,26/1/2021,12:15:54:167,284.71,31.65,416.52,0.5529999999999999,943.847,441.2568778537678,286.21
430,430,26/1/2021,12:15:54:276,284.71,31.77,453.42,0.552,943.847,441.27061820345847,286.21
431,431,26/1/2021,12:15:54:386,285.71,31.69,453.12,0.552,943.847,441.2838783781393,286.21
432,432,26/1/2021,12:15:54:526,284.71,31.71,418.92,0.5529999999999999,943.847,441.296655109864,286.21
433,433,26/1/2021,12:15:54:605,284.71,31.77,451.92,0.552,943.847,441.3089451798056,286.21
434,434,26/1/2021,12:15:54:761,285.71,31.77,450.72,0.5529999999999999,943.847,441.32074529868567,286.21
435,435,26/1/2021,12:15:54:823,284.71,31.77,449.22,0.5529999999999999,943.847,441.3320522739805,286.21
436,436,26/1/2021,12:15:54:933,285.71,31.75,430.52,0.5529999999999999,943.847,441.34286321188017,286.21
437,437,26/1/2021,12:15:55:42,285.21,31.79,432.72,0.5529999999999999,943.847,441.3531753526112,286.21
438,438,26/1/2021,12:15:55:152,285.21,31.81,436.02,0.5529999999999999,943.847,441.362985740124,286.21
439,439,26/1/2021,12:15:55:262,284.71,31.73,433.62,0.5529999999999999,943.847,441.37229106084624,286.21
440,440,26/1/2021,12:15:55:372,285.21,31.67,435.72,0.5529999999999999,943.847,441.3810876505752,286.21
441,441,26/1/2021,12:15:55:512,286.21,31.75,453.72,0.5529999999999999,943.847,441.38937157823347,286.21
442,442,26/1/2021,12:15:55:590,285.21,31.77,452.22,0.5529999999999999,943.847,441.3971388814769,286.21
443,443,26/1/2021,12:15:55:700,285.21,31.77,450.12,0.5529999999999999,943.847,441.4043858917637,286.21
444,444,26/1/2021,12:15:55:809,285.21,31.77,449.82,0.5529999999999999,943.847,441.41110940731636,286.21
445,445,26/1/2021,12:15:55:918,285.71,31.65,449.82,0.5529999999999999,943.847,441.4173066872319,286.21
