,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,25/3/2021,10:21:4:882,905.05,30.91,1181.76,0.544,949.797,1183.7260660013362,905.05
1,1,25/3/2021,10:21:4:929,905.45,31.0,1183.26,0.544,949.797,1184.2145868737396,905.05
2,2,25/3/2021,10:21:5:38,905.45,30.91,1196.66,0.544,949.797,1184.7045198989342,905.05
3,3,25/3/2021,10:21:5:148,905.95,30.89,1196.96,0.544,949.797,1185.1950209556599,905.05
4,4,25/3/2021,10:21:5:257,905.95,30.93,1193.36,0.544,949.797,1185.685271972879,905.05
5,5,25/3/2021,10:21:5:366,905.05,30.91,1196.06,0.544,949.797,1186.1744889938516,905.05
6,6,25/3/2021,10:21:5:476,905.05,30.65,1208.86,0.544,949.797,1186.6619240675232,905.05
7,7,25/3/2021,10:21:5:616,905.95,30.93,1216.56,0.5429999999999999,949.797,1187.146876727446,905.05
8,8,25/3/2021,10:21:5:694,905.45,30.95,1213.46,0.544,949.647,1187.6287164206865,905.05
9,9,25/3/2021,10:21:5:804,905.05,30.85,1193.96,0.544,949.797,1188.1068955554367,905.05
10,10,25/3/2021,10:21:5:913,905.45,30.93,1204.06,0.544,949.797,1188.5809385775915,905.05
11,11,25/3/2021,10:21:6:23,906.45,30.85,1193.06,0.544,949.797,1189.0504203965406,905.05
12,12,25/3/2021,10:21:6:132,905.05,30.97,1197.56,0.544,949.797,1189.5149517973173,905.05
13,13,25/3/2021,10:21:6:241,905.45,30.89,1201.56,0.544,949.797,1189.9741728335382,905.05
14,14,25/3/2021,10:21:6:366,905.45,30.89,1209.46,0.544,949.797,1190.427754893232,905.05
15,15,25/3/2021,10:21:6:460,905.05,30.89,1196.96,0.544,949.797,1190.8754099277965,905.05
16,16,25/3/2021,10:21:6:616,905.45,30.97,1213.46,0.544,949.797,1191.3168963114167,905.05
17,17,25/3/2021,10:21:6:679,905.45,30.93,1196.66,0.544,949.797,1191.75201941081,905.05
18,18,25/3/2021,10:21:6:789,905.45,30.95,1180.56,0.544,949.797,1192.1806243621893,905.05
19,19,25/3/2021,10:21:6:898,905.05,30.83,1196.36,0.544,949.797,1192.6025738681226,905.05
20,20,25/3/2021,10:21:7:8,905.45,30.91,1177.76,0.544,949.797,1193.017724549048,905.05
21,21,25/3/2021,10:21:7:117,905.45,31.0,1203.36,0.5429999999999999,949.647,1193.4259178880895,905.05
22,22,25/3/2021,10:21:7:226,905.95,30.93,1179.86,0.544,949.797,1193.8269819058569,905.05
23,23,25/3/2021,10:21:7:367,905.95,30.99,1218.96,0.544,949.797,1194.220738406804,905.05
24,24,25/3/2021,10:21:7:445,905.45,30.93,1199.46,0.544,949.797,1194.6070187981313,905.05
25,25,25/3/2021,10:21:7:554,905.95,30.91,1198.26,0.544,949.797,1194.985681509664,905.05
26,26,25/3/2021,10:21:7:663,905.45,31.0,1197.56,0.544,949.797,1195.356612904905,905.05
27,27,25/3/2021,10:21:7:773,905.05,30.99,1189.06,0.5429999999999999,949.797,1195.7197135832876,905.05
28,28,25/3/2021,10:21:7:882,905.45,30.95,1198.26,0.5429999999999999,949.797,1196.0748855941174,905.05
29,29,25/3/2021,10:21:7:992,905.45,30.87,1199.76,0.5429999999999999,949.647,1196.4220275779005,905.05
30,30,25/3/2021,10:21:8:116,905.05,30.89,1178.66,0.5429999999999999,949.797,1196.761034705481,905.05
31,31,25/3/2021,10:21:8:211,905.95,31.02,1199.16,0.5429999999999999,949.797,1197.0917917375225,905.05
32,32,25/3/2021,10:21:8:387,905.45,30.89,1217.16,0.5429999999999999,949.647,1197.414169393111,905.05
33,33,25/3/2021,10:21:8:434,905.05,31.02,1218.06,0.5429999999999999,949.647,1197.7280475994141,905.05
34,34,25/3/2021,10:21:8:543,905.95,30.97,1196.96,0.5429999999999999,949.797,1198.0333470591404,905.05
35,35,25/3/2021,10:21:8:653,906.95,30.97,1197.56,0.5429999999999999,949.647,1198.3300312102126,905.05
36,36,25/3/2021,10:21:8:762,905.45,30.95,1198.56,0.5429999999999999,949.647,1198.6180832404098,905.05
37,37,25/3/2021,10:21:8:872,905.05,30.91,1200.96,0.5429999999999999,949.797,1198.897489197296,905.05
38,38,25/3/2021,10:21:8:981,905.05,30.97,1209.16,0.544,949.797,1199.1682380942673,905.05
39,39,25/3/2021,10:21:9:137,905.05,30.95,1200.36,0.544,949.797,1199.4303302274072,905.05
40,40,25/3/2021,10:21:9:200,905.45,30.93,1211.66,0.544,949.797,1199.6837839896455,905.05
41,41,25/3/2021,10:21:9:309,905.05,30.81,1196.36,0.544,949.797,1199.9286376205694,905.05
42,42,25/3/2021,10:21:9:418,905.05,30.91,1194.86,0.544,949.797,1200.164943603752,905.05
43,43,25/3/2021,10:21:9:528,905.05,31.0,1197.96,0.544,949.797,1200.3927552365815,905.05
44,44,25/3/2021,10:21:9:637,905.45,30.91,1198.86,0.544,949.647,1200.6121159709935,905.05
45,45,25/3/2021,10:21:9:747,905.95,30.93,1201.56,0.544,949.797,1200.823059403682,905.05
46,46,25/3/2021,10:21:9:871,905.45,30.97,1209.86,0.544,949.797,1201.0256161597506,905.05
47,47,25/3/2021,10:21:9:965,907.45,30.97,1214.96,0.544,949.797,1201.2198263745329,905.05
48,48,25/3/2021,10:21:10:121,905.95,30.93,1183.86,0.544,949.797,1201.4057499594555,905.05
49,49,25/3/2021,10:21:10:184,905.05,30.89,1177.46,0.544,949.797,1201.583452051628,905.05
50,50,25/3/2021,10:21:10:293,905.45,30.97,1217.46,0.544,949.797,1201.7529713962165,905.05
51,51,25/3/2021,10:21:10:404,905.45,31.02,1197.96,0.544,949.797,1201.914316019919,905.05
52,52,25/3/2021,10:21:10:515,905.05,30.85,1205.56,0.544,949.797,1202.067487015665,905.05
53,53,25/3/2021,10:21:10:624,906.95,30.91,1200.96,0.544,949.797,1202.2124914548124,905.05
54,54,25/3/2021,10:21:10:749,905.95,30.95,1209.46,0.5429999999999999,949.797,1202.3493413616607,905.05
55,55,25/3/2021,10:21:10:874,905.45,30.97,1215.26,0.5429999999999999,949.797,1202.4780581989094,905.05
56,56,25/3/2021,10:21:10:952,905.45,30.87,1219.26,0.544,949.797,1202.5986869436983,905.05
57,57,25/3/2021,10:21:11:61,905.05,30.95,1219.56,0.544,949.797,1202.7113130194216,905.05
58,58,25/3/2021,10:21:11:170,905.45,30.93,1219.56,0.5429999999999999,949.797,1202.8160741611846,905.05
59,59,25/3/2021,10:21:11:280,905.95,30.89,1217.16,0.5429999999999999,949.797,1202.9131646027506,905.05
60,60,25/3/2021,10:21:11:389,905.95,30.97,1198.56,0.544,949.797,1203.0028297496906,905.05
61,61,25/3/2021,10:21:11:499,905.45,30.97,1196.66,0.544,949.797,1203.0853463302271,905.05
62,62,25/3/2021,10:21:11:624,905.05,30.95,1194.86,0.544,949.797,1203.1609938942356,905.05
63,63,25/3/2021,10:21:11:721,906.45,30.99,1179.26,0.544,949.797,1203.230030567724,905.05
64,64,25/3/2021,10:21:11:909,905.45,30.89,1193.06,0.544,949.797,1203.292674313814,905.05
65,65,25/3/2021,10:21:11:940,905.05,30.95,1218.36,0.5429999999999999,949.797,1203.3490979019234,905.05
66,66,25/3/2021,10:21:12:49,905.05,30.95,1196.96,0.5429999999999999,949.797,1203.3994499313824,905.05
67,67,25/3/2021,10:21:12:159,905.45,30.95,1215.66,0.5429999999999999,949.797,1203.443881510418,905.05
68,68,25/3/2021,10:21:12:268,905.05,31.02,1213.46,0.5429999999999999,949.797,1203.4825588606939,905.05
69,69,25/3/2021,10:21:12:377,905.45,30.99,1199.16,0.5429999999999999,949.647,1203.515669380229,905.05
70,70,25/3/2021,10:21:12:487,905.05,30.99,1194.86,0.5429999999999999,949.797,1203.5434169117555,905.05
71,71,25/3/2021,10:21:12:643,905.05,31.0,1210.76,0.5429999999999999,949.797,1203.5660049639012,905.05
72,72,25/3/2021,10:21:12:705,907.45,30.97,1189.36,0.544,949.797,1203.5836273331845,905.05
73,73,25/3/2021,10:21:12:815,905.05,30.97,1195.16,0.544,949.797,1203.5964645935505,905.05
74,74,25/3/2021,10:21:12:924,905.95,31.04,1183.26,0.544,949.797,1203.6046715586983,905.05
75,75,25/3/2021,10:21:13:34,905.45,30.91,1216.56,0.5429999999999999,949.797,1203.6083666173477,905.05
76,76,25/3/2021,10:21:13:143,905.05,30.97,1214.66,0.5429999999999999,949.797,1203.6076450230248,905.05
77,77,25/3/2021,10:21:13:253,905.45,30.95,1214.66,0.5429999999999999,949.797,1203.6026113459336,905.05
78,78,25/3/2021,10:21:13:377,905.05,30.93,1202.16,0.544,949.797,1203.593400499674,905.05
79,79,25/3/2021,10:21:13:471,905.45,30.91,1215.26,0.544,949.797,1203.5801753408064,905.05
80,80,25/3/2021,10:21:13:643,905.95,31.02,1217.76,0.544,949.647,1203.5631219515378,905.05
81,81,25/3/2021,10:21:13:690,905.95,31.0,1212.56,0.544,949.797,1203.5424568946821,905.05
82,82,25/3/2021,10:21:13:799,905.45,30.99,1173.46,0.544,949.797,1203.5184261928987,905.05
83,83,25/3/2021,10:21:13:908,905.45,30.83,1200.96,0.544,949.797,1203.491275827321,905.05
84,84,25/3/2021,10:21:14:18,905.45,30.87,1192.76,0.544,949.797,1203.4612192042289,905.05
85,85,25/3/2021,10:21:14:127,905.45,31.02,1197.96,0.544,949.797,1203.428432024726,905.05
86,86,25/3/2021,10:21:14:237,905.05,30.91,1213.76,0.544,949.647,1203.3930649726708,905.05
87,87,25/3/2021,10:21:14:393,905.45,30.99,1198.26,0.544,949.797,1203.3552597146775,905.05
88,88,25/3/2021,10:21:14:456,905.45,30.89,1207.66,0.544,949.797,1203.31516085095,905.05
89,89,25/3/2021,10:21:14:565,905.45,30.89,1203.66,0.544,949.797,1203.2729179883056,905.05
90,90,25/3/2021,10:21:14:674,905.05,30.99,1200.36,0.5429999999999999,949.797,1203.2286839141134,905.05
91,91,25/3/2021,10:21:14:784,906.95,30.97,1175.36,0.544,949.797,1203.1826060860872,905.05
92,92,25/3/2021,10:21:14:893,906.95,30.99,1214.36,0.5429999999999999,949.797,1203.1348079189536,905.05
93,93,25/3/2021,10:21:15:2,905.95,31.0,1174.76,0.5429999999999999,949.797,1203.0853779778756,905.05
94,94,25/3/2021,10:21:15:132,905.95,30.89,1214.36,0.5429999999999999,949.797,1203.0343727120742,905.05
95,95,25/3/2021,10:21:15:210,905.45,30.97,1181.46,0.5429999999999999,949.797,1202.981820705129,905.05
96,96,25/3/2021,10:21:15:366,905.45,30.99,1210.46,0.5429999999999999,949.797,1202.9277262184455,905.05
97,97,25/3/2021,10:21:15:429,905.95,30.85,1217.16,0.5429999999999999,949.797,1202.8720788920136,905.05
98,98,25/3/2021,10:21:15:538,905.45,30.95,1218.36,0.5429999999999999,949.797,1202.8148776754467,905.05
99,99,25/3/2021,10:21:15:648,905.45,31.08,1199.76,0.5429999999999999,949.797,1202.7561546564493,905.05
100,100,25/3/2021,10:21:15:757,905.95,30.99,1196.66,0.5429999999999999,949.797,1202.6959721283965,905.05
101,101,25/3/2021,10:21:15:866,905.05,30.91,1215.66,0.5429999999999999,949.797,1202.6344026104684,905.05
102,102,25/3/2021,10:21:15:976,905.95,30.83,1215.96,0.5429999999999999,949.797,1202.5715257096076,905.05
103,103,25/3/2021,10:21:16:116,905.45,31.02,1195.76,0.544,949.797,1202.5074421478282,905.05
104,104,25/3/2021,10:21:16:194,906.95,31.06,1196.66,0.5429999999999999,949.797,1202.442272856748,905.05
105,105,25/3/2021,10:21:16:304,906.45,30.99,1189.06,0.5429999999999999,949.797,1202.3761365337868,905.05
106,106,25/3/2021,10:21:16:413,905.45,31.06,1197.96,0.5429999999999999,949.797,1202.3091290153156,905.05
107,107,25/3/2021,10:21:16:523,905.95,30.99,1182.06,0.5429999999999999,949.797,1202.2413143310073,905.05
108,108,25/3/2021,10:21:16:632,907.45,30.99,1194.86,0.5429999999999999,949.797,1202.172719128617,905.05
109,109,25/3/2021,10:21:16:741,905.45,30.89,1193.66,0.5429999999999999,949.797,1202.1033291522465,905.05
110,110,25/3/2021,10:21:16:866,905.45,30.91,1193.66,0.544,949.797,1202.0330932135894,905.05
111,111,25/3/2021,10:21:16:960,905.45,30.97,1213.46,0.5429999999999999,949.797,1201.9619337711956,905.05
112,112,25/3/2021,10:21:17:132,905.05,30.97,1207.36,0.5429999999999999,949.797,1201.889764679124,905.05
113,113,25/3/2021,10:21:17:179,905.05,30.97,1207.36,0.5429999999999999,949.797,1201.8165115506708,905.05
114,114,25/3/2021,10:21:17:288,905.05,30.91,1207.66,0.544,949.797,1201.7421212679849,905.05
115,115,25/3/2021,10:21:17:397,905.45,30.99,1190.26,0.544,949.797,1201.6665577453414,905.05
116,116,25/3/2021,10:21:17:507,906.45,30.99,1192.76,0.544,949.797,1201.5897867739834,905.05
117,117,25/3/2021,10:21:17:616,905.45,30.85,1187.26,0.544,949.797,1201.5117549781316,905.05
118,118,25/3/2021,10:21:17:725,905.05,31.0,1173.76,0.544,949.797,1201.4323706963194,905.05
119,119,25/3/2021,10:21:17:866,906.45,30.97,1216.26,0.544,949.797,1201.3514930481074,905.05
120,120,25/3/2021,10:21:17:944,905.05,30.97,1215.26,0.544,949.797,1201.2689469946536,905.05
121,121,25/3/2021,10:21:18:54,906.45,31.06,1211.66,0.544,949.797,1201.1845641777534,905.05
122,122,25/3/2021,10:21:18:163,906.45,31.02,1218.66,0.5429999999999999,949.797,1201.0982140942642,905.05
123,123,25/3/2021,10:21:18:272,905.05,30.93,1204.96,0.5429999999999999,949.797,1201.0098111224825,905.05
124,124,25/3/2021,10:21:18:381,905.45,30.97,1201.26,0.544,949.797,1200.9193079347,905.05
125,125,25/3/2021,10:21:18:491,905.05,30.91,1219.26,0.544,949.797,1200.8266840168471,905.05
126,126,25/3/2021,10:21:18:616,905.95,30.97,1176.86,0.544,949.797,1200.7319372605025,905.05
127,127,25/3/2021,10:21:18:710,904.55,30.95,1207.66,0.544,949.797,1200.6350714825094,905.05
128,128,25/3/2021,10:21:18:881,905.05,31.0,1200.66,0.5429999999999999,949.797,1200.5360816638386,905.05
