,Unnamed: 0,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Pressure_tmp
1481,1481,19/3/2021,10:29:45:700,288.61,30.38,429.92,0.555,937.747,253.41
1482,1482,19/3/2021,10:29:45:762,286.21,30.42,447.92,0.555,937.597,253.41
1483,1483,19/3/2021,10:29:45:872,286.21,30.32,432.42,0.555,937.597,253.41
1484,1484,19/3/2021,10:29:45:981,286.21,30.38,428.72,0.5529999999999999,937.597,253.41
1485,1485,19/3/2021,10:29:46:91,286.61,30.36,449.82,0.552,937.597,253.41
1486,1486,19/3/2021,10:29:46:200,286.21,30.44,431.22,0.552,937.747,253.41
1487,1487,19/3/2021,10:29:46:310,285.71,30.44,431.82,0.551,937.747,253.41
1488,1488,19/3/2021,10:29:46:450,287.11,30.42,429.02,0.552,937.747,253.41
1489,1489,19/3/2021,10:29:46:528,286.61,30.42,434.52,0.551,937.747,253.41
1490,1490,19/3/2021,10:29:46:638,286.61,30.4,426.92,0.552,937.897,253.41
1491,1491,19/3/2021,10:29:46:747,286.61,30.42,432.12,0.552,937.897,253.41
1492,1492,19/3/2021,10:29:46:856,286.21,30.36,422.02,0.552,937.897,253.41
1493,1493,19/3/2021,10:29:46:965,285.71,30.44,451.62,0.552,937.897,253.41
1494,1494,19/3/2021,10:29:47:75,286.61,30.42,417.12,0.552,937.897,253.41
1495,1495,19/3/2021,10:29:47:200,286.61,30.44,433.02,0.552,937.897,253.41
1496,1496,19/3/2021,10:29:47:294,286.61,30.4,431.82,0.552,937.897,253.41
1497,1497,19/3/2021,10:29:47:450,286.61,30.44,428.72,0.552,938.047,253.41
1498,1498,19/3/2021,10:29:47:512,287.11,30.46,427.22,0.552,937.897,253.41
1499,1499,19/3/2021,10:29:47:622,287.61,30.44,434.52,0.552,937.897,253.41
1500,1500,19/3/2021,10:29:47:731,286.61,30.38,442.12,0.552,937.897,253.41
1501,1501,19/3/2021,10:29:47:841,287.61,30.4,441.52,0.551,937.897,253.41
1502,1502,19/3/2021,10:29:47:950,286.61,30.46,408.02,0.552,937.897,253.41
1503,1503,19/3/2021,10:29:48:60,286.61,30.38,434.22,0.552,937.897,253.41
1504,1504,19/3/2021,10:29:48:200,286.61,30.38,448.62,0.551,937.897,253.41
1505,1505,19/3/2021,10:29:48:279,287.61,30.38,432.72,0.552,938.047,253.41
1506,1506,19/3/2021,10:29:48:389,287.11,30.42,448.22,0.551,937.897,253.41
1507,1507,19/3/2021,10:29:48:498,287.11,30.38,440.02,0.551,937.897,253.41
1508,1508,19/3/2021,10:29:48:607,287.11,30.4,446.72,0.551,937.897,253.41
1509,1509,19/3/2021,10:29:48:716,286.61,30.42,452.22,0.551,937.897,253.41
1510,1510,19/3/2021,10:29:48:826,287.11,30.42,454.72,0.552,937.897,253.41
1511,1511,19/3/2021,10:29:48:951,286.61,30.42,431.22,0.5539999999999999,937.897,253.41
1512,1512,19/3/2021,10:29:49:32,288.61,30.38,453.72,0.5539999999999999,937.897,253.41
1513,1513,19/3/2021,10:29:49:188,286.21,30.46,435.72,0.5529999999999999,937.747,253.41
1514,1514,19/3/2021,10:29:49:251,286.21,30.46,424.42,0.5529999999999999,937.747,253.41
1515,1515,19/3/2021,10:29:49:360,286.61,30.4,432.72,0.552,937.747,253.41
1516,1516,19/3/2021,10:29:49:469,287.61,30.42,426.92,0.552,937.897,253.41
1517,1517,19/3/2021,10:29:49:579,286.21,30.38,450.72,0.552,937.747,253.41
1518,1518,19/3/2021,10:29:49:688,286.21,30.44,451.02,0.552,937.747,253.41
1519,1519,19/3/2021,10:29:49:798,286.21,30.53,449.82,0.552,937.897,253.41
1520,1520,19/3/2021,10:29:49:938,286.61,30.51,429.32,0.552,937.897,253.41
1521,1521,19/3/2021,10:29:50:16,286.21,30.32,430.52,0.551,937.897,253.41
1522,1522,19/3/2021,10:29:50:125,286.61,30.51,445.52,0.551,937.897,253.41
1523,1523,19/3/2021,10:29:50:235,286.61,30.34,426.92,0.551,937.897,253.41
1524,1524,19/3/2021,10:29:50:344,287.11,30.4,447.32,0.551,937.897,253.41
1525,1525,19/3/2021,10:29:50:453,286.61,30.46,423.22,0.552,937.897,253.41
1526,1526,19/3/2021,10:29:50:563,286.61,30.49,448.22,0.551,937.897,253.41
1527,1527,19/3/2021,10:29:50:719,286.21,30.46,452.82,0.552,937.897,253.41
1528,1528,19/3/2021,10:29:50:781,286.61,30.46,451.02,0.551,937.897,253.41
1529,1529,19/3/2021,10:29:50:891,286.21,30.4,435.12,0.552,937.897,253.41
1530,1530,19/3/2021,10:29:51:0,286.61,30.51,435.72,0.552,937.897,253.41
1531,1531,19/3/2021,10:29:51:110,287.11,30.46,449.52,0.552,937.897,253.41
1532,1532,19/3/2021,10:29:51:219,286.61,30.46,444.92,0.552,937.897,253.41
1533,1533,19/3/2021,10:29:51:329,286.21,30.44,441.82,0.552,937.897,253.41
1534,1534,19/3/2021,10:29:51:469,285.71,30.38,414.12,0.552,938.047,253.41
1535,1535,19/3/2021,10:29:51:547,287.11,30.4,427.52,0.552,938.047,253.41
1536,1536,19/3/2021,10:29:51:719,286.21,30.49,446.72,0.552,937.897,253.41
1537,1537,19/3/2021,10:29:51:766,286.61,30.44,439.12,0.552,938.047,253.41
1538,1538,19/3/2021,10:29:51:876,286.21,30.4,426.62,0.552,937.897,253.41
1539,1539,19/3/2021,10:29:51:985,287.11,30.44,443.72,0.551,937.897,253.41
1540,1540,19/3/2021,10:29:52:94,286.61,30.38,440.62,0.551,937.897,253.41
1541,1541,19/3/2021,10:29:52:203,286.21,30.44,437.92,0.552,937.897,253.41
1542,1542,19/3/2021,10:29:52:313,286.61,30.46,435.42,0.552,937.897,253.41
1543,1543,19/3/2021,10:29:52:453,286.61,30.4,429.02,0.552,937.897,253.41
1544,1544,19/3/2021,10:29:52:532,286.61,30.4,429.92,0.552,937.897,253.41
1545,1545,19/3/2021,10:29:52:641,286.61,30.32,431.52,0.5529999999999999,937.897,253.41
1546,1546,19/3/2021,10:29:52:751,288.61,30.42,413.12,0.555,937.897,253.41
1547,1547,19/3/2021,10:29:52:860,286.21,30.38,453.72,0.555,937.747,253.41
1548,1548,19/3/2021,10:29:52:970,286.61,30.48,429.02,0.555,937.747,253.41
1549,1549,19/3/2021,10:29:53:79,286.61,30.48,453.12,0.5539999999999999,937.597,253.41
1550,1550,19/3/2021,10:29:53:204,286.21,30.4,439.42,0.5529999999999999,937.597,253.41
1551,1551,19/3/2021,10:29:53:300,286.21,30.44,436.02,0.552,937.747,253.41
1552,1552,19/3/2021,10:29:53:459,286.21,30.42,444.32,0.551,937.747,253.41
1553,1553,19/3/2021,10:29:53:522,286.61,30.34,430.52,0.551,937.747,253.41
1554,1554,19/3/2021,10:29:53:632,287.11,30.44,447.62,0.551,937.747,253.41
1555,1555,19/3/2021,10:29:53:741,286.21,30.49,446.42,0.551,937.747,253.41
1556,1556,19/3/2021,10:29:53:851,286.61,30.38,416.82,0.551,937.897,253.41
1557,1557,19/3/2021,10:29:53:960,288.11,30.48,427.22,0.551,937.747,253.41
1558,1558,19/3/2021,10:29:54:69,286.61,30.38,410.12,0.551,937.897,253.41
1559,1559,19/3/2021,10:29:54:210,287.11,30.48,430.52,0.551,937.897,253.41
1560,1560,19/3/2021,10:29:54:287,287.11,30.42,427.52,0.551,937.897,253.41
1561,1561,19/3/2021,10:29:54:405,286.61,30.42,427.22,0.551,937.747,253.41
1562,1562,19/3/2021,10:29:54:515,286.61,30.44,426.92,0.551,937.747,253.41
1563,1563,19/3/2021,10:29:54:624,286.21,30.49,446.42,0.551,937.897,253.41
1564,1564,19/3/2021,10:29:54:733,285.71,30.48,428.72,0.551,937.897,253.41
1565,1565,19/3/2021,10:29:54:843,286.21,30.48,448.22,0.551,937.897,253.41
1566,1566,19/3/2021,10:29:54:968,286.61,30.59,415.32,0.551,937.897,253.41
1567,1567,19/3/2021,10:29:55:48,287.11,30.4,411.02,0.551,938.047,253.41
1568,1568,19/3/2021,10:29:55:157,286.21,30.44,437.92,0.552,937.897,253.41
1569,1569,19/3/2021,10:29:55:267,288.61,30.44,411.92,0.5539999999999999,937.897,253.41
1570,1570,19/3/2021,10:29:55:376,286.21,30.42,436.62,0.555,937.747,253.41
1571,1571,19/3/2021,10:29:55:485,286.21,30.38,431.82,0.555,937.597,253.41
1572,1572,19/3/2021,10:29:55:595,286.61,30.4,431.22,0.555,937.597,253.41
1573,1573,19/3/2021,10:29:55:720,286.61,30.44,445.22,0.5539999999999999,937.597,253.41
1574,1574,19/3/2021,10:29:55:814,286.61,30.42,441.22,0.5529999999999999,937.597,253.41
1575,1575,19/3/2021,10:29:55:970,286.21,30.4,416.22,0.552,937.747,253.41
1576,1576,19/3/2021,10:29:56:32,286.21,30.44,430.52,0.551,937.597,253.41
1577,1577,19/3/2021,10:29:56:142,286.21,30.49,433.02,0.551,937.747,253.41
1578,1578,19/3/2021,10:29:56:251,287.11,30.42,428.72,0.551,937.897,253.41
1579,1579,19/3/2021,10:29:56:360,286.21,30.46,437.32,0.551,937.747,253.41
1580,1580,19/3/2021,10:29:56:470,286.61,30.46,409.22,0.551,937.747,253.41
1581,1581,19/3/2021,10:29:56:579,286.21,30.4,442.12,0.551,937.897,253.41
1582,1582,19/3/2021,10:29:56:736,286.61,30.46,428.12,0.551,937.897,253.41
1583,1583,19/3/2021,10:29:56:798,286.61,30.42,427.82,0.551,937.897,253.41
1584,1584,19/3/2021,10:29:56:908,286.61,30.49,435.12,0.551,937.897,253.41
1585,1585,19/3/2021,10:29:57:17,286.61,30.48,432.72,0.551,937.897,253.41
1586,1586,19/3/2021,10:29:57:127,286.21,30.42,431.22,0.551,937.897,253.41
1587,1587,19/3/2021,10:29:57:236,286.61,30.38,452.22,0.551,937.747,253.41
1588,1588,19/3/2021,10:29:57:345,286.21,30.42,421.72,0.552,937.897,253.41
1589,1589,19/3/2021,10:29:57:470,286.61,30.34,415.02,0.552,937.897,253.41
1590,1590,19/3/2021,10:29:57:564,286.61,30.46,429.32,0.552,937.897,253.41
1591,1591,19/3/2021,10:29:57:720,286.61,30.49,429.92,0.552,937.897,253.41
1592,1592,19/3/2021,10:29:57:783,287.11,30.42,428.42,0.551,937.897,253.41
1593,1593,19/3/2021,10:29:57:892,286.61,30.46,432.72,0.551,937.897,253.41
1594,1594,19/3/2021,10:29:58:2,287.11,30.4,430.82,0.552,937.897,253.41
1595,1595,19/3/2021,10:29:58:112,286.21,30.46,429.62,0.552,937.897,253.41
1596,1596,19/3/2021,10:29:58:221,285.71,30.34,447.92,0.552,937.897,253.41
1597,1597,19/3/2021,10:29:58:330,285.71,30.44,428.12,0.552,937.897,253.41
1598,1598,19/3/2021,10:29:58:486,287.11,30.4,426.92,0.551,937.897,253.41
1599,1599,19/3/2021,10:29:58:549,286.21,30.38,421.42,0.551,937.897,253.41
