,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,11/2/2021,9:38:0:282,376.02,30.38,557.53,0.551,936.097,561.0092569520737,376.02
1,1,11/2/2021,9:38:0:376,376.52,30.46,537.43,0.551,936.097,560.5600914478206,376.02
2,2,11/2/2021,9:38:0:486,375.52,30.42,535.83,0.551,936.097,560.1110132642823,376.02
3,3,11/2/2021,9:38:0:595,376.52,30.4,535.23,0.551,936.097,559.6622153485813,376.02
4,4,11/2/2021,9:38:0:704,376.02,30.44,534.93,0.551,936.097,559.2138848275276,376.02
5,5,11/2/2021,9:38:0:845,376.02,30.42,533.43,0.551,936.097,558.7662025976069,376.02
6,6,11/2/2021,9:38:0:923,377.02,30.44,552.93,0.551,936.097,558.3193435629772,376.02
7,7,11/2/2021,9:38:1:32,376.52,30.38,530.03,0.551,936.247,557.8734774590126,376.02
8,8,11/2/2021,9:38:1:143,377.52,30.38,538.03,0.551,936.097,557.4287694003862,376.02
9,9,11/2/2021,9:38:1:256,376.02,30.16,525.83,0.551,936.097,556.9853793374831,376.02
10,10,11/2/2021,9:38:1:370,376.52,30.2,535.53,0.551,936.097,556.5434611588507,376.02
11,11,11/2/2021,9:38:1:473,376.02,30.36,535.23,0.551,936.097,556.103162395029,376.02
12,12,11/2/2021,9:38:1:615,377.02,30.46,534.63,0.551,936.097,555.6646245813328,376.02
13,13,11/2/2021,9:38:1:686,376.02,30.38,534.33,0.551,936.097,555.227983724242,376.02
14,14,11/2/2021,9:38:1:850,376.02,30.42,531.93,0.551,936.097,554.7933704344757,376.02
15,15,11/2/2021,9:38:1:909,376.02,30.53,545.33,0.551,936.097,554.360910027575,376.02
16,16,11/2/2021,9:38:2:17,376.02,30.3,534.03,0.551,936.097,553.9307230528514,376.02
17,17,11/2/2021,9:38:2:125,377.02,30.32,534.33,0.551,936.097,553.5029258137829,376.02
18,18,11/2/2021,9:38:2:235,376.02,30.42,536.83,0.551,936.097,553.0776302717084,376.02
19,19,11/2/2021,9:38:2:344,376.02,30.36,514.83,0.551,936.097,552.6549434832192,376.02
20,20,11/2/2021,9:38:2:453,377.02,30.42,539.83,0.551,936.097,552.2349667792604,376.02
21,21,11/2/2021,9:38:2:594,376.52,30.4,535.53,0.551,936.097,551.8177954572667,376.02
22,22,11/2/2021,9:38:2:672,376.52,30.48,534.93,0.551,936.097,551.4035196360296,376.02
23,23,11/2/2021,9:38:2:781,376.52,30.42,534.63,0.551,936.097,550.9922251546586,376.02
24,24,11/2/2021,9:38:2:891,376.52,30.42,534.33,0.551,936.097,550.583993721854,376.02
25,25,11/2/2021,9:38:3:0,376.02,30.34,534.03,0.551,936.097,550.1789028611759,376.02
26,26,11/2/2021,9:38:3:110,376.02,30.42,533.43,0.551,936.097,549.7770259291464,376.02
27,27,11/2/2021,9:38:3:219,376.52,30.4,538.33,0.551,936.097,549.3784322061607,376.02
28,28,11/2/2021,9:38:3:359,376.52,30.4,535.83,0.55,936.097,548.9831871914162,376.02
29,29,11/2/2021,9:38:3:438,377.52,30.44,558.13,0.55,936.097,548.5913533290864,376.02
30,30,11/2/2021,9:38:3:594,376.02,30.44,535.53,0.55,936.247,548.2029912393357,376.02
31,31,11/2/2021,9:38:3:656,376.52,30.49,557.23,0.55,936.097,547.8181607788283,376.02
32,32,11/2/2021,9:38:3:766,376.52,30.38,534.33,0.551,936.097,547.4369213802083,376.02
33,33,11/2/2021,9:38:3:875,376.52,30.32,534.33,0.551,936.097,547.0593316785353,376.02
34,34,11/2/2021,9:38:3:985,377.02,30.42,533.43,0.551,936.247,546.6854484230604,376.02
35,35,11/2/2021,9:38:4:98,376.52,30.48,529.43,0.551,936.247,546.3153253336603,376.02
36,36,11/2/2021,9:38:4:204,377.02,30.36,535.83,0.551,936.247,545.949012590044,376.02
37,37,11/2/2021,9:38:4:349,376.02,30.38,534.33,0.551,936.247,545.5865568705049,376.02
