,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,24/3/2021,10:58:12:345,830.24,32.39,1130.46,0.545,948.747,1126.1548132512378,830.24
1,1,24/3/2021,10:58:12:439,830.24,32.37,1111.86,0.545,948.747,1125.3356140296773,830.24
2,2,24/3/2021,10:58:12:554,830.74,32.25,1128.96,0.544,948.747,1124.5072871935008,830.24
3,3,24/3/2021,10:58:12:680,831.74,32.31,1120.36,0.544,948.747,1123.6724197624646,830.24
4,4,24/3/2021,10:58:12:774,832.24,32.39,1086.45,0.545,949.047,1122.8335280278675,830.24
5,5,24/3/2021,10:58:12:930,830.74,32.39,1121.26,0.545,948.747,1121.992970459303,830.24
6,6,24/3/2021,10:58:12:993,831.24,32.33,1101.76,0.545,949.047,1121.1528622457988,830.24
7,7,24/3/2021,10:58:13:102,831.24,32.35,1113.36,0.545,948.747,1120.3150866608617,830.24
8,8,24/3/2021,10:58:13:212,830.74,32.35,1117.06,0.545,948.747,1119.481345642065,830.24
9,9,24/3/2021,10:58:13:321,830.74,32.27,1120.36,0.545,948.747,1118.6532162659187,830.24
10,10,24/3/2021,10:58:13:430,830.74,32.37,1122.56,0.545,948.747,1117.8322266584526,830.24
11,11,24/3/2021,10:58:13:540,830.74,32.31,1125.56,0.545,948.747,1117.0199254786837,830.24
12,12,24/3/2021,10:58:13:680,831.24,32.31,1106.66,0.545,948.747,1116.2179173475217,830.24
13,13,24/3/2021,10:58:13:759,830.24,32.41,1084.95,0.545,949.047,1115.4278099571768,830.24
14,14,24/3/2021,10:58:13:914,831.74,32.33,1105.46,0.545,948.747,1114.651065121245,830.24
15,15,24/3/2021,10:58:13:977,831.74,32.33,1087.15,0.545,949.047,1113.88887539005,830.24
16,16,24/3/2021,10:58:14:87,830.74,32.35,1118.26,0.545,948.747,1113.1421519641906,830.24
17,17,24/3/2021,10:58:14:196,831.24,32.39,1087.15,0.545,949.047,1112.4115793034757,830.24
18,18,24/3/2021,10:58:14:305,831.24,32.43,1105.46,0.545,948.747,1111.6976538902895,830.24
19,19,24/3/2021,10:58:14:414,830.24,32.29,1110.96,0.545,948.747,1111.0006938810961,830.24
20,20,24/3/2021,10:58:14:524,831.24,32.37,1111.86,0.545,948.747,1110.3208887044066,830.24
21,21,24/3/2021,10:58:14:664,830.74,32.39,1108.16,0.545,948.747,1109.6583831182693,830.24
22,22,24/3/2021,10:58:14:743,830.24,32.39,1117.96,0.545,948.747,1109.0133275255903,830.24
23,23,24/3/2021,10:58:14:852,832.24,32.39,1086.15,0.544,948.747,1108.3858827426207,830.24
24,24,24/3/2021,10:58:14:961,831.24,32.35,1105.76,0.545,949.047,1107.7761688792739,830.24
25,25,24/3/2021,10:58:15:71,830.24,32.25,1118.56,0.544,948.747,1107.1842125891562,830.24
26,26,24/3/2021,10:58:15:180,830.74,32.41,1105.16,0.545,949.047,1106.6099936682133,830.24
27,27,24/3/2021,10:58:15:290,830.24,32.33,1111.56,0.544,948.747,1106.0535286456188,830.24
28,28,24/3/2021,10:58:15:414,830.24,32.37,1097.45,0.545,948.747,1105.5148815980951,830.24
29,29,24/3/2021,10:58:15:508,831.24,32.35,1098.75,0.545,949.047,1104.9941167106297,830.24
30,30,24/3/2021,10:58:15:680,830.24,32.41,1107.26,0.545,948.747,1104.4912493789197,830.24
31,31,24/3/2021,10:58:15:727,830.74,32.33,1109.06,0.546,948.747,1104.0062480939064,830.24
32,32,24/3/2021,10:58:15:836,831.24,32.39,1110.36,0.546,949.047,1103.5390916923916,830.24
33,33,24/3/2021,10:58:15:945,831.74,32.39,1106.96,0.545,948.747,1103.0898236854955,830.24
34,34,24/3/2021,10:58:16:59,830.24,32.35,1087.45,0.546,949.047,1102.6585501851664,830.24
35,35,24/3/2021,10:58:16:168,833.24,32.39,1105.16,0.545,949.047,1102.2453750003626,830.24
36,36,24/3/2021,10:58:16:277,830.24,32.39,1085.85,0.546,949.047,1101.8503304534115,830.24
37,37,24/3/2021,10:58:16:418,830.74,32.31,1104.16,0.545,949.047,1101.47335055778,830.24
38,38,24/3/2021,10:58:16:496,830.74,32.33,1100.56,0.545,949.047,1101.1142821677984,830.24
39,39,24/3/2021,10:58:16:605,832.24,32.35,1101.76,0.545,949.047,1100.7729270785903,830.24
40,40,24/3/2021,10:58:16:715,830.74,32.45,1102.36,0.544,948.747,1100.449084432049,830.24
41,41,24/3/2021,10:58:16:824,830.24,32.31,1090.75,0.545,949.047,1100.1425578987898,830.24
42,42,24/3/2021,10:58:16:933,830.74,32.35,1095.65,0.544,949.047,1099.8531248983577,830.24
43,43,24/3/2021,10:58:17:43,831.74,32.35,1098.75,0.545,948.747,1099.5804990924362,830.24
44,44,24/3/2021,10:58:17:168,830.24,32.23,1097.45,0.545,949.047,1099.324329695471,830.24
45,45,24/3/2021,10:58:17:262,830.74,32.33,1087.15,0.545,949.047,1099.0842165488848,830.24
46,46,24/3/2021,10:58:17:433,830.74,32.27,1105.76,0.545,948.747,1098.8597013543356,830.24
47,47,24/3/2021,10:58:17:480,830.24,32.33,1093.85,0.545,949.047,1098.6502700882331,830.24
48,48,24/3/2021,10:58:17:590,833.24,32.35,1124.36,0.544,948.747,1098.4554072581793,830.24
49,49,24/3/2021,10:58:17:699,833.24,32.35,1100.85,0.545,949.047,1098.2746881391354,830.24
50,50,24/3/2021,10:58:17:809,830.74,32.29,1086.85,0.545,949.047,1098.107826675161,830.24
51,51,24/3/2021,10:58:17:918,831.24,32.37,1087.45,0.545,949.047,1097.9545940979958,830.24
52,52,24/3/2021,10:58:18:58,830.74,32.39,1103.56,0.545,949.047,1097.8146956902617,830.24
53,53,24/3/2021,10:58:18:183,830.24,32.41,1106.06,0.545,948.747,1097.6877644300087,830.24
54,54,24/3/2021,10:58:18:246,830.24,32.37,1091.65,0.545,949.047,1097.573441840658,830.24
55,55,24/3/2021,10:58:18:355,830.24,32.33,1105.76,0.545,948.747,1097.4714155855506,830.24
56,56,24/3/2021,10:58:18:465,830.24,32.41,1093.25,0.545,949.047,1097.3814052388757,830.24
57,57,24/3/2021,10:58:18:574,829.74,32.37,1107.86,0.544,948.747,1097.3031581156204,830.24
58,58,24/3/2021,10:58:18:683,830.74,32.41,1087.75,0.545,949.047,1097.236455847721,830.24
59,59,24/3/2021,10:58:18:793,830.74,32.39,1126.46,0.545,948.747,1097.1811253606136,830.24
60,60,24/3/2021,10:58:18:918,830.24,32.47,1103.86,0.545,949.047,1097.137096009241,830.24
61,61,24/3/2021,10:58:19:12,830.74,32.39,1088.35,0.545,949.047,1097.1044594716586,830.24
62,62,24/3/2021,10:58:19:183,831.24,32.31,1107.56,0.544,949.047,1097.0834278116395,830.24
63,63,24/3/2021,10:58:19:230,830.24,32.37,1088.35,0.545,949.047,1097.074249011857,830.24
64,64,24/3/2021,10:58:19:340,830.74,32.29,1087.75,0.545,949.047,1097.0771616332054,830.24
65,65,24/3/2021,10:58:19:449,830.24,32.35,1088.35,0.544,949.047,1097.0923405986475,830.24
66,66,24/3/2021,10:58:19:559,830.74,32.29,1105.46,0.544,948.747,1097.1198564538374,830.24
67,67,24/3/2021,10:58:19:668,831.24,32.35,1099.05,0.544,949.047,1097.1597180656045,830.24
68,68,24/3/2021,10:58:19:777,831.74,32.35,1113.36,0.544,948.747,1097.2119630289544,830.24
69,69,24/3/2021,10:58:19:918,831.24,32.31,1084.65,0.545,949.047,1097.2767146989927,830.24
70,70,24/3/2021,10:58:19:996,829.34,32.39,1104.86,0.544,949.047,1097.3541645006778,830.24
71,71,24/3/2021,10:58:20:105,830.74,32.43,1086.15,0.544,949.047,1097.4445130771978,830.24
72,72,24/3/2021,10:58:20:214,830.24,32.31,1085.25,0.544,949.047,1097.54791542446,830.24
