,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,5/2/2021,11:12:14:140,346.22,31.32,492.22,0.551,936.247,492.5179241287036,346.22
1,1,5/2/2021,11:12:14:234,347.22,31.35,517.83,0.551,936.097,492.57653388367515,346.22
2,2,5/2/2021,11:12:14:343,346.72,31.35,484.32,0.551,936.247,492.6350824485608,346.22
3,3,5/2/2021,11:12:14:468,347.72,31.28,483.02,0.551,936.247,492.6934579536782,346.22
4,4,5/2/2021,11:12:14:562,347.72,31.32,519.13,0.552,936.247,492.7515602810211,346.22
5,5,5/2/2021,11:12:14:718,347.72,31.33,485.82,0.551,936.247,492.80929922317483,346.22
6,6,5/2/2021,11:12:14:780,348.22,31.12,488.22,0.552,936.247,492.8666085758686,346.22
7,7,5/2/2021,11:12:14:890,348.22,31.32,489.82,0.552,936.247,492.9234319654075,346.22
8,8,5/2/2021,11:12:14:999,346.72,31.16,491.32,0.552,936.247,492.9796997339805,346.22
9,9,5/2/2021,11:12:15:109,346.72,31.35,493.72,0.552,936.247,493.0353269199321,346.22
10,10,5/2/2021,11:12:15:234,347.22,31.32,520.03,0.551,936.247,493.09022937330735,346.22
11,11,5/2/2021,11:12:15:328,347.72,31.35,494.02,0.551,936.247,493.1443543756554,346.22
12,12,5/2/2021,11:12:15:468,346.72,31.32,482.12,0.551,936.247,493.1976965516024,346.22
13,13,5/2/2021,11:12:15:546,347.72,31.28,485.82,0.551,936.247,493.2502694323581,346.22
14,14,5/2/2021,11:12:15:656,346.72,31.32,521.83,0.551,936.097,493.3020751920498,346.22
15,15,5/2/2021,11:12:15:765,346.72,31.32,483.02,0.551,936.247,493.35312081466077,346.22
16,16,5/2/2021,11:12:15:875,346.72,31.32,484.02,0.551,936.247,493.40343759093145,346.22
17,17,5/2/2021,11:12:15:984,346.72,31.26,489.12,0.551,936.247,493.45305767089775,346.22
18,18,5/2/2021,11:12:16:93,347.22,31.32,488.52,0.551,936.247,493.50198530717455,346.22
19,19,5/2/2021,11:12:16:218,347.72,31.35,517.83,0.551,936.247,493.5502035397734,346.22
20,20,5/2/2021,11:12:16:312,347.22,31.28,492.52,0.552,936.247,493.5977074423007,346.22
21,21,5/2/2021,11:12:16:484,348.72,31.28,499.52,0.552,936.247,493.6445296175126,346.22
22,22,5/2/2021,11:12:16:531,347.22,31.32,493.42,0.551,936.247,493.6907359005833,346.22
23,23,5/2/2021,11:12:16:640,347.22,31.26,500.43,0.551,936.247,493.7364106902308,346.22
24,24,5/2/2021,11:12:16:749,347.22,31.26,500.12,0.551,936.247,493.7816548370267,346.22
25,25,5/2/2021,11:12:16:859,346.72,31.28,522.13,0.551,936.247,493.8265992834947,346.22
26,26,5/2/2021,11:12:16:968,345.72,31.3,483.02,0.551,936.247,493.8714259018767,346.22
27,27,5/2/2021,11:12:17:77,346.22,31.32,483.02,0.551,936.247,493.9163615952451,346.22
28,28,5/2/2021,11:12:17:218,346.72,31.37,501.43,0.551,936.097,493.96163885910346,346.22
29,29,5/2/2021,11:12:17:296,347.22,31.3,488.22,0.551,936.247,494.00747297968576,346.22
30,30,5/2/2021,11:12:17:406,346.72,31.28,490.12,0.551,936.247,494.05406804064864,346.22
31,31,5/2/2021,11:12:17:515,347.22,31.3,480.92,0.551,936.247,494.10161449554187,346.22
32,32,5/2/2021,11:12:17:624,347.72,31.28,482.72,0.551,936.247,494.1502712314903,346.22
33,33,5/2/2021,11:12:17:734,346.72,31.37,502.93,0.551,936.097,494.2001551443631,346.22
34,34,5/2/2021,11:12:17:843,346.72,31.3,494.02,0.551,936.247,494.2513554966532,346.22
35,35,5/2/2021,11:12:17:983,347.72,31.37,482.72,0.551,936.247,494.30395574276633,346.22
36,36,5/2/2021,11:12:18:62,347.22,31.28,504.13,0.551,936.247,494.35803492363516,346.22
37,37,5/2/2021,11:12:18:218,347.22,31.26,506.23,0.552,936.247,494.4136687859673,346.22
38,38,5/2/2021,11:12:18:296,347.72,31.32,482.72,0.552,936.247,494.4709475956109,346.22
39,39,5/2/2021,11:12:18:390,347.22,31.3,484.62,0.552,936.397,494.5299742788751,346.22
40,40,5/2/2021,11:12:18:499,347.22,31.2,487.92,0.552,936.247,494.5908335199511,346.22
41,41,5/2/2021,11:12:18:609,346.72,31.28,484.02,0.552,936.247,494.65356973301084,346.22
42,42,5/2/2021,11:12:18:734,347.72,31.28,501.73,0.551,936.247,494.7181885959019,346.22
43,43,5/2/2021,11:12:18:827,347.22,31.22,498.62,0.551,936.397,494.7846748793945,346.22
44,44,5/2/2021,11:12:18:983,346.72,31.33,479.12,0.551,936.247,494.85301105764887,346.22
45,45,5/2/2021,11:12:19:46,347.22,31.24,495.22,0.551,936.247,494.9231728273765,346.22
46,46,5/2/2021,11:12:19:156,346.72,31.28,501.73,0.551,936.097,494.9951163176737,346.22
47,47,5/2/2021,11:12:19:265,347.22,31.3,497.72,0.551,936.247,495.0687891971096,346.22
48,48,5/2/2021,11:12:19:374,347.22,31.26,502.93,0.551,936.247,495.14415263883313,346.22
49,49,5/2/2021,11:12:19:484,347.22,31.26,482.42,0.551,936.397,495.22118657892577,346.22
50,50,5/2/2021,11:12:19:593,346.72,31.3,494.92,0.551,936.247,495.29987475885554,346.22
51,51,5/2/2021,11:12:19:718,347.22,31.3,490.12,0.551,936.247,495.38018572556837,346.22
52,52,5/2/2021,11:12:19:812,346.72,31.26,485.52,0.551,936.247,495.4620646261536,346.22
53,53,5/2/2021,11:12:19:968,346.72,31.28,480.02,0.551,936.397,495.5454257331267,346.22
54,54,5/2/2021,11:12:20:30,346.72,31.26,487.92,0.551,936.247,495.6301372751868,346.22
55,55,5/2/2021,11:12:20:140,346.72,31.33,502.33,0.551,936.247,495.71601792096044,346.22
56,56,5/2/2021,11:12:20:249,346.72,31.3,497.12,0.551,936.397,495.8028587125963,346.22
57,57,5/2/2021,11:12:20:358,346.72,31.28,521.83,0.551,936.247,495.89045817657234,346.22
58,58,5/2/2021,11:12:20:468,348.22,31.33,498.02,0.551,936.247,495.9786552570648,346.22
59,59,5/2/2021,11:12:20:577,346.72,31.24,497.72,0.551,936.247,496.0673430144243,346.22
60,60,5/2/2021,11:12:20:718,347.22,31.28,521.53,0.551,936.247,496.1564600714904,346.22
61,61,5/2/2021,11:12:20:796,346.72,31.2,496.52,0.551,936.397,496.2459895398868,346.22
62,62,5/2/2021,11:12:20:906,346.72,31.35,491.92,0.551,936.397,496.3359626160904,346.22
63,63,5/2/2021,11:12:21:15,346.72,31.65,487.32,0.551,936.397,496.42643430523714,346.22
64,64,5/2/2021,11:12:21:124,346.72,31.28,491.32,0.551,936.247,496.51744690279503,346.22
65,65,5/2/2021,11:12:21:233,346.72,31.28,502.03,0.551,936.397,496.6090160342057,346.22
66,66,5/2/2021,11:12:21:343,346.72,31.3,502.93,0.551,936.397,496.70114386326713,346.22
67,67,5/2/2021,11:12:21:468,347.22,31.28,479.12,0.551,936.397,496.79383556608116,346.22
68,68,5/2/2021,11:12:21:562,346.22,31.3,509.03,0.551,936.247,496.88709488669747,346.22
69,69,5/2/2021,11:12:21:718,347.22,31.3,510.53,0.551,936.247,496.9809214233094,346.22
70,70,5/2/2021,11:12:21:780,346.72,31.33,497.42,0.551,936.397,497.07533397833123,346.22
71,71,5/2/2021,11:12:21:889,347.22,31.33,497.12,0.551,936.247,497.1703859959501,346.22
72,72,5/2/2021,11:12:21:999,346.72,31.22,496.52,0.551,936.247,497.2661515062098,346.22
73,73,5/2/2021,11:12:22:108,346.72,31.28,492.82,0.551,936.397,497.36270670520446,346.22
74,74,5/2/2021,11:12:22:217,346.72,31.28,488.52,0.551,936.397,497.4601181933967,346.22
75,75,5/2/2021,11:12:22:327,346.72,31.35,491.92,0.551,936.397,497.5584306943836,346.22
76,76,5/2/2021,11:12:22:467,345.72,31.35,498.62,0.551,936.397,497.65766020135925,346.22
