,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,24/3/2021,10:45:4:325,812.24,32.04,1059.35,0.545,948.297,1061.1351510729294,812.24
1,1,24/3/2021,10:45:4:419,812.64,32.16,1061.15,0.545,948.147,1061.5638298444967,812.24
2,2,24/3/2021,10:45:4:533,812.24,32.14,1064.85,0.545,948.297,1061.9963329526852,812.24
3,3,24/3/2021,10:45:4:642,812.24,32.14,1067.85,0.545,948.297,1062.4319384215723,812.24
4,4,24/3/2021,10:45:4:751,813.14,32.14,1070.05,0.545,948.297,1062.8699409227154,812.24
5,5,24/3/2021,10:45:4:860,812.64,32.17,1058.75,0.545,948.147,1063.3096616132048,812.24
6,6,24/3/2021,10:45:4:970,812.64,32.17,1073.35,0.545,948.297,1063.7504447295169,812.24
7,7,24/3/2021,10:45:5:127,812.24,32.19,1057.55,0.545,948.297,1064.191649591232,812.24
8,8,24/3/2021,10:45:5:189,813.14,32.21,1095.95,0.545,948.147,1064.632655592319,812.24
9,9,24/3/2021,10:45:5:298,812.64,32.16,1067.55,0.545,948.297,1065.0728897731267,812.24
10,10,24/3/2021,10:45:5:408,812.64,32.1,1097.45,0.545,948.147,1065.511862456186,812.24
11,11,24/3/2021,10:45:5:517,812.64,32.16,1074.25,0.545,948.297,1065.9491894617777,812.24
12,12,24/3/2021,10:45:5:626,812.24,32.14,1060.85,0.545,948.297,1066.38458857737,812.24
13,13,24/3/2021,10:45:5:736,812.24,32.16,1060.55,0.545,948.297,1066.8178369368193,812.24
14,14,24/3/2021,10:45:5:861,813.14,32.14,1073.05,0.546,948.147,1067.2487166305084,812.24
15,15,24/3/2021,10:45:5:955,812.24,32.02,1069.15,0.546,948.297,1067.6769992726054,812.24
16,16,24/3/2021,10:45:6:127,812.24,32.12,1062.05,0.546,948.297,1068.10245805902,812.24
17,17,24/3/2021,10:45:6:174,811.74,32.14,1077.05,0.546,948.297,1068.524870135062,812.24
18,18,24/3/2021,10:45:6:284,813.64,32.19,1061.75,0.546,948.297,1068.9440135403913,812.24
19,19,24/3/2021,10:45:6:393,813.64,32.14,1083.75,0.545,948.147,1069.3596718052277,812.24
20,20,24/3/2021,10:45:6:503,812.24,32.14,1062.05,0.545,948.147,1069.7716420504116,812.24
21,21,24/3/2021,10:45:6:612,812.64,32.16,1092.25,0.545,948.147,1070.1797438137587,812.24
22,22,24/3/2021,10:45:6:721,813.14,32.21,1059.65,0.545,948.297,1070.5838284865283,812.24
23,23,24/3/2021,10:45:6:861,812.64,32.19,1059.65,0.545,948.297,1070.9837712787237,812.24
24,24,24/3/2021,10:45:6:940,812.24,32.19,1059.65,0.546,948.297,1071.3794309194966,812.24
25,25,24/3/2021,10:45:7:49,812.24,32.14,1059.95,0.545,948.297,1071.7706080528067,812.24
26,26,24/3/2021,10:45:7:158,812.24,32.16,1072.75,0.545,948.297,1072.1570354803823,812.24
27,27,24/3/2021,10:45:7:268,812.64,32.17,1072.45,0.545,948.297,1072.5383963393374,812.24
28,28,24/3/2021,10:45:7:377,812.64,32.19,1081.35,0.545,948.297,1072.9143552256703,812.24
29,29,24/3/2021,10:45:7:487,812.64,32.12,1078.55,0.545,948.147,1073.2845880970979,812.24
30,30,24/3/2021,10:45:7:611,812.64,32.08,1095.35,0.545,948.147,1073.6488075520926,812.24
31,31,24/3/2021,10:45:7:705,812.64,32.21,1057.55,0.545,948.147,1074.0067792600275,812.24
32,32,24/3/2021,10:45:7:861,812.24,32.14,1058.15,0.545,948.297,1074.3582992894535,812.24
33,33,24/3/2021,10:45:7:924,812.64,32.12,1075.25,0.545,948.297,1074.7031359368589,812.24
34,34,24/3/2021,10:45:8:33,813.64,32.12,1074.85,0.545,948.297,1075.0410029465531,812.24
35,35,24/3/2021,10:45:8:143,813.14,32.16,1088.65,0.545,948.297,1075.3715884287467,812.24
36,36,24/3/2021,10:45:8:252,813.64,32.21,1087.15,0.545,948.297,1075.694599829359,812.24
37,37,24/3/2021,10:45:8:361,812.24,32.14,1096.25,0.546,948.297,1076.0098015480244,812.24
38,38,24/3/2021,10:45:8:471,812.24,32.21,1075.85,0.546,948.147,1076.3170371041622,812.24
39,39,24/3/2021,10:45:8:627,812.24,32.04,1076.75,0.545,948.297,1076.6162200010772,812.24
40,40,24/3/2021,10:45:8:689,811.74,32.17,1084.05,0.545,948.147,1076.9073018214765,812.24
41,41,24/3/2021,10:45:8:799,812.24,32.16,1077.95,0.545,948.147,1077.1902531327275,812.24
42,42,24/3/2021,10:45:8:908,812.24,32.12,1070.65,0.545,948.147,1077.4650598245614,812.24
43,43,24/3/2021,10:45:9:18,811.74,32.16,1076.15,0.545,948.147,1077.7317095171013,812.24
44,44,24/3/2021,10:45:9:127,812.24,32.14,1074.55,0.545,948.147,1077.9901739885386,812.24
45,45,24/3/2021,10:45:9:236,812.64,32.21,1074.55,0.544,948.147,1078.2404041002574,812.24
46,46,24/3/2021,10:45:9:361,812.64,32.19,1074.85,0.544,948.147,1078.4823302919299,812.24
47,47,24/3/2021,10:45:9:455,811.74,32.31,1094.75,0.544,948.297,1078.7158689208736,812.24
48,48,24/3/2021,10:45:9:611,812.24,32.08,1080.05,0.544,948.147,1078.9409462270237,812.24
49,49,24/3/2021,10:45:9:674,812.64,32.1,1084.05,0.544,948.147,1079.1575226243733,812.24
50,50,24/3/2021,10:45:9:783,811.74,32.17,1077.95,0.545,948.147,1079.3655919178323,812.24
51,51,24/3/2021,10:45:9:892,811.24,32.19,1081.95,0.545,948.147,1079.5651661307804,812.24
52,52,24/3/2021,10:45:10:2,812.24,32.16,1067.85,0.545,948.297,1079.756261129493,812.24
53,53,24/3/2021,10:45:10:111,811.74,32.19,1082.55,0.545,948.147,1079.9388804611986,812.24
54,54,24/3/2021,10:45:10:220,811.74,32.21,1080.05,0.545,948.147,1080.1130069557323,812.24
55,55,24/3/2021,10:45:10:361,811.24,32.1,1077.65,0.545,948.147,1080.2786107405832,812.24
56,56,24/3/2021,10:45:10:439,811.24,32.16,1077.35,0.545,948.147,1080.4356559001503,812.24
57,57,24/3/2021,10:45:10:548,812.64,32.19,1077.35,0.545,948.147,1080.5840951726036,812.24
58,58,24/3/2021,10:45:10:658,811.24,32.14,1077.05,0.545,948.147,1080.7238634087796,812.24
59,59,24/3/2021,10:45:10:767,811.74,32.19,1076.75,0.545,948.147,1080.8548746467056,812.24
60,60,24/3/2021,10:45:10:876,811.24,32.16,1095.05,0.545,948.147,1080.9770271075045,812.24
61,61,24/3/2021,10:45:10:986,811.74,32.21,1064.55,0.545,948.147,1081.0902179136078,812.24
62,62,24/3/2021,10:45:11:110,813.14,32.21,1077.95,0.545,948.147,1081.1943422067072,812.24
63,63,24/3/2021,10:45:11:205,811.74,32.16,1074.55,0.545,948.147,1081.2892689947653,812.24
64,64,24/3/2021,10:45:11:360,812.24,32.12,1090.45,0.545,948.147,1081.3748322811052,812.24
65,65,24/3/2021,10:45:11:423,812.24,32.06,1089.55,0.545,948.147,1081.450856067614,812.24
66,66,24/3/2021,10:45:11:532,811.24,32.1,1101.76,0.545,948.147,1081.5171944500437,812.24
67,67,24/3/2021,10:45:11:642,811.74,32.17,1086.45,0.545,948.147,1081.5737657141838,812.24
68,68,24/3/2021,10:45:11:751,810.74,32.23,1099.95,0.545,948.147,1081.620566723196,812.24
69,69,24/3/2021,10:45:11:860,811.74,32.14,1080.35,0.544,948.147,1081.6576688372893,812.24
70,70,24/3/2021,10:45:11:970,812.24,32.17,1097.45,0.544,947.997,1081.6852061408383,812.24
71,71,24/3/2021,10:45:12:110,811.24,32.1,1071.55,0.545,948.147,1081.7033609589782,812.24
72,72,24/3/2021,10:45:12:189,811.74,32.23,1060.55,0.545,948.147,1081.7123335864146,812.24
73,73,24/3/2021,10:45:12:298,811.24,32.17,1098.75,0.545,948.147,1081.7122981804623,812.24
74,74,24/3/2021,10:45:12:407,811.74,32.25,1078.25,0.546,948.147,1081.7033947981586,812.24
75,75,24/3/2021,10:45:12:516,811.24,32.19,1086.85,0.546,948.147,1081.6857630167592,812.24
76,76,24/3/2021,10:45:12:626,811.74,32.17,1094.45,0.545,948.147,1081.6595657857915,812.24
77,77,24/3/2021,10:45:12:735,812.24,32.1,1091.05,0.545,948.147,1081.6250031574575,812.24
78,78,24/3/2021,10:45:12:860,812.24,32.14,1093.55,0.545,948.147,1081.5823313935139,812.24
79,79,24/3/2021,10:45:12:954,811.24,32.19,1095.05,0.545,948.147,1081.5318749618602,812.24
80,80,24/3/2021,10:45:13:110,812.64,32.25,1063.65,0.546,948.297,1081.474020383891,812.24
81,81,24/3/2021,10:45:13:173,810.74,32.21,1056.85,0.545,948.147,1081.409170834481,812.24
82,82,24/3/2021,10:45:13:282,811.74,32.21,1085.85,0.545,948.147,1081.3376767958193,812.24
83,83,24/3/2021,10:45:13:391,811.24,32.17,1059.65,0.545,948.147,1081.259807068756,812.24
84,84,24/3/2021,10:45:13:501,811.24,32.16,1088.35,0.545,948.147,1081.175764601449,812.24
85,85,24/3/2021,10:45:13:610,812.24,32.17,1058.15,0.545,948.147,1081.0857013013767,812.24
86,86,24/3/2021,10:45:13:719,811.24,32.12,1095.65,0.545,948.147,1080.9897236884217,812.24
87,87,24/3/2021,10:45:13:860,812.24,32.16,1081.65,0.544,948.147,1080.8879104450198,812.24
88,88,24/3/2021,10:45:13:938,813.14,32.12,1081.35,0.544,948.147,1080.7803429977102,812.24
89,89,24/3/2021,10:45:14:48,811.74,32.1,1083.15,0.544,948.147,1080.667120401193,812.24
90,90,24/3/2021,10:45:14:157,811.74,32.25,1087.15,0.544,948.147,1080.5483564499557,812.24
91,91,24/3/2021,10:45:14:266,811.24,32.12,1091.35,0.544,948.147,1080.4241865709703,812.24
92,92,24/3/2021,10:45:14:375,811.74,32.12,1080.65,0.544,948.147,1080.2947830485705,812.24
93,93,24/3/2021,10:45:14:488,811.24,32.06,1095.05,0.544,948.147,1080.1603615158444,812.24
94,94,24/3/2021,10:45:14:618,812.24,32.21,1080.05,0.544,948.147,1080.0211814512131,812.24
95,95,24/3/2021,10:45:14:708,810.74,32.17,1095.65,0.544,948.147,1079.8775483501397,812.24
96,96,24/3/2021,10:45:14:867,811.74,32.1,1069.15,0.544,948.297,1079.7298117777286,812.24
97,97,24/3/2021,10:45:14:929,813.14,32.14,1077.95,0.544,948.147,1079.578347010536,812.24
98,98,24/3/2021,10:45:15:39,811.74,32.1,1078.55,0.544,948.147,1079.4235262929276,812.24
99,99,24/3/2021,10:45:15:145,811.74,32.16,1079.45,0.544,948.147,1079.2657063596291,812.24
100,100,24/3/2021,10:45:15:256,811.24,32.16,1080.35,0.545,948.147,1079.105235979557,812.24
101,101,24/3/2021,10:45:15:365,811.24,32.08,1081.95,0.545,948.147,1078.94246547542,812.24
102,102,24/3/2021,10:45:15:475,811.24,32.06,1072.75,0.545,948.297,1078.7777503890156,812.24
103,103,24/3/2021,10:45:15:615,810.74,32.14,1079.45,0.546,948.147,1078.6114462371345,812.24
104,104,24/3/2021,10:45:15:693,811.74,32.17,1064.55,0.546,948.147,1078.4438954517716,812.24
