,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,8/2/2021,10:7:38:593,350.62,31.08,505.33,0.552,936.247,504.5965634684861,350.62
1,1,8/2/2021,10:7:38:687,350.62,31.14,505.03,0.552,936.247,504.69595846565744,350.62
2,2,8/2/2021,10:7:38:797,351.12,31.14,505.03,0.552,936.247,504.79400760125975,350.62
3,3,8/2/2021,10:7:38:906,350.62,31.12,524.23,0.552,936.247,504.89058462683647,350.62
4,4,8/2/2021,10:7:39:16,350.12,31.1,492.52,0.552,936.397,504.98556790852564,350.62
5,5,8/2/2021,10:7:39:140,350.62,31.08,506.23,0.552,936.397,505.07884044229377,350.62
6,6,8/2/2021,10:7:39:234,350.12,31.16,502.03,0.552,936.397,505.1702855119126,350.62
7,7,8/2/2021,10:7:39:390,350.62,31.1,514.83,0.552,936.247,505.2597846055416,350.62
8,8,8/2/2021,10:7:39:453,350.12,31.1,513.33,0.552,936.247,505.3472205314511,350.62
9,9,8/2/2021,10:7:39:562,350.12,31.12,511.73,0.552,936.397,505.43248178300286,350.62
10,10,8/2/2021,10:7:39:671,349.62,31.12,509.33,0.551,936.247,505.51546441491445,350.62
11,11,8/2/2021,10:7:39:781,350.12,31.18,506.83,0.551,936.247,505.5960709456968,350.62
12,12,8/2/2021,10:7:39:890,350.62,31.12,505.63,0.551,936.247,505.67420800729246,350.62
13,13,8/2/2021,10:7:40:0,349.62,31.12,504.73,0.552,936.247,505.7497841052565,350.62
14,14,8/2/2021,10:7:40:156,350.12,31.1,522.73,0.552,936.247,505.8227091835026,350.62
15,15,8/2/2021,10:7:40:218,351.12,31.08,487.62,0.552,936.247,505.8928961752532,350.62
16,16,8/2/2021,10:7:40:328,351.12,31.16,513.33,0.552,936.247,505.96026014621816,350.62
17,17,8/2/2021,10:7:40:438,350.62,31.12,487.02,0.552,936.397,506.02471396515676,350.62
18,18,8/2/2021,10:7:40:547,349.62,31.12,518.83,0.552,936.247,506.0861654230553,350.62
19,19,8/2/2021,10:7:40:656,350.62,31.12,518.13,0.552,936.397,506.1445196207795,350.62
20,20,8/2/2021,10:7:40:766,350.12,31.12,516.03,0.552,936.247,506.19968608539733,350.62
21,21,8/2/2021,10:7:40:891,351.12,31.06,513.93,0.552,936.247,506.2515845266123,350.62
22,22,8/2/2021,10:7:40:984,350.62,31.18,512.33,0.551,936.247,506.3001452098291,350.62
23,23,8/2/2021,10:7:41:156,350.62,31.08,507.83,0.551,936.247,506.34530670008,350.62
24,24,8/2/2021,10:7:41:203,350.12,31.08,506.83,0.551,936.397,506.38701317088476,350.62
25,25,8/2/2021,10:7:41:312,351.12,31.16,510.53,0.551,936.097,506.42521193948716,350.62
26,26,8/2/2021,10:7:41:422,351.12,31.12,506.53,0.551,936.247,506.4598524230423,350.62
27,27,8/2/2021,10:7:41:531,350.12,31.08,517.23,0.551,936.247,506.49088666428696,350.62
28,28,8/2/2021,10:7:41:640,350.62,31.14,504.43,0.551,936.247,506.5182706304021,350.62
29,29,8/2/2021,10:7:41:750,350.62,31.12,522.73,0.552,936.247,506.5419654617761,350.62
30,30,8/2/2021,10:7:41:890,350.62,31.14,521.83,0.552,936.247,506.56193975725677,350.62
31,31,8/2/2021,10:7:41:969,350.12,31.14,519.13,0.552,936.247,506.5781738002567,350.62
32,32,8/2/2021,10:7:42:78,350.12,31.1,521.23,0.552,936.247,506.59066266183737,350.62
33,33,8/2/2021,10:7:42:187,350.62,31.08,515.73,0.552,936.247,506.5994162776651,350.62
34,34,8/2/2021,10:7:42:297,350.62,31.14,514.23,0.552,936.247,506.604457909316,350.62
35,35,8/2/2021,10:7:42:406,350.62,31.12,516.03,0.552,936.247,506.60582200897545,350.62
36,36,8/2/2021,10:7:42:515,350.62,31.14,503.83,0.552,936.397,506.6035519261698,350.62
37,37,8/2/2021,10:7:42:640,350.62,31.12,485.52,0.552,936.397,506.59769532998536,350.62
38,38,8/2/2021,10:7:42:734,350.62,31.12,503.83,0.552,936.247,506.5882959490751,350.62
39,39,8/2/2021,10:7:42:890,350.62,31.14,523.03,0.551,936.247,506.57538923045473,350.62
40,40,8/2/2021,10:7:42:953,350.12,31.12,523.03,0.551,936.247,506.55900918065413,350.62
41,41,8/2/2021,10:7:43:62,350.62,31.14,508.43,0.551,936.247,506.53919887587006,350.62
42,42,8/2/2021,10:7:43:171,350.12,31.1,522.43,0.551,936.247,506.5160139018891,350.62
43,43,8/2/2021,10:7:43:281,350.62,31.16,521.23,0.551,936.247,506.4895214576274,350.62
44,44,8/2/2021,10:7:43:390,350.62,31.2,517.83,0.551,936.247,506.45980155440077,350.62
45,45,8/2/2021,10:7:43:499,351.12,31.12,520.93,0.551,936.247,506.42694864392683,350.62
46,46,8/2/2021,10:7:43:640,350.62,31.16,488.22,0.552,936.397,506.3910695238535,350.62
47,47,8/2/2021,10:7:43:718,350.62,31.08,486.72,0.552,936.397,506.35227469841277,350.62
48,48,8/2/2021,10:7:43:828,350.62,31.12,508.43,0.552,936.247,506.31066683972915,350.62
49,49,8/2/2021,10:7:43:937,351.12,31.14,504.13,0.552,936.247,506.266337171865,350.62
50,50,8/2/2021,10:7:44:47,350.62,31.12,506.53,0.552,936.247,506.219370695318,350.62
51,51,8/2/2021,10:7:44:156,350.12,31.06,523.93,0.552,936.247,506.1698520751554,350.62
52,52,8/2/2021,10:7:44:265,351.12,31.16,523.03,0.552,936.247,506.11787160420823,350.62
53,53,8/2/2021,10:7:44:390,350.62,31.16,508.43,0.552,936.247,506.0635314315409,350.62
54,54,8/2/2021,10:7:44:484,351.12,31.12,508.43,0.552,936.247,506.0069461719172,350.62
55,55,8/2/2021,10:7:44:640,350.12,31.14,486.72,0.552,936.397,505.9482365187423,350.62
56,56,8/2/2021,10:7:44:703,350.62,31.08,484.92,0.552,936.397,505.88751932108886,350.62
57,57,8/2/2021,10:7:44:812,350.62,31.12,523.03,0.552,936.247,505.8248999568992,350.62
58,58,8/2/2021,10:7:44:921,350.12,31.14,484.62,0.552,936.397,505.7604735045993,350.62
59,59,8/2/2021,10:7:45:31,350.62,31.2,507.53,0.551,936.247,505.69432946860803,350.62
60,60,8/2/2021,10:7:45:140,351.12,31.14,504.73,0.552,936.397,505.6265524575872,350.62
61,61,8/2/2021,10:7:45:249,350.62,31.12,507.23,0.551,936.397,505.5572231486689,350.62
62,62,8/2/2021,10:7:45:390,350.62,31.14,506.83,0.551,936.247,505.48642146701866,350.62
63,63,8/2/2021,10:7:45:468,350.62,31.14,506.83,0.551,936.397,505.41422835524736,350.62
64,64,8/2/2021,10:7:45:578,351.62,31.12,507.23,0.551,936.247,505.34072620075193,350.62
65,65,8/2/2021,10:7:45:687,351.62,31.2,508.43,0.551,936.247,505.26599916332435,350.62
66,66,8/2/2021,10:7:45:796,350.62,31.12,508.73,0.551,936.247,505.1901337336309,350.62
67,67,8/2/2021,10:7:45:905,350.62,31.1,498.92,0.552,936.397,505.11321882667687,350.62
68,68,8/2/2021,10:7:46:15,349.62,31.16,522.43,0.552,936.247,505.0353452745175,350.62
69,69,8/2/2021,10:7:46:140,350.62,31.2,502.03,0.552,936.397,504.95660706868415,350.62
70,70,8/2/2021,10:7:46:234,350.62,31.1,524.93,0.552,936.247,504.8771043745023,350.62
71,71,8/2/2021,10:7:46:389,351.12,31.14,505.93,0.552,936.247,504.7969459396309,350.62
72,72,8/2/2021,10:7:46:452,350.12,31.14,525.53,0.552,936.247,504.71625072597396,350.62
73,73,8/2/2021,10:7:46:562,351.62,31.14,505.93,0.552,936.397,504.63514907596107,350.62
74,74,8/2/2021,10:7:46:671,350.62,31.1,491.92,0.552,936.247,504.5537809160516,350.62
75,75,8/2/2021,10:7:46:780,350.62,31.18,494.02,0.552,936.397,504.4722882762541,350.62
76,76,8/2/2021,10:7:46:890,351.12,31.08,506.53,0.551,936.397,504.3908071478849,350.62
77,77,8/2/2021,10:7:46:999,350.12,31.16,507.23,0.552,936.397,504.3094667414016,350.62
78,78,8/2/2021,10:7:47:140,351.12,31.12,485.52,0.552,936.397,504.2283929851018,350.62
79,79,8/2/2021,10:7:47:218,351.62,31.16,505.03,0.551,936.247,504.14770787120597,350.62
80,80,8/2/2021,10:7:47:327,351.12,31.12,488.82,0.552,936.397,504.0675259584304,350.62
81,81,8/2/2021,10:7:47:437,351.12,31.16,510.53,0.552,936.397,503.9879536350339,350.62
82,82,8/2/2021,10:7:47:546,351.12,31.1,487.02,0.552,936.397,503.9090907170459,350.62
83,83,8/2/2021,10:7:47:655,351.12,31.1,506.23,0.552,936.247,503.8310312157518,350.62
84,84,8/2/2021,10:7:47:765,350.12,31.12,506.23,0.552,936.397,503.75386385538803,350.62
85,85,8/2/2021,10:7:47:889,350.62,31.08,488.22,0.552,936.397,503.6776738391548,350.62
86,86,8/2/2021,10:7:47:983,350.62,31.14,490.42,0.552,936.247,503.60254181828765,350.62
87,87,8/2/2021,10:7:48:139,350.62,31.14,503.83,0.552,936.397,503.5285394769557,350.62
88,88,8/2/2021,10:7:48:202,350.62,31.16,493.42,0.552,936.397,503.4557285598814,350.62
89,89,8/2/2021,10:7:48:312,351.12,31.12,506.23,0.551,936.247,503.38416381500605,350.62
90,90,8/2/2021,10:7:48:421,350.62,31.14,506.53,0.551,936.397,503.31389610359224,350.62
91,91,8/2/2021,10:7:48:530,351.12,31.16,505.93,0.551,936.247,503.2449757998498,350.62
92,92,8/2/2021,10:7:48:640,350.62,31.14,513.63,0.551,936.247,503.1774561014295,350.62
93,93,8/2/2021,10:7:48:749,350.12,31.1,505.03,0.551,936.397,503.1113953045598,350.62
94,94,8/2/2021,10:7:48:905,350.12,31.18,502.93,0.551,936.397,503.0468573898242,350.62
95,95,8/2/2021,10:7:48:968,350.12,31.12,486.72,0.551,936.397,502.9839089883861,350.62
96,96,8/2/2021,10:7:49:77,350.62,31.16,505.93,0.552,936.397,502.9226137199804,350.62
97,97,8/2/2021,10:7:49:187,350.12,31.16,505.93,0.552,936.397,502.86302973549067,350.62
98,98,8/2/2021,10:7:49:296,352.12,31.18,506.23,0.552,936.397,502.80521306431643,350.62
99,99,8/2/2021,10:7:49:405,350.62,31.12,500.73,0.552,936.397,502.7492214802162,350.62
100,100,8/2/2021,10:7:49:515,351.12,31.14,526.13,0.551,936.247,502.6951162110615,350.62
101,101,8/2/2021,10:7:49:640,350.12,31.14,520.93,0.552,936.397,502.64296635891486,350.62
102,102,8/2/2021,10:7:49:734,350.62,31.08,517.83,0.551,936.397,502.59285616601346,350.62
103,103,8/2/2021,10:7:49:905,350.12,31.14,484.92,0.552,936.397,502.54488639310233,350.62
104,104,8/2/2021,10:7:49:952,350.62,31.04,503.83,0.552,936.397,502.49916582087684,350.62
105,105,8/2/2021,10:7:50:62,351.12,31.14,486.12,0.552,936.397,502.4558006975077,350.62
106,106,8/2/2021,10:7:50:171,350.12,31.12,486.72,0.552,936.397,502.4148886115531,350.62
107,107,8/2/2021,10:7:50:281,350.62,31.06,487.02,0.552,936.397,502.37651443350546,350.62
108,108,8/2/2021,10:7:50:390,350.62,31.14,506.23,0.552,936.397,502.3407484756874,350.62
109,109,8/2/2021,10:7:50:499,350.12,31.14,487.62,0.552,936.397,502.30764955166364,350.62
110,110,8/2/2021,10:7:50:655,350.12,31.06,489.52,0.552,936.397,502.2772680193443,350.62
111,111,8/2/2021,10:7:50:718,351.12,31.18,516.93,0.551,936.397,502.2496458497664,350.62
112,112,8/2/2021,10:7:50:827,350.62,31.18,485.22,0.552,936.397,502.22481896117927,350.62
113,113,8/2/2021,10:7:50:936,350.62,31.1,509.63,0.552,936.397,502.20282069203245,350.62
114,114,8/2/2021,10:7:51:46,350.12,31.06,484.32,0.552,936.397,502.1836813965231,350.62
115,115,8/2/2021,10:7:51:155,350.62,31.16,498.62,0.552,936.397,502.167425774933,350.62
116,116,8/2/2021,10:7:51:265,350.12,31.16,501.43,0.552,936.397,502.1540711450213,350.62
117,117,8/2/2021,10:7:51:390,350.12,31.08,503.53,0.552,936.397,502.1436289651998,350.62
118,118,8/2/2021,10:7:51:483,350.12,31.12,485.82,0.552,936.397,502.1361075106302,350.62
119,119,8/2/2021,10:7:51:655,349.62,31.14,487.02,0.552,936.397,502.1315097586576,350.62
120,120,8/2/2021,10:7:51:702,350.12,31.12,514.23,0.552,936.397,502.1298291425578,350.62
121,121,8/2/2021,10:7:51:812,350.12,31.1,505.63,0.552,936.397,502.13105216824835,350.62
122,122,8/2/2021,10:7:51:921,350.62,31.12,520.63,0.551,936.397,502.13516725351616,350.62
123,123,8/2/2021,10:7:52:30,352.62,31.1,499.22,0.552,936.397,502.1421712749553,350.62
124,124,8/2/2021,10:7:52:139,350.62,31.16,522.43,0.551,936.397,502.15207093890785,350.62
125,125,8/2/2021,10:7:52:249,351.12,31.06,492.52,0.552,936.397,502.164881820308,350.62
126,126,8/2/2021,10:7:52:389,350.62,31.14,494.62,0.552,936.397,502.1806250505258,350.62
127,127,8/2/2021,10:7:52:468,351.12,31.14,484.62,0.552,936.397,502.1993199049362,350.62
128,128,8/2/2021,10:7:52:577,350.12,31.12,484.62,0.552,936.397,502.22097542900946,350.62
129,129,8/2/2021,10:7:52:687,350.62,31.14,486.72,0.552,936.397,502.2455850589869,350.62
130,130,8/2/2021,10:7:52:796,351.12,31.18,485.22,0.552,936.397,502.2731245064074,350.62
131,131,8/2/2021,10:7:52:905,351.12,31.16,503.23,0.551,936.397,502.3035527175309,350.62
132,132,8/2/2021,10:7:53:15,351.12,31.16,508.13,0.551,936.397,502.33681699557184,350.62
133,133,8/2/2021,10:7:53:140,350.12,31.16,524.93,0.551,936.247,502.3728624538272,350.62
134,134,8/2/2021,10:7:53:233,350.62,31.16,495.22,0.551,936.397,502.41164125450905,350.62
135,135,8/2/2021,10:7:53:389,350.62,31.1,487.02,0.551,936.397,502.4531133371746,350.62
136,136,8/2/2021,10:7:53:452,350.62,31.16,496.52,0.551,936.397,502.4972376400242,350.62
137,137,8/2/2021,10:7:53:562,350.12,31.12,504.43,0.551,936.397,502.54396494674864,350.62
138,138,8/2/2021,10:7:53:671,351.62,31.14,488.82,0.552,936.397,502.59323854887367,350.62
139,139,8/2/2021,10:7:53:780,350.62,31.18,486.42,0.552,936.397,502.64499503352175,350.62
140,140,8/2/2021,10:7:53:890,350.62,31.1,484.32,0.552,936.397,502.69915989623314,350.62
141,141,8/2/2021,10:7:53:999,351.12,31.12,484.32,0.552,936.397,502.7556422663603,350.62
142,142,8/2/2021,10:7:54:139,350.62,31.16,516.63,0.552,936.247,502.81433447745286,350.62
143,143,8/2/2021,10:7:54:218,350.62,31.12,507.83,0.552,936.247,502.8751194055876,350.62
144,144,8/2/2021,10:7:54:327,351.12,31.12,504.73,0.552,936.247,502.9378807625914,350.62
145,145,8/2/2021,10:7:54:436,350.62,31.12,506.53,0.552,936.397,503.0025074738072,350.62
146,146,8/2/2021,10:7:54:545,350.62,31.1,523.93,0.552,936.247,503.06889382026793,350.62
147,147,8/2/2021,10:7:54:655,350.12,31.1,501.03,0.552,936.397,503.13694181874354,350.62
148,148,8/2/2021,10:7:54:764,351.12,31.1,500.43,0.552,936.247,503.2065622501476,350.62
149,149,8/2/2021,10:7:54:889,350.12,31.16,497.42,0.552,936.397,503.2776697668695,350.62
150,150,8/2/2021,10:7:54:983,351.62,31.16,493.42,0.552,936.397,503.3501764846768,350.62
151,151,8/2/2021,10:7:55:139,350.12,31.1,508.43,0.551,936.247,503.4239889129378,350.62
152,152,8/2/2021,10:7:55:202,350.62,31.18,522.43,0.551,936.247,503.4990104003904,350.62
153,153,8/2/2021,10:7:55:311,350.12,31.06,491.32,0.552,936.397,503.57514753018205,350.62
154,154,8/2/2021,10:7:55:420,349.62,31.14,506.23,0.551,936.247,503.652312097938,350.62
155,155,8/2/2021,10:7:55:530,350.12,31.12,501.43,0.552,936.397,503.7304169257202,350.62
156,156,8/2/2021,10:7:55:639,350.62,31.06,524.23,0.551,936.247,503.80937460583,350.62
157,157,8/2/2021,10:7:55:749,350.62,31.06,513.63,0.552,936.397,503.88910283774015,350.62
158,158,8/2/2021,10:7:55:889,350.62,31.12,502.93,0.552,936.247,503.9695297020143,350.62
159,159,8/2/2021,10:7:55:967,351.12,31.12,502.33,0.551,936.397,504.0505921840259,350.62
160,160,8/2/2021,10:7:56:77,350.62,31.14,507.83,0.551,936.397,504.1322306409578,350.62
161,161,8/2/2021,10:7:56:186,350.12,31.06,502.03,0.551,936.247,504.2143859608388,350.62
162,162,8/2/2021,10:7:56:296,350.12,31.12,500.43,0.552,936.397,504.2969991437377,350.62
163,163,8/2/2021,10:7:56:405,350.12,31.06,525.23,0.551,936.247,504.3800115505195,350.62
164,164,8/2/2021,10:7:56:514,349.62,31.16,486.72,0.552,936.397,504.4633670670578,350.62
165,165,8/2/2021,10:7:56:639,349.62,31.14,504.43,0.552,936.397,504.547012032852,350.62
166,166,8/2/2021,10:7:56:733,352.12,31.1,486.12,0.552,936.397,504.630889689336,350.62
167,167,8/2/2021,10:7:56:889,350.12,31.08,503.53,0.552,936.397,504.71493477094873,350.62
168,168,8/2/2021,10:7:56:952,350.12,31.16,503.83,0.552,936.397,504.79907290237503,350.62
169,169,8/2/2021,10:7:57:61,351.12,31.06,504.13,0.552,936.397,504.8832239111966,350.62
170,170,8/2/2021,10:7:57:170,350.62,31.12,504.73,0.552,936.397,504.9673054441388,350.62
171,171,8/2/2021,10:7:57:280,350.12,31.06,503.83,0.552,936.397,505.05123435488656,350.62
172,172,8/2/2021,10:7:57:389,350.12,31.0,503.23,0.552,936.247,505.1349266740777,350.62
173,173,8/2/2021,10:7:57:498,349.62,31.12,509.93,0.552,936.397,505.21829762670114,350.62
174,174,8/2/2021,10:7:57:639,349.62,31.12,497.12,0.552,936.247,505.3012620405008,350.62
175,175,8/2/2021,10:7:57:717,349.62,31.12,487.62,0.552,936.397,505.38373264711134,350.62
176,176,8/2/2021,10:7:57:826,352.12,31.16,518.43,0.552,936.247,505.46561608840517,350.62
177,177,8/2/2021,10:7:57:936,350.62,31.1,485.22,0.552,936.397,505.546812050718,350.62
178,178,8/2/2021,10:7:58:45,350.62,31.16,522.73,0.551,936.247,505.6272157895778,350.62
179,179,8/2/2021,10:7:58:155,350.12,31.1,503.83,0.552,936.247,505.7067211208386,350.62
180,180,8/2/2021,10:7:58:264,349.62,31.18,503.83,0.551,936.397,505.7852235348207,350.62
181,181,8/2/2021,10:7:58:389,350.62,31.14,504.13,0.551,936.397,505.86262036224434,350.62
