,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,16/3/2021,11:37:24:236,255.41,30.75,404.32,0.5489999999999999,936.997,404.97254699149363,255.41
1,1,16/3/2021,11:37:24:330,255.91,30.65,401.92,0.5489999999999999,936.997,404.42915371337097,255.41
2,2,16/3/2021,11:37:24:486,255.41,30.71,388.72,0.5489999999999999,936.997,403.88799382160727,255.41
3,3,16/3/2021,11:37:24:549,255.41,30.75,396.72,0.5489999999999999,936.997,403.3505898682066,255.41
4,4,16/3/2021,11:37:24:658,255.91,30.55,394.82,0.5489999999999999,936.997,402.8183315418712,255.41
5,5,16/3/2021,11:37:24:767,255.41,30.63,407.02,0.55,936.997,402.2924815078952,255.41
6,6,16/3/2021,11:37:24:877,255.41,30.71,383.82,0.55,936.997,401.7742158920267,255.41
7,7,16/3/2021,11:37:24:986,253.91,30.69,400.02,0.55,936.997,401.264629551569,255.41
8,8,16/3/2021,11:37:25:96,258.31,30.75,398.22,0.55,936.997,400.76471557644686,255.41
9,9,16/3/2021,11:37:25:220,255.41,30.61,390.62,0.55,936.997,400.2753749897161,255.41
10,10,16/3/2021,11:37:25:314,254.91,30.67,403.12,0.551,936.997,399.7974371244853,255.41
11,11,16/3/2021,11:37:25:470,255.41,30.69,404.02,0.5529999999999999,936.847,399.3316812019108,255.41
12,12,16/3/2021,11:37:25:533,256.41,30.73,397.92,0.5539999999999999,936.847,398.8788830913288,255.41
13,13,16/3/2021,11:37:25:642,254.91,30.57,395.82,0.555,936.847,398.4398433482174,255.41
14,14,16/3/2021,11:37:25:752,254.91,30.57,393.02,0.5539999999999999,936.697,398.015363354979,255.41
15,15,16/3/2021,11:37:25:861,255.41,30.61,390.32,0.5539999999999999,936.697,397.6062033976802,255.41
16,16,16/3/2021,11:37:25:986,255.91,30.75,388.12,0.552,936.697,397.21304607551775,255.41
17,17,16/3/2021,11:37:26:80,255.41,30.67,383.52,0.551,936.697,396.8364608373301,255.41
18,18,16/3/2021,11:37:26:220,256.41,30.73,386.32,0.55,936.697,396.4768687569407,255.41
19,19,16/3/2021,11:37:26:298,256.41,30.71,368.62,0.55,936.847,396.13450392984294,255.41
20,20,16/3/2021,11:37:26:408,255.91,30.61,400.02,0.55,936.847,395.8093769470442,255.41
21,21,16/3/2021,11:37:26:517,258.81,30.71,398.82,0.55,936.847,395.50130442716693,255.41
22,22,16/3/2021,11:37:26:627,255.41,30.73,397.02,0.55,936.847,395.2100250892417,255.41
23,23,16/3/2021,11:37:26:736,254.91,30.73,394.52,0.55,936.847,394.935293321455,255.41
24,24,16/3/2021,11:37:26:845,255.41,30.61,408.32,0.55,936.847,394.6769028460708,255.41
25,25,16/3/2021,11:37:26:970,255.41,30.63,408.32,0.551,936.997,394.4347220253545,255.41
26,26,16/3/2021,11:37:27:64,255.41,30.73,389.32,0.551,936.997,394.2087486144289,255.41
27,27,16/3/2021,11:37:27:236,255.41,30.65,386.62,0.551,936.847,393.99908818105774,255.41
28,28,16/3/2021,11:37:27:282,255.41,30.63,371.92,0.551,936.997,393.8058350269785,255.41
29,29,16/3/2021,11:37:27:392,255.91,30.69,391.52,0.551,936.997,393.6289472951128,255.41
30,30,16/3/2021,11:37:27:501,254.41,30.61,370.12,0.551,936.997,393.468190488047,255.41
31,31,16/3/2021,11:37:27:611,254.91,30.69,396.42,0.551,936.847,393.3231371091712,255.41
32,32,16/3/2021,11:37:27:720,255.41,30.69,393.92,0.551,936.997,393.19320623895345,255.41
33,33,16/3/2021,11:37:27:835,255.41,30.63,390.92,0.55,936.997,393.0777426625595,255.41
34,34,16/3/2021,11:37:27:983,255.41,30.73,387.82,0.55,936.997,392.97607128018905,255.41
35,35,16/3/2021,11:37:28:45,255.91,30.65,386.92,0.55,936.997,392.88748428367086,255.41
36,36,16/3/2021,11:37:28:147,256.81,30.73,386.92,0.55,936.997,392.8112069524784,255.41
37,37,16/3/2021,11:37:28:261,256.41,30.75,404.32,0.55,936.997,392.74639572599256,255.41
38,38,16/3/2021,11:37:28:369,255.41,30.77,404.02,0.55,936.997,392.69220045881247,255.41
39,39,16/3/2021,11:37:28:478,255.41,30.75,367.42,0.55,936.997,392.6478295208338,255.41
40,40,16/3/2021,11:37:28:588,255.41,30.71,406.42,0.55,936.997,392.6125120244265,255.41
41,41,16/3/2021,11:37:28:712,255.91,30.67,393.02,0.55,936.997,392.5854392202259,255.41
42,42,16/3/2021,11:37:28:806,255.91,30.67,389.02,0.55,936.997,392.5657940231842,255.41
43,43,16/3/2021,11:37:28:962,255.91,30.63,371.62,0.55,936.997,392.55275690353113,255.41
44,44,16/3/2021,11:37:29:25,254.91,30.65,405.82,0.55,936.847,392.54543402215376,255.41
45,45,16/3/2021,11:37:29:135,255.41,30.71,386.62,0.55,936.997,392.5428416399857,255.41
46,46,16/3/2021,11:37:29:244,255.91,30.71,386.02,0.55,936.847,392.5439591051767,255.41
47,47,16/3/2021,11:37:29:353,256.81,30.73,403.42,0.55,936.997,392.54774762867623,255.41
48,48,16/3/2021,11:37:29:462,255.91,30.87,404.32,0.55,936.997,392.55317397646064,255.41
49,49,16/3/2021,11:37:29:572,257.81,30.73,401.22,0.55,936.997,392.55929166704016,255.41
50,50,16/3/2021,11:37:29:728,255.41,30.69,408.92,0.55,936.997,392.56530887765473,255.41
51,51,16/3/2021,11:37:29:790,255.41,30.69,405.52,0.55,936.997,392.57061742109397,255.41
52,52,16/3/2021,11:37:29:900,255.91,30.75,380.82,0.551,936.997,392.57478914519686,255.41
53,53,16/3/2021,11:37:30:9,254.91,30.71,405.82,0.551,936.847,392.57751099104485,255.41
54,54,16/3/2021,11:37:30:119,255.91,30.77,386.92,0.5529999999999999,936.847,392.57851372807664,255.41
55,55,16/3/2021,11:37:30:228,256.41,30.73,386.62,0.5529999999999999,936.847,392.57754450573196,255.41
56,56,16/3/2021,11:37:30:342,256.41,30.63,402.52,0.552,936.847,392.5743440160482,255.41
57,57,16/3/2021,11:37:30:468,256.41,30.73,400.32,0.551,936.697,392.56865528916654,255.41
58,58,16/3/2021,11:37:30:562,255.41,30.67,397.02,0.551,936.847,392.56028538885397,255.41
59,59,16/3/2021,11:37:30:718,255.91,30.69,391.22,0.55,936.847,392.5491358368861,255.41
60,60,16/3/2021,11:37:30:780,256.81,30.69,389.02,0.55,936.847,392.5351655827259,255.41
61,61,16/3/2021,11:37:30:890,261.21,30.73,402.22,0.5489999999999999,936.697,392.51834650576285,255.41
62,62,16/3/2021,11:37:30:999,255.91,30.73,367.12,0.55,936.997,392.4986421753469,255.41
63,63,16/3/2021,11:37:31:109,255.41,30.65,405.82,0.5489999999999999,936.847,392.47597192721366,255.41
64,64,16/3/2021,11:37:31:218,255.41,30.65,387.22,0.55,936.997,392.45018795774325,255.41
65,65,16/3/2021,11:37:31:327,254.91,30.59,400.32,0.55,936.997,392.4211183027023,255.41
66,66,16/3/2021,11:37:31:468,255.91,30.61,401.22,0.55,936.997,392.3886271288692,255.41
67,67,16/3/2021,11:37:31:546,254.41,30.73,409.82,0.55,936.997,392.35266893180335,255.41
68,68,16/3/2021,11:37:31:655,255.41,30.65,392.42,0.55,936.997,392.31334385921656,255.41
69,69,16/3/2021,11:37:31:765,254.41,30.69,390.02,0.55,936.997,392.2708946624733,255.41
70,70,16/3/2021,11:37:31:874,255.91,30.67,385.12,0.55,936.997,392.22562576722487,255.41
71,71,16/3/2021,11:37:31:983,254.41,30.69,389.62,0.55,936.997,392.1778156622418,255.41
72,72,16/3/2021,11:37:32:93,254.91,30.75,386.02,0.55,936.997,392.12767663804186,255.41
73,73,16/3/2021,11:37:32:218,254.91,30.71,386.62,0.55,936.997,392.07534694807526,255.41
74,74,16/3/2021,11:37:32:311,254.91,30.69,398.22,0.55,936.997,392.02089695466384,255.41
75,75,16/3/2021,11:37:32:467,255.41,30.71,399.12,0.55,936.997,391.9643699353995,255.41
76,76,16/3/2021,11:37:32:530,255.41,30.71,393.02,0.55,936.997,391.9058472096285,255.41
77,77,16/3/2021,11:37:32:645,254.91,30.63,390.32,0.55,936.997,391.8454736969108,255.41
78,78,16/3/2021,11:37:32:754,255.41,30.69,388.12,0.55,936.997,391.78342527636437,255.41
79,79,16/3/2021,11:37:32:864,255.41,30.69,405.22,0.55,936.997,391.7198791007688,255.41
80,80,16/3/2021,11:37:32:973,259.31,30.69,388.12,0.551,936.997,391.65503524141434,255.41
81,81,16/3/2021,11:37:33:83,254.91,30.67,375.02,0.551,936.997,391.5891270418228,255.41
82,82,16/3/2021,11:37:33:208,255.41,30.67,405.22,0.551,936.997,391.5223649710205,255.41
83,83,16/3/2021,11:37:33:301,256.81,30.63,389.62,0.551,936.997,391.45491355874685,255.41
84,84,16/3/2021,11:37:33:458,255.41,30.69,386.02,0.55,936.997,391.38693701060066,255.41
85,85,16/3/2021,11:37:33:520,254.91,30.69,385.12,0.55,936.997,391.3185990889554,255.41
86,86,16/3/2021,11:37:33:630,255.41,30.61,388.42,0.55,936.997,391.2500114048453,255.41
87,87,16/3/2021,11:37:33:739,257.31,30.69,387.22,0.55,936.997,391.18121165984655,255.41
88,88,16/3/2021,11:37:33:848,254.91,30.69,386.92,0.55,936.997,391.1121720314569,255.41
89,89,16/3/2021,11:37:33:957,254.91,30.65,386.62,0.55,936.997,391.0428037583423,255.41
90,90,16/3/2021,11:37:34:67,254.91,30.77,404.32,0.551,936.997,390.9729710933828,255.41
91,91,16/3/2021,11:37:34:223,254.91,30.59,385.72,0.551,936.997,390.9025392051921,255.41
92,92,16/3/2021,11:37:34:286,254.41,30.73,405.22,0.551,936.997,390.83142384254893,255.41
93,93,16/3/2021,11:37:34:395,254.91,30.67,372.92,0.551,936.997,390.7595969209282,255.41
94,94,16/3/2021,11:37:34:504,255.91,30.73,388.72,0.55,936.997,390.6870358402396,255.41
95,95,16/3/2021,11:37:34:614,255.41,30.63,386.92,0.55,936.997,390.61365340370776,255.41
96,96,16/3/2021,11:37:34:723,255.41,30.69,386.32,0.55,936.997,390.5392768099727,255.41
97,97,16/3/2021,11:37:34:833,255.91,30.67,386.02,0.55,936.997,390.4636657711309,255.41
98,98,16/3/2021,11:37:34:957,254.91,30.69,385.72,0.55,936.997,390.3865170891344,255.41
99,99,16/3/2021,11:37:35:51,255.41,30.67,401.22,0.55,936.997,390.30747393373565,255.41
100,100,16/3/2021,11:37:35:223,256.41,30.67,385.42,0.551,936.997,390.2261686001397,255.41
101,101,16/3/2021,11:37:35:270,255.91,30.69,399.12,0.551,936.847,390.14226471108117,255.41
102,102,16/3/2021,11:37:35:379,255.41,30.65,386.02,0.5529999999999999,936.997,390.0554668765061,255.41
103,103,16/3/2021,11:37:35:488,255.41,30.69,403.72,0.5529999999999999,936.847,389.9655218102024,255.41
104,104,16/3/2021,11:37:35:598,255.41,30.73,381.42,0.5529999999999999,936.997,389.87222836716063,255.41
105,105,16/3/2021,11:37:35:707,255.41,30.73,404.62,0.551,936.697,389.775440411882,255.41
106,106,16/3/2021,11:37:35:817,255.91,30.69,386.32,0.551,936.697,389.6750667148567,255.41
107,107,16/3/2021,11:37:35:957,254.91,30.67,402.82,0.55,936.847,389.57108319284805,255.41
108,108,16/3/2021,11:37:36:36,255.91,30.71,385.72,0.5489999999999999,936.847,389.4635438390889,255.41
109,109,16/3/2021,11:37:36:145,255.91,30.69,385.42,0.5489999999999999,936.847,389.35256313077684,255.41
110,110,16/3/2021,11:37:36:254,255.41,30.73,384.52,0.5489999999999999,936.997,389.23826211017837,255.41
111,111,16/3/2021,11:37:36:364,254.91,30.75,407.72,0.5489999999999999,936.847,389.12073685542856,255.41
