,Unnamed: 0,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Pressure_tmp
1473,1473,10/3/2021,10:36:45:535,346.72,30.97,475.42,0.547,929.846,306.22
1474,1474,10/3/2021,10:36:45:644,347.22,30.77,514.23,0.547,929.846,306.22
1475,1475,10/3/2021,10:36:45:753,347.72,30.85,474.82,0.547,929.846,306.22
1476,1476,10/3/2021,10:36:45:863,347.22,30.77,493.42,0.547,929.846,306.22
1477,1477,10/3/2021,10:36:45:972,349.22,30.69,496.22,0.547,929.846,306.22
1478,1478,10/3/2021,10:36:46:97,347.22,30.79,496.82,0.547,929.846,306.22
1479,1479,10/3/2021,10:36:46:191,347.72,30.81,497.42,0.547,929.846,306.22
1480,1480,10/3/2021,10:36:46:347,346.72,30.77,497.72,0.547,929.846,306.22
1481,1481,10/3/2021,10:36:46:409,347.22,30.73,491.62,0.547,929.846,306.22
1482,1482,10/3/2021,10:36:46:519,347.22,30.79,498.02,0.547,929.846,306.22
1483,1483,10/3/2021,10:36:46:628,346.72,30.79,499.22,0.547,929.846,306.22
1484,1484,10/3/2021,10:36:46:737,347.22,30.75,498.32,0.547,929.846,306.22
1485,1485,10/3/2021,10:36:46:862,347.22,30.81,497.72,0.547,929.846,306.22
1486,1486,10/3/2021,10:36:46:956,347.72,30.81,479.12,0.547,929.846,306.22
1487,1487,10/3/2021,10:36:47:112,347.22,30.73,510.83,0.547,929.846,306.22
1488,1488,10/3/2021,10:36:47:175,347.72,30.85,498.32,0.547,929.846,306.22
1489,1489,10/3/2021,10:36:47:284,347.72,30.75,498.02,0.547,929.846,306.22
1490,1490,10/3/2021,10:36:47:393,347.22,30.75,497.72,0.547,929.846,306.22
1491,1491,10/3/2021,10:36:47:503,348.72,30.85,498.62,0.547,929.846,306.22
1492,1492,10/3/2021,10:36:47:612,347.22,30.81,489.82,0.547,929.846,306.22
1493,1493,10/3/2021,10:36:47:722,346.72,30.81,513.93,0.547,929.646,306.22
1494,1494,10/3/2021,10:36:47:846,348.22,30.81,478.22,0.547,929.846,306.22
1495,1495,10/3/2021,10:36:47:940,347.22,30.77,488.52,0.547,929.846,306.22
1496,1496,10/3/2021,10:36:48:96,347.72,30.77,497.12,0.547,929.846,306.22
1497,1497,10/3/2021,10:36:48:159,347.72,31.14,497.42,0.547,929.846,306.22
1498,1498,10/3/2021,10:36:48:268,347.72,30.85,497.42,0.547,929.846,306.22
1499,1499,10/3/2021,10:36:48:378,348.72,30.77,498.02,0.547,929.846,306.22
1500,1500,10/3/2021,10:36:48:487,347.22,30.81,498.92,0.547,929.846,306.22
1501,1501,10/3/2021,10:36:48:612,348.72,30.71,503.23,0.547,929.846,306.22
1502,1502,10/3/2021,10:36:48:706,347.22,30.85,509.93,0.547,929.846,306.22
1503,1503,10/3/2021,10:36:48:846,346.72,30.79,479.72,0.547,929.846,306.22
1504,1504,10/3/2021,10:36:48:924,348.22,30.83,494.32,0.547,929.846,306.22
1505,1505,10/3/2021,10:36:49:34,347.22,30.89,496.82,0.547,929.846,306.22
1506,1506,10/3/2021,10:36:49:143,346.72,30.79,510.53,0.547,929.846,306.22
1507,1507,10/3/2021,10:36:49:253,347.72,30.81,475.72,0.547,929.846,306.22
1508,1508,10/3/2021,10:36:49:362,346.72,30.83,496.82,0.547,929.846,306.22
1509,1509,10/3/2021,10:36:49:471,346.72,30.85,509.33,0.547,929.846,306.22
1510,1510,10/3/2021,10:36:49:602,348.22,30.81,514.23,0.547,929.846,306.22
1511,1511,10/3/2021,10:36:49:694,348.22,30.91,517.53,0.547,929.846,306.22
1512,1512,10/3/2021,10:36:49:866,346.72,30.87,497.42,0.547,929.846,306.22
1513,1513,10/3/2021,10:36:49:913,347.22,30.81,497.42,0.547,929.846,306.22
1514,1514,10/3/2021,10:36:50:23,348.22,30.85,497.42,0.547,929.846,306.22
1515,1515,10/3/2021,10:36:50:132,347.22,30.89,477.52,0.547,929.846,306.22
1516,1516,10/3/2021,10:36:50:241,346.72,30.83,501.03,0.547,929.846,306.22
1517,1517,10/3/2021,10:36:50:351,346.22,30.85,496.82,0.547,929.846,306.22
1518,1518,10/3/2021,10:36:50:460,346.72,30.85,516.63,0.547,929.846,306.22
1519,1519,10/3/2021,10:36:50:616,346.72,30.85,477.22,0.547,929.846,306.22
1520,1520,10/3/2021,10:36:50:679,346.72,30.73,516.93,0.547,929.646,306.22
