,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,2/2/2021,14:52:35:13,461.52,30.36,633.23,0.5589999999999999,930.747,634.4075572813922,461.52
1,1,2/2/2021,14:52:35:107,461.52,30.28,645.73,0.5589999999999999,930.747,634.8691153847267,461.52
2,2,2/2/2021,14:52:35:216,461.02,30.36,624.43,0.5589999999999999,930.747,635.3312904546756,461.52
3,3,2/2/2021,14:52:35:325,462.52,30.42,644.23,0.5579999999999999,930.747,635.7925298463615,461.52
4,4,2/2/2021,14:52:35:435,461.52,30.4,641.83,0.5589999999999999,930.747,636.2512967031113,461.52
5,5,2/2/2021,14:52:35:544,461.52,30.36,643.33,0.5579999999999999,930.747,636.7060998345328,461.52
6,6,2/2/2021,14:52:35:794,461.02,30.4,643.33,0.5579999999999999,930.597,637.1555348496117,461.52
7,7,2/2/2021,14:52:35:919,461.52,30.42,643.93,0.5579999999999999,930.747,637.5982963824121,461.52
8,8,2/2/2021,14:52:35:981,460.52,30.36,660.13,0.5579999999999999,930.747,638.0331927416723,461.52
9,9,2/2/2021,14:52:36:91,461.52,30.38,641.43,0.5579999999999999,930.747,638.4591889494777,461.52
10,10,2/2/2021,14:52:36:200,462.02,30.34,640.83,0.5579999999999999,930.747,638.8754235663839,461.52
11,11,2/2/2021,14:52:36:310,461.52,30.4,645.73,0.5579999999999999,930.747,639.2811588410335,461.52
12,12,2/2/2021,14:52:36:419,462.52,30.4,622.83,0.5579999999999999,930.897,639.6757103332403,461.52
13,13,2/2/2021,14:52:36:528,461.02,30.42,661.33,0.5579999999999999,930.747,640.0583968907314,461.52
14,14,2/2/2021,14:52:36:669,461.52,30.44,665.33,0.5579999999999999,930.747,640.4285731218724,461.52
15,15,2/2/2021,14:52:36:747,461.52,30.4,662.83,0.5579999999999999,930.747,640.7857773423622,461.52
16,16,2/2/2021,14:52:36:856,461.52,30.42,644.53,0.5579999999999999,930.747,641.1298494791665,461.52
17,17,2/2/2021,14:52:36:969,461.02,30.46,642.43,0.5579999999999999,930.747,641.4608905788984,461.52
18,18,2/2/2021,14:52:37:78,462.02,30.4,641.43,0.5579999999999999,930.747,641.7791353207583,461.52
19,19,2/2/2021,14:52:37:187,461.02,30.42,641.13,0.5579999999999999,930.747,642.0848565289498,461.52
20,20,2/2/2021,14:52:37:297,461.02,30.4,659.53,0.5579999999999999,930.747,642.3783450857544,461.52
21,21,2/2/2021,14:52:37:422,460.52,30.32,628.03,0.5579999999999999,930.897,642.6599385159412,461.52
22,22,2/2/2021,14:52:37:516,462.02,30.63,623.43,0.5579999999999999,930.747,642.9299945556062,461.52
23,23,2/2/2021,14:52:37:672,467.32,30.42,661.63,0.5579999999999999,930.747,643.188793216576,461.52
24,24,2/2/2021,14:52:37:735,461.02,30.44,641.43,0.5579999999999999,930.747,643.4365300337696,461.52
25,25,2/2/2021,14:52:37:845,461.52,30.44,642.73,0.5579999999999999,930.747,643.6734093670879,461.52
26,26,2/2/2021,14:52:37:954,461.02,30.4,645.13,0.557,930.747,643.8996742815513,461.52
27,27,2/2/2021,14:52:38:64,461.52,30.44,642.43,0.5579999999999999,930.747,644.1155756357665,461.52
28,28,2/2/2021,14:52:38:173,461.52,30.44,641.43,0.5579999999999999,930.747,644.3213564542623,461.52
29,29,2/2/2021,14:52:38:282,461.02,30.36,641.43,0.5579999999999999,930.747,644.5172394852738,461.52
30,30,2/2/2021,14:52:38:438,460.52,30.38,660.13,0.557,930.747,644.7034281817009,461.52
31,31,2/2/2021,14:52:38:501,460.52,30.38,660.13,0.557,930.747,644.8801700654742,461.52
32,32,2/2/2021,14:52:38:611,460.52,30.42,659.53,0.557,930.747,645.0478616962159,461.52
33,33,2/2/2021,14:52:38:720,461.52,30.42,622.23,0.557,930.747,645.2070801455103,461.52
34,34,2/2/2021,14:52:38:829,461.52,30.4,661.03,0.557,930.747,645.3584874223661,461.52
35,35,2/2/2021,14:52:38:939,461.02,30.4,625.63,0.5579999999999999,930.897,645.502724203613,461.52
36,36,2/2/2021,14:52:39:48,460.52,30.44,642.73,0.5579999999999999,930.747,645.6403669880666,461.52
37,37,2/2/2021,14:52:39:174,461.02,30.36,643.63,0.5579999999999999,930.747,645.7719012616782,461.52
38,38,2/2/2021,14:52:39:268,461.02,30.42,641.83,0.5579999999999999,930.747,645.8977209062942,461.52
39,39,2/2/2021,14:52:39:424,461.52,30.34,643.33,0.5579999999999999,930.747,646.018158038558,461.52
40,40,2/2/2021,14:52:39:486,461.52,30.38,659.53,0.5579999999999999,930.897,646.1335123532536,461.52
41,41,2/2/2021,14:52:39:596,461.02,30.44,640.83,0.5579999999999999,930.747,646.2440968396289,461.52
42,42,2/2/2021,14:52:39:705,461.02,30.36,640.23,0.5579999999999999,930.747,646.3502613384346,461.52
43,43,2/2/2021,14:52:39:814,461.02,30.44,641.13,0.5579999999999999,930.747,646.4523445807388,461.52
44,44,2/2/2021,14:52:39:924,461.02,30.4,662.53,0.5579999999999999,930.747,646.5506362446098,461.52
45,45,2/2/2021,14:52:40:33,461.02,30.42,641.43,0.5579999999999999,930.897,646.6454229579488,461.52
46,46,2/2/2021,14:52:40:174,460.02,30.4,648.23,0.5579999999999999,930.747,646.7370392373813,461.52
47,47,2/2/2021,14:52:40:252,462.02,30.46,645.13,0.5579999999999999,930.747,646.8258504004408,461.52
48,48,2/2/2021,14:52:40:361,461.02,30.36,642.73,0.557,930.747,646.9122150441598,461.52
49,49,2/2/2021,14:52:40:471,462.02,30.34,661.63,0.557,930.747,646.9964805350925,461.52
50,50,2/2/2021,14:52:40:580,462.02,30.44,659.53,0.557,930.897,647.0790338412545,461.52
51,51,2/2/2021,14:52:40:689,461.52,30.49,644.53,0.557,930.897,647.1603756103873,461.52
52,52,2/2/2021,14:52:40:799,463.02,30.42,646.33,0.5579999999999999,930.897,647.2411212186228,461.52
53,53,2/2/2021,14:52:40:924,462.02,30.38,643.33,0.5579999999999999,930.897,647.3219260506812,461.52
54,54,2/2/2021,14:52:41:18,461.02,30.4,621.63,0.5579999999999999,930.897,647.4034013279444,461.52
55,55,2/2/2021,14:52:41:189,461.52,30.44,651.23,0.5579999999999999,930.747,647.486031886691,461.52
56,56,2/2/2021,14:52:41:236,463.92,30.46,630.83,0.5579999999999999,930.897,647.5701335470027,461.52
57,57,2/2/2021,14:52:41:346,461.52,30.36,643.03,0.5579999999999999,930.747,647.6558697676304,461.52
58,58,2/2/2021,14:52:41:455,462.52,30.38,642.73,0.5579999999999999,930.747,647.743272570736,461.52
59,59,2/2/2021,14:52:41:564,461.02,30.38,661.63,0.5579999999999999,930.747,647.832279145652,461.52
60,60,2/2/2021,14:52:41:673,461.52,30.44,659.53,0.5579999999999999,930.747,647.9228281201997,461.52
61,61,2/2/2021,14:52:41:783,461.02,30.4,644.53,0.5579999999999999,930.897,648.0149566848021,461.52
62,62,2/2/2021,14:52:41:923,461.02,30.32,626.23,0.5579999999999999,930.897,648.1087839632712,461.52
63,63,2/2/2021,14:52:42:2,460.52,30.44,639.93,0.5579999999999999,930.897,648.2043739972834,461.52
64,64,2/2/2021,14:52:42:112,461.52,30.46,659.13,0.5579999999999999,930.747,648.3016387926018,461.52
65,65,2/2/2021,14:52:42:221,461.52,30.38,619.83,0.5579999999999999,930.897,648.4003675522366,461.52
66,66,2/2/2021,14:52:42:330,462.02,30.36,659.13,0.5579999999999999,930.747,648.5002581277844,461.52
67,67,2/2/2021,14:52:42:439,461.02,30.49,626.23,0.5579999999999999,930.897,648.6008949981951,461.52
68,68,2/2/2021,14:52:42:549,461.02,30.36,663.13,0.5579999999999999,930.747,648.7017507377826,461.52
