Unnamed: 0,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,26/1/2021,11:6:21:381,276.91,31.33,419.92,0.5539999999999999,941.897,418.51308673731575,276.91
1,1,26/1/2021,11:6:21:506,276.41,31.45,417.72,0.5539999999999999,941.897,418.56858688635594,276.91
2,2,26/1/2021,11:6:21:538,276.91,31.43,435.12,0.5539999999999999,941.897,418.61612108865097,276.91
3,3,26/1/2021,11:6:21:647,277.41,31.39,404.02,0.5539999999999999,941.897,418.65525841607763,276.91
4,4,26/1/2021,11:6:21:756,276.91,31.41,438.82,0.5529999999999999,941.747,418.68562512588477,276.91
5,5,26/1/2021,11:6:21:866,276.41,31.39,404.02,0.5539999999999999,941.897,418.7068896173149,276.91
6,6,26/1/2021,11:6:21:975,276.91,31.47,421.72,0.5539999999999999,941.897,418.71874274544234,276.91
7,7,26/1/2021,11:6:22:116,276.91,31.49,421.72,0.5539999999999999,941.897,418.7208683280808,276.91
8,8,26/1/2021,11:6:22:194,276.41,31.45,420.22,0.5539999999999999,941.897,418.7129432558832,276.91
9,9,26/1/2021,11:6:22:351,276.41,31.61,425.12,0.5529999999999999,941.897,418.6946715022077,276.91
10,10,26/1/2021,11:6:22:414,276.41,31.49,442.42,0.5529999999999999,941.747,418.66582872611167,276.91
11,11,26/1/2021,11:6:22:523,277.41,31.43,416.82,0.5539999999999999,942.047,418.6263279092389,276.91
12,12,26/1/2021,11:6:22:632,275.91,31.47,442.12,0.5529999999999999,941.747,418.57626350332566,276.91
13,13,26/1/2021,11:6:22:742,276.41,31.49,418.92,0.5529999999999999,941.897,418.5159105828537,276.91
14,14,26/1/2021,11:6:22:851,276.41,31.51,423.52,0.5529999999999999,941.897,418.4457046536875,276.91
15,15,26/1/2021,11:6:22:960,276.41,31.35,420.22,0.5529999999999999,941.897,418.3661952859548,276.91
16,16,26/1/2021,11:6:23:101,276.41,31.45,425.72,0.5529999999999999,941.897,418.27800077763663,276.91
17,17,26/1/2021,11:6:23:179,276.91,31.39,419.62,0.5539999999999999,941.897,418.18180090481917,276.91
18,18,26/1/2021,11:6:23:289,276.41,31.43,414.72,0.5539999999999999,941.897,418.078333513422,276.91
19,19,26/1/2021,11:6:23:398,276.41,31.43,409.22,0.5539999999999999,941.897,417.9683540736964,276.91
20,20,26/1/2021,11:6:23:508,276.41,31.35,404.62,0.5539999999999999,941.897,417.8525642336048,276.91
21,21,26/1/2021,11:6:23:617,276.91,31.53,426.62,0.5539999999999999,941.897,417.73155978663215,276.91
22,22,26/1/2021,11:6:23:726,276.91,31.49,415.92,0.5539999999999999,941.897,417.605854712652,276.91
23,23,26/1/2021,11:6:23:851,276.41,31.53,429.32,0.5539999999999999,941.897,417.4759598241595,276.91
24,24,26/1/2021,11:6:23:945,276.41,31.41,412.22,0.5539999999999999,941.897,417.34243905230767,276.91
25,25,26/1/2021,11:6:24:101,276.41,31.47,419.92,0.5539999999999999,941.897,417.2059103967315,276.91
26,26,26/1/2021,11:6:24:163,276.91,31.43,413.82,0.5539999999999999,941.897,417.06701386639463,276.91
27,27,26/1/2021,11:6:24:273,276.91,31.43,408.32,0.5539999999999999,941.897,416.9263758583229,276.91
28,28,26/1/2021,11:6:24:382,276.41,31.47,403.72,0.5539999999999999,941.897,416.78456303937065,276.91
29,29,26/1/2021,11:6:24:492,277.41,31.49,421.42,0.5539999999999999,941.897,416.64203537779366,276.91
30,30,26/1/2021,11:6:24:601,276.91,31.43,402.82,0.5539999999999999,941.897,416.4991449389827,276.91
31,31,26/1/2021,11:6:24:710,276.41,31.61,403.72,0.5539999999999999,941.897,416.3561466902782,276.91
32,32,26/1/2021,11:6:24:851,276.41,31.43,423.82,0.5539999999999999,941.747,416.2131795633326,276.91
33,33,26/1/2021,11:6:24:929,276.91,31.39,423.22,0.5539999999999999,941.897,416.070296482781,276.91
34,34,26/1/2021,11:6:25:38,276.41,31.32,420.82,0.5539999999999999,941.897,415.92756491456163,276.91
35,35,26/1/2021,11:6:25:148,277.81,31.47,421.72,0.5539999999999999,941.897,415.785136395952,276.91
36,36,26/1/2021,11:6:25:257,276.41,31.37,438.82,0.5539999999999999,941.897,415.6432721708016,276.91
37,37,26/1/2021,11:6:25:366,276.91,31.47,421.42,0.5539999999999999,941.897,415.502390472458,276.91
38,38,26/1/2021,11:6:25:476,276.91,31.51,402.82,0.5539999999999999,941.897,415.3630839502503,276.91
39,39,26/1/2021,11:6:25:601,276.91,31.45,405.22,0.5539999999999999,941.897,415.22601740101686,276.91
40,40,26/1/2021,11:6:25:694,276.91,31.47,406.42,0.5539999999999999,941.897,415.0917804132569,276.91
41,41,26/1/2021,11:6:25:850,277.41,31.47,425.72,0.5539999999999999,941.747,414.9608375142091,276.91
42,42,26/1/2021,11:6:25:913,277.41,31.53,416.52,0.5539999999999999,941.747,414.83359483081284,276.91
43,43,26/1/2021,11:6:26:23,277.41,31.39,406.42,0.5539999999999999,941.897,414.71047635591174,276.91
44,44,26/1/2021,11:6:26:132,277.41,31.47,424.72,0.5529999999999999,941.747,414.5919270036016,276.91
45,45,26/1/2021,11:6:26:241,277.41,31.51,419.92,0.5539999999999999,941.897,414.47840506602233,276.91
46,46,26/1/2021,11:6:26:491,276.91,31.45,405.22,0.5539999999999999,941.897,414.3704097121695,276.91
47,47,26/1/2021,11:6:26:600,275.91,31.39,406.12,0.5539999999999999,941.897,414.268459736816,276.91
48,48,26/1/2021,11:6:26:679,276.41,31.41,405.22,0.5539999999999999,941.897,414.1730109696138,276.91
49,49,26/1/2021,11:6:26:788,277.41,31.37,408.02,0.5539999999999999,941.897,414.08440031556063,276.91
50,50,26/1/2021,11:6:26:928,275.91,31.41,424.42,0.5539999999999999,941.747,414.0028580685808,276.91
51,51,26/1/2021,11:6:27:7,276.41,31.43,414.12,0.5539999999999999,941.897,413.9285769834669,276.91
52,52,26/1/2021,11:6:27:116,275.91,31.41,421.12,0.5539999999999999,941.747,413.8617862122057,276.91
53,53,26/1/2021,11:6:27:225,275.91,31.47,417.12,0.5539999999999999,941.897,413.8027823078302,276.91
54,54,26/1/2021,11:6:27:366,276.41,31.51,406.12,0.5539999999999999,941.897,413.7519207057858,276.91
55,55,26/1/2021,11:6:27:444,276.41,31.47,413.52,0.5539999999999999,941.897,413.70957479847,276.91
56,56,26/1/2021,11:6:27:600,276.91,31.49,406.72,0.5539999999999999,941.897,413.6760858115956,276.91
57,57,26/1/2021,11:6:27:663,277.41,31.45,410.12,0.5539999999999999,941.897,413.65173673715736,276.91
58,58,26/1/2021,11:6:27:772,276.91,31.43,405.22,0.5539999999999999,941.897,413.6367396863184,276.91
59,59,26/1/2021,11:6:27:881,276.41,31.41,403.12,0.5539999999999999,941.747,413.6312156873751,276.91
60,60,26/1/2021,11:6:27:991,277.41,31.55,404.32,0.5539999999999999,941.897,413.63516585274346,276.91
61,61,26/1/2021,11:6:28:100,276.41,31.45,404.32,0.5539999999999999,941.897,413.6484480562063,276.91
62,62,26/1/2021,11:6:28:210,276.91,31.47,406.42,0.5539999999999999,941.897,413.67077297088446,276.91
63,63,26/1/2021,11:6:28:366,277.41,31.49,406.12,0.5539999999999999,941.897,413.701714398241,276.91
64,64,26/1/2021,11:6:28:428,276.91,31.39,437.32,0.5529999999999999,941.747,413.7407516443395,276.91
65,65,26/1/2021,11:6:28:538,276.41,31.49,421.72,0.5539999999999999,941.897,413.78738198922457,276.91
66,66,26/1/2021,11:6:28:647,276.41,31.41,423.52,0.5539999999999999,941.897,413.8412444416812,276.91
67,67,26/1/2021,11:6:28:757,277.41,31.43,421.42,0.5539999999999999,941.897,413.9021541277663,276.91
68,68,26/1/2021,11:6:28:866,276.41,31.39,402.52,0.5539999999999999,941.897,413.9700549263866,276.91
69,69,26/1/2021,11:6:28:975,277.81,31.43,404.32,0.5539999999999999,941.897,414.04492605382484,276.91
70,70,26/1/2021,11:6:29:100,275.41,31.37,406.12,0.5539999999999999,941.897,414.12667273784757,276.91
71,71,26/1/2021,11:6:29:194,276.41,31.43,405.82,0.5539999999999999,941.897,414.2150665276321,276.91
72,72,26/1/2021,11:6:29:366,276.91,31.45,409.82,0.5539999999999999,941.897,414.3097458730197,276.91
73,73,26/1/2021,11:6:29:413,276.91,31.45,409.82,0.5539999999999999,941.897,414.4102373765203,276.91
74,74,26/1/2021,11:6:29:522,276.91,31.43,409.52,0.5539999999999999,941.897,414.5159780210057,276.91
75,75,26/1/2021,11:6:29:631,276.41,31.43,443.42,0.5539999999999999,941.747,414.62636081388666,276.91
76,76,26/1/2021,11:6:29:741,277.41,31.33,406.12,0.5539999999999999,941.897,414.74083116664514,276.91
77,77,26/1/2021,11:6:29:850,276.41,31.41,429.02,0.5529999999999999,941.747,414.8589592073397,276.91
78,78,26/1/2021,11:6:29:960,276.91,31.45,407.32,0.5539999999999999,941.897,414.9804198556011,276.91
79,79,26/1/2021,11:6:30:101,276.91,31.43,406.12,0.5539999999999999,941.747,415.1049267045897,276.91
80,80,26/1/2021,11:6:30:179,276.41,31.51,409.52,0.5539999999999999,941.747,415.2321547313904,276.91
81,81,26/1/2021,11:6:30:288,276.41,31.43,412.82,0.5539999999999999,941.897,415.36168549128485,276.91
82,82,26/1/2021,11:6:30:397,276.41,31.53,403.12,0.5539999999999999,941.897,415.4930025995302,276.91
83,83,26/1/2021,11:6:30:507,277.81,31.49,418.92,0.5539999999999999,941.897,415.6254986873675,276.91
84,84,26/1/2021,11:6:30:616,276.91,31.51,421.42,0.5539999999999999,941.897,415.75849686391786,276.91
85,85,26/1/2021,11:6:30:728,276.91,31.41,426.32,0.5529999999999999,941.897,415.8913210264084,276.91
86,86,26/1/2021,11:6:30:853,275.41,31.51,441.22,0.5529999999999999,941.747,416.0233942532956,276.91
87,87,26/1/2021,11:6:30:947,279.31,31.49,425.42,0.5529999999999999,941.747,416.15433329784037,276.91
88,88,26/1/2021,11:6:31:103,276.91,31.51,410.12,0.5529999999999999,941.897,416.2839787172753,276.91
89,89,26/1/2021,11:6:31:166,276.91,31.49,412.82,0.5539999999999999,941.897,416.41230621750015,276.91
90,90,26/1/2021,11:6:31:275,275.91,31.33,402.22,0.5539999999999999,941.897,416.5392881753534,276.91
91,91,26/1/2021,11:6:31:384,276.91,31.51,420.52,0.5539999999999999,941.897,416.6648088269898,276.91
92,92,26/1/2021,11:6:31:494,282.21,31.41,422.92,0.5539999999999999,941.897,416.78866960240464,276.91
93,93,26/1/2021,11:6:31:603,276.41,31.41,405.82,0.5539999999999999,941.897,416.91064822645797,276.91
94,94,26/1/2021,11:6:31:712,277.41,31.41,406.72,0.5539999999999999,941.897,417.03050605368577,276.91
95,95,26/1/2021,11:6:31:853,276.41,31.37,422.62,0.5539999999999999,941.897,417.1479323259802,276.91
96,96,26/1/2021,11:6:31:931,275.91,31.39,432.42,0.5539999999999999,941.897,417.26255478929085,276.91
97,97,26/1/2021,11:6:32:45,277.81,31.51,406.12,0.5539999999999999,941.897,417.3740303293351,276.91
98,98,26/1/2021,11:6:32:151,277.41,31.33,436.02,0.5539999999999999,941.747,417.4820900033825,276.91
99,99,26/1/2021,11:6:32:261,277.41,31.49,423.22,0.5539999999999999,941.897,417.5865413016987,276.91
100,100,26/1/2021,11:6:32:373,277.41,31.45,424.12,0.5539999999999999,941.897,417.68729933274,276.91
101,101,26/1/2021,11:6:32:483,276.91,31.47,424.72,0.5539999999999999,941.747,417.78440538397285,276.91
102,102,26/1/2021,11:6:32:608,276.91,31.43,419.92,0.5539999999999999,941.747,417.87800749979965,276.91
103,103,26/1/2021,11:6:32:702,277.81,31.51,408.32,0.5539999999999999,941.747,417.9683234613949,276.91
104,104,26/1/2021,11:6:32:858,276.91,31.47,421.72,0.5539999999999999,941.897,418.055582264936,276.91
105,105,26/1/2021,11:6:32:920,277.81,31.49,410.72,0.5539999999999999,941.897,418.1399782333425,276.91
106,106,26/1/2021,11:6:33:30,276.91,31.47,442.42,0.5539999999999999,941.747,418.2216861368042,276.91
107,107,26/1/2021,11:6:33:139,276.91,31.49,407.02,0.5539999999999999,941.897,418.3009256144744,276.91
108,108,26/1/2021,11:6:33:248,277.81,31.45,425.12,0.5529999999999999,941.747,418.3779951085872,276.91
109,109,26/1/2021,11:6:33:357,278.31,31.47,406.72,0.5539999999999999,941.897,418.4532290746342,276.91
110,110,26/1/2021,11:6:33:467,276.91,31.41,425.12,0.5539999999999999,941.897,418.5269416674373,276.91
111,111,26/1/2021,11:6:33:607,277.41,31.47,423.22,0.5539999999999999,941.897,418.5994239064659,276.91
112,112,26/1/2021,11:6:33:686,276.41,31.53,413.12,0.5539999999999999,941.897,418.6709788070827,276.91
113,113,26/1/2021,11:6:33:795,277.41,31.47,415.92,0.5539999999999999,941.897,418.74192629433645,276.91
114,114,26/1/2021,11:6:33:904,276.41,31.49,419.62,0.5539999999999999,941.897,418.81256804326614,276.91
115,115,26/1/2021,11:6:34:14,276.41,31.43,421.72,0.5539999999999999,941.747,418.8831779811355,276.91
116,116,26/1/2021,11:6:34:123,276.91,31.53,422.62,0.5529999999999999,941.897,418.954032980021,276.91
117,117,26/1/2021,11:6:34:233,276.91,31.45,422.02,0.5529999999999999,941.747,419.0254441350969,276.91
118,118,26/1/2021,11:6:34:358,276.91,31.47,408.02,0.5529999999999999,941.897,419.097756729357,276.91
119,119,26/1/2021,11:6:34:451,276.41,31.45,422.02,0.5529999999999999,941.747,419.17131019910016,276.91
120,120,26/1/2021,11:6:34:607,277.81,31.43,425.12,0.5529999999999999,941.747,419.2464112529274,276.91
121,121,26/1/2021,11:6:34:670,277.41,31.47,416.82,0.5539999999999999,941.897,419.3233634457232,276.91
122,122,26/1/2021,11:6:34:780,276.91,31.45,421.12,0.5539999999999999,941.897,419.4024969235855,276.91
123,123,26/1/2021,11:6:34:889,277.41,31.51,423.22,0.5539999999999999,941.747,419.48416322130686,276.91
124,124,26/1/2021,11:6:34:998,276.91,31.47,423.82,0.5539999999999999,941.747,419.5687386089296,276.91
125,125,26/1/2021,11:6:35:108,276.41,31.39,424.42,0.5539999999999999,941.747,419.6566467109658,276.91
126,126,26/1/2021,11:6:35:217,277.81,31.45,406.42,0.5539999999999999,941.897,419.7483578659722,276.91
127,127,26/1/2021,11:6:35:358,276.91,31.43,406.12,0.5539999999999999,941.747,419.8443251320449,276.91
128,128,26/1/2021,11:6:35:436,277.41,31.39,405.52,0.5539999999999999,941.897,419.94487868221336,276.91
129,129,26/1/2021,11:6:35:545,276.91,31.37,437.02,0.5539999999999999,941.747,420.05018129025314,276.91
130,130,26/1/2021,11:6:35:654,276.91,31.53,403.42,0.5539999999999999,941.747,420.1602946461388,276.91
131,131,26/1/2021,11:6:35:764,276.91,31.39,423.82,0.5539999999999999,941.747,420.2752482316777,276.91
132,132,26/1/2021,11:6:35:873,277.81,31.49,424.12,0.5539999999999999,941.747,420.3950431614803,276.91
133,133,26/1/2021,11:6:35:983,276.91,31.51,424.42,0.5539999999999999,941.747,420.51967087182123,276.91
134,134,26/1/2021,11:6:36:107,277.41,31.43,424.72,0.5539999999999999,941.897,420.6491612878232,276.91
135,135,26/1/2021,11:6:36:201,276.41,31.47,424.42,0.5539999999999999,941.897,420.78360457985,276.91
136,136,26/1/2021,11:6:36:357,276.91,31.41,415.92,0.5529999999999999,941.747,420.9231428995929,276.91
137,137,26/1/2021,11:6:36:420,277.41,31.57,412.52,0.5539999999999999,941.747,421.0679315092832,276.91
138,138,26/1/2021,11:6:36:530,276.91,31.41,422.32,0.5529999999999999,941.747,421.2180822745778,276.91
139,139,26/1/2021,11:6:36:639,276.91,31.51,408.32,0.5529999999999999,941.897,421.3736326306169,276.91
140,140,26/1/2021,11:6:36:748,276.91,31.45,424.72,0.5529999999999999,941.747,421.5345404099034,276.91
141,141,26/1/2021,11:6:36:857,277.41,31.51,404.92,0.5529999999999999,941.897,421.7006790742225,276.91
142,142,26/1/2021,11:6:36:967,276.91,31.45,423.82,0.5529999999999999,941.897,421.8718273039866,276.91
143,143,26/1/2021,11:6:37:107,277.41,31.45,424.42,0.5529999999999999,941.747,422.0476751855651,276.91
144,144,26/1/2021,11:6:37:186,276.41,31.39,424.12,0.5529999999999999,941.747,422.2278729449222,276.91
145,145,26/1/2021,11:6:37:295,276.41,31.45,425.12,0.5529999999999999,941.897,422.41208594814947,276.91
146,146,26/1/2021,11:6:37:404,277.41,31.51,421.12,0.5529999999999999,941.897,422.60001091168914,276.91
147,147,26/1/2021,11:6:37:514,276.41,31.47,403.12,0.5529999999999999,941.897,422.79134513421167,276.91
148,148,26/1/2021,11:6:37:623,277.41,31.41,427.22,0.5529999999999999,941.897,422.98571704579206,276.91
149,149,26/1/2021,11:6:37:732,276.41,31.43,422.02,0.5529999999999999,941.747,423.182652207994,276.91
150,150,26/1/2021,11:6:37:857,276.41,31.47,409.82,0.5539999999999999,941.897,423.3816050074868,276.91
151,151,26/1/2021,11:6:37:951,276.91,31.47,440.02,0.5539999999999999,941.897,423.58198348260527,276.91
152,152,26/1/2021,11:6:38:107,276.91,31.45,425.42,0.5539999999999999,941.897,423.7831816291571,276.91
153,153,26/1/2021,11:6:38:169,276.91,31.43,426.32,0.5539999999999999,941.747,423.9846442615449,276.91
154,154,26/1/2021,11:6:38:279,276.91,31.43,426.92,0.5539999999999999,941.747,424.1858884566064,276.91
155,155,26/1/2021,11:6:38:388,276.41,31.45,429.92,0.5539999999999999,941.747,424.3864834418727,276.91
156,156,26/1/2021,11:6:38:498,277.41,31.49,436.62,0.5539999999999999,941.897,424.5860584800348,276.91
157,157,26/1/2021,11:6:38:607,276.91,31.41,441.22,0.5539999999999999,941.747,424.78435114351134,276.91
158,158,26/1/2021,11:6:38:716,276.41,31.47,406.12,0.5539999999999999,941.897,424.98123941289884,276.91
159,159,26/1/2021,11:6:38:872,276.91,31.49,424.42,0.5539999999999999,941.747,425.17667547674495,276.91
160,160,26/1/2021,11:6:38:935,276.41,31.39,405.82,0.5539999999999999,941.897,425.37055498297053,276.91
161,161,26/1/2021,11:6:39:34,276.91,31.51,406.12,0.5539999999999999,941.897,425.5626163548822,276.91
162,162,26/1/2021,11:6:39:143,277.41,31.45,442.42,0.5539999999999999,941.747,425.7524026541107,276.91
163,163,26/1/2021,11:6:39:252,276.41,31.47,420.22,0.5539999999999999,941.897,425.9393255949943,276.91
164,164,26/1/2021,11:6:39:361,277.41,31.47,437.32,0.5539999999999999,941.747,426.12278811786916,276.91
165,165,26/1/2021,11:6:39:471,276.41,31.39,441.82,0.5539999999999999,941.747,426.30226457839035,276.91
166,166,26/1/2021,11:6:39:596,276.41,31.55,443.72,0.5539999999999999,941.747,426.4773661646293,276.91
167,167,26/1/2021,11:6:39:690,276.41,31.45,424.72,0.5539999999999999,941.747,426.6478983772533,276.91
168,168,26/1/2021,11:6:39:846,276.91,31.41,436.62,0.5539999999999999,941.747,426.81384113184953,276.91
169,169,26/1/2021,11:6:39:908,276.91,31.39,425.72,0.5539999999999999,941.747,426.9752825034441,276.91
170,170,26/1/2021,11:6:40:18,276.91,31.41,417.12,0.5539999999999999,941.747,427.1323625881437,276.91
171,171,26/1/2021,11:6:40:127,275.91,31.45,439.72,0.5539999999999999,941.747,427.28522357946815,276.91
172,172,26/1/2021,11:6:40:236,276.91,31.35,413.52,0.5539999999999999,941.897,427.4339886862304,276.91
173,173,26/1/2021,11:6:40:346,276.41,31.47,440.92,0.5539999999999999,941.747,427.5787723283432,276.91
174,174,26/1/2021,11:6:40:455,276.41,31.45,409.22,0.5539999999999999,941.747,427.7196802527349,276.91
175,175,26/1/2021,11:6:40:595,276.91,31.51,424.72,0.5539999999999999,941.747,427.8567788896824,276.91
176,176,26/1/2021,11:6:40:674,276.91,31.47,424.72,0.5539999999999999,941.747,427.99004945658083,276.91
177,177,26/1/2021,11:6:40:783,276.91,31.43,425.12,0.5539999999999999,941.747,428.11937996629507,276.91
178,178,26/1/2021,11:6:40:892,277.41,31.45,425.72,0.5529999999999999,941.747,428.2445948478386,276.91
179,179,26/1/2021,11:6:41:2,276.91,31.45,428.12,0.5529999999999999,941.747,428.36547507038176,276.91
180,180,26/1/2021,11:6:41:111,276.41,31.47,434.82,0.5529999999999999,941.747,428.4817771613797,276.91
181,181,26/1/2021,11:6:41:221,276.41,31.41,433.62,0.5539999999999999,941.747,428.593273067982,276.91
182,182,26/1/2021,11:6:41:345,276.91,31.51,438.52,0.5539999999999999,941.747,428.69979760013916,276.91
183,183,26/1/2021,11:6:41:439,276.91,31.45,426.62,0.5539999999999999,941.747,428.8012756604679,276.91
184,184,26/1/2021,11:6:41:596,277.81,31.43,425.12,0.5539999999999999,941.747,428.8977032207782,276.91
185,185,26/1/2021,11:6:41:658,276.91,31.51,419.32,0.5539999999999999,941.747,428.9890825342763,276.91
186,186,26/1/2021,11:6:41:768,276.91,31.51,426.32,0.5539999999999999,941.747,429.0753544028771,276.91
187,187,26/1/2021,11:6:41:878,277.41,31.47,430.22,0.5539999999999999,941.747,429.1563764638468,276.91
188,188,26/1/2021,11:6:41:987,277.81,31.53,424.42,0.5539999999999999,941.747,429.23194827716463,276.91
189,189,26/1/2021,11:6:42:96,277.41,31.39,441.82,0.5539999999999999,941.747,429.30184888250227,276.91
190,190,26/1/2021,11:6:42:206,277.41,31.43,444.62,0.5539999999999999,941.747,429.3658943390294,276.91
191,191,26/1/2021,11:6:42:346,276.91,31.45,440.02,0.5539999999999999,941.747,429.4240260776808,276.91
192,192,26/1/2021,11:6:42:425,276.41,31.41,427.82,0.5539999999999999,941.747,429.47635867077037,276.91
193,193,26/1/2021,11:6:42:534,276.91,31.47,406.42,0.5539999999999999,941.747,429.52311142808645,276.91
194,194,26/1/2021,11:6:42:643,277.41,31.45,431.82,0.5529999999999999,941.747,429.56446224791085,276.91
195,195,26/1/2021,11:6:42:753,276.41,31.41,405.52,0.5539999999999999,941.747,429.60044300878906,276.91
196,196,26/1/2021,11:6:42:862,276.91,31.45,437.62,0.5529999999999999,941.747,429.6309208795617,276.91
197,197,26/1/2021,11:6:42:971,277.41,31.43,441.52,0.5529999999999999,941.747,429.6556511117881,276.91
198,198,26/1/2021,11:6:43:96,276.91,31.49,443.72,0.5529999999999999,941.747,429.674403949726,276.91
199,199,26/1/2021,11:6:43:190,277.41,31.43,442.12,0.5529999999999999,941.747,429.68709367817576,276.91
200,200,26/1/2021,11:6:43:346,276.91,31.41,420.82,0.5529999999999999,941.747,429.6938107128753,276.91
201,201,26/1/2021,11:6:43:409,276.91,31.39,439.42,0.5529999999999999,941.747,429.69475946557634,276.91
202,202,26/1/2021,11:6:43:519,277.41,31.47,425.12,0.5539999999999999,941.747,429.6901881083087,276.91
203,203,26/1/2021,11:6:43:628,277.41,31.47,421.42,0.5539999999999999,941.747,429.6803533456739,276.91
204,204,26/1/2021,11:6:43:738,277.41,31.49,412.82,0.5539999999999999,941.747,429.66546576576,276.91
205,205,26/1/2021,11:6:43:847,276.91,31.47,422.32,0.5539999999999999,941.747,429.6456064025177,276.91
206,206,26/1/2021,11:6:43:956,276.91,31.37,424.42,0.5539999999999999,941.897,429.6206873673212,276.91
207,207,26/1/2021,11:6:44:97,277.81,31.47,443.42,0.5539999999999999,941.897,429.59049731934607,276.91
208,208,26/1/2021,11:6:44:175,276.91,31.53,441.22,0.5539999999999999,941.747,429.554814804292,276.91
209,209,26/1/2021,11:6:44:284,276.91,31.43,439.12,0.5539999999999999,941.747,429.5135267473823,276.91
210,210,26/1/2021,11:6:44:394,276.41,31.41,439.12,0.5539999999999999,941.897,429.46668411967835,276.91
211,211,26/1/2021,11:6:44:503,276.41,31.43,438.52,0.5539999999999999,941.747,429.4144996559031,276.91
212,212,26/1/2021,11:6:44:612,276.91,31.45,404.62,0.5539999999999999,941.897,429.35730283881423,276.91
213,213,26/1/2021,11:6:44:722,276.41,31.41,435.42,0.5539999999999999,941.747,429.2954329323112,276.91
214,214,26/1/2021,11:6:44:846,276.91,31.39,421.12,0.5539999999999999,941.897,429.22914535776044,276.91
215,215,26/1/2021,11:6:44:940,276.91,31.43,427.22,0.5539999999999999,941.747,429.15861021911,276.91
216,216,26/1/2021,11:6:45:96,276.91,31.39,439.72,0.5539999999999999,941.747,429.0839527411112,276.91
217,217,26/1/2021,11:6:45:159,276.41,31.43,426.02,0.5539999999999999,941.897,429.00529972395174,276.91
218,218,26/1/2021,11:6:45:269,277.41,31.47,439.72,0.5539999999999999,941.897,428.9228236237803,276.91
219,219,26/1/2021,11:6:45:378,276.91,31.51,437.32,0.5539999999999999,941.897,428.8367694311239,276.91
220,220,26/1/2021,11:6:45:487,276.91,31.49,434.82,0.5539999999999999,941.897,428.74748307146456,276.91
221,221,26/1/2021,11:6:45:596,273.51,31.47,431.52,0.5529999999999999,941.897,428.65542581549636,276.91
222,222,26/1/2021,11:6:45:706,276.41,31.47,443.42,0.5539999999999999,941.897,428.561163769376,276.91
223,223,26/1/2021,11:6:45:846,276.91,31.51,421.72,0.5539999999999999,941.747,428.46536316209887,276.91
224,224,26/1/2021,11:6:45:925,276.91,31.41,425.12,0.5539999999999999,941.897,428.36876479351923,276.91
225,225,26/1/2021,11:6:46:34,277.41,31.43,405.82,0.5539999999999999,941.747,428.2720961794696,276.91
226,226,26/1/2021,11:6:46:143,276.41,31.41,429.92,0.5539999999999999,941.747,428.17596810346487,276.91
227,227,26/1/2021,11:6:46:253,276.41,31.49,406.72,0.5539999999999999,941.897,428.08082666913526,276.91
228,228,26/1/2021,11:6:46:362,276.41,31.45,433.32,0.5539999999999999,941.747,427.9869592836323,276.91
229,229,26/1/2021,11:6:46:472,276.41,31.51,429.92,0.5539999999999999,941.747,427.8945360329142,276.91
230,230,26/1/2021,11:6:46:596,276.41,31.45,426.32,0.5539999999999999,941.747,427.8036830302961,276.91
231,231,26/1/2021,11:6:46:690,276.91,31.37,422.92,0.5539999999999999,941.897,427.71452774960375,276.91
232,232,26/1/2021,11:6:46:846,277.41,31.43,420.82,0.5539999999999999,941.897,427.6271767404644,276.91
233,233,26/1/2021,11:6:46:909,276.41,31.49,438.52,0.5529999999999999,941.747,427.54168883055166,276.91
234,234,26/1/2021,11:6:47:18,276.41,31.45,401.92,0.5539999999999999,941.747,427.458080779965,276.91
235,235,26/1/2021,11:6:47:128,277.41,31.41,403.12,0.5539999999999999,942.047,427.3762790662735,276.91
236,236,26/1/2021,11:6:47:237,276.91,31.43,424.42,0.5539999999999999,941.747,427.29599946333104,276.91
237,237,26/1/2021,11:6:47:346,276.41,31.37,408.62,0.5539999999999999,941.747,427.2166975031574,276.91
238,238,26/1/2021,11:6:47:456,276.91,31.43,423.82,0.5539999999999999,941.747,427.1376165509294,276.91
239,239,26/1/2021,11:6:47:596,276.41,31.49,440.02,0.5539999999999999,941.897,427.05785595905314,276.91
240,240,26/1/2021,11:6:47:674,277.41,31.47,439.42,0.5539999999999999,941.897,426.9764830131567,276.91
241,241,26/1/2021,11:6:47:784,276.41,31.43,439.72,0.5539999999999999,941.897,426.8926708338591,276.91
242,242,26/1/2021,11:6:47:893,276.41,31.39,433.32,0.5539999999999999,941.897,426.80576909968033,276.91
243,243,26/1/2021,11:6:48:2,276.41,31.53,434.82,0.5539999999999999,941.747,426.7152970694162,276.91
244,244,26/1/2021,11:6:48:112,276.91,31.43,432.12,0.5539999999999999,941.747,426.6209112917076,276.91
245,245,26/1/2021,11:6:48:221,276.91,31.33,432.42,0.5539999999999999,941.897,426.52238087962957,276.91
246,246,26/1/2021,11:6:48:346,276.41,31.45,422.02,0.5539999999999999,941.897,426.419563820852,276.91
247,247,26/1/2021,11:6:48:440,276.41,31.37,435.72,0.5539999999999999,941.897,426.3123739882073,276.91
248,248,26/1/2021,11:6:48:596,276.41,31.39,421.42,0.5539999999999999,941.747,426.2007599211953,276.91
