,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
656,25/3/2021,11:31:46:291,979.75,31.73,1305.37,0.56,952.848,1295.4296756155263,979.75
657,25/3/2021,11:31:46:416,978.25,31.71,1291.96,0.56,952.848,1295.3274538596322,979.75
658,25/3/2021,11:31:46:509,982.15,31.63,1312.97,0.56,952.848,1295.2240905696435,979.75
659,25/3/2021,11:31:46:666,980.25,31.65,1294.36,0.56,952.848,1295.119719348105,979.75
660,25/3/2021,11:31:46:728,978.25,31.65,1308.97,0.56,952.848,1295.0145848560755,979.75
661,25/3/2021,11:31:46:838,978.75,31.69,1272.36,0.56,952.848,1294.9090257128726,979.75
662,25/3/2021,11:31:46:947,978.75,31.61,1295.86,0.56,952.848,1294.8033896088198,979.75
663,25/3/2021,11:31:47:56,981.65,31.65,1310.27,0.56,952.848,1294.6979652887524,979.75
664,25/3/2021,11:31:47:166,978.25,31.59,1305.07,0.56,952.848,1294.5930442910435,979.75
665,25/3/2021,11:31:47:275,982.15,31.59,1301.67,0.56,952.848,1294.4890392939512,979.75
666,25/3/2021,11:31:47:415,979.25,31.59,1268.76,0.56,952.848,1294.3864890953225,979.75
667,25/3/2021,11:31:47:494,978.75,31.67,1294.96,0.56,952.848,1294.285931257921,979.75
668,25/3/2021,11:31:47:603,978.75,31.69,1290.36,0.56,952.848,1294.187790503844,979.75
669,25/3/2021,11:31:47:712,978.75,31.63,1290.66,0.5589999999999999,952.848,1294.092384240524,979.75
670,25/3/2021,11:31:47:822,978.75,31.63,1291.66,0.5589999999999999,952.848,1293.999969434922,979.75
671,25/3/2021,11:31:47:931,978.75,31.71,1298.36,0.5589999999999999,952.848,1293.9107639005015,979.75
672,25/3/2021,11:31:48:40,979.75,31.65,1293.16,0.5589999999999999,952.848,1293.8249713417745,979.75
673,25/3/2021,11:31:48:165,980.25,31.59,1291.66,0.5589999999999999,952.848,1293.7428043981313,979.75
674,25/3/2021,11:31:48:259,980.25,31.67,1302.57,0.56,952.848,1293.664487453871,979.75
675,25/3/2021,11:31:48:431,978.25,31.67,1280.96,0.56,952.848,1293.5902568750953,979.75
676,25/3/2021,11:31:48:478,978.75,31.65,1295.56,0.56,952.848,1293.5203450830204,979.75
677,25/3/2021,11:31:48:587,979.75,31.65,1292.86,0.56,952.848,1293.4549506742335,979.75
678,25/3/2021,11:31:48:696,978.25,31.65,1291.96,0.56,952.848,1293.3942398710765,979.75
679,25/3/2021,11:31:48:806,977.75,31.67,1295.56,0.56,952.848,1293.338367623816,979.75
680,25/3/2021,11:31:48:915,978.75,31.65,1279.06,0.56,952.848,1293.2874749480093,979.75
681,25/3/2021,11:31:49:25,984.65,31.65,1282.16,0.56,952.848,1293.2416433675905,979.75
682,25/3/2021,11:31:49:181,980.25,31.69,1290.36,0.56,952.848,1293.2008324067579,979.75
683,25/3/2021,11:31:49:243,978.75,31.71,1291.66,0.56,952.698,1293.1648708444218,979.75
684,25/3/2021,11:31:49:353,979.75,31.67,1293.16,0.56,952.848,1293.1335078767495,979.75
685,25/3/2021,11:31:49:462,978.25,31.55,1291.26,0.56,952.848,1293.106460303169,979.75
686,25/3/2021,11:31:49:571,981.15,31.71,1290.96,0.56,952.848,1293.0834271609306,979.75
687,25/3/2021,11:31:49:681,980.25,31.67,1290.66,0.56,952.848,1293.064084687476,979.75
688,25/3/2021,11:31:49:790,981.15,31.71,1309.97,0.56,952.848,1293.0480966409739,979.75
689,25/3/2021,11:31:49:931,978.75,31.69,1273.86,0.561,952.848,1293.035149942564,979.75
690,25/3/2021,11:31:50:9,980.25,31.61,1308.37,0.56,952.698,1293.0249592492105,979.75
691,25/3/2021,11:31:50:165,978.25,31.59,1298.06,0.56,952.848,1293.0172554632538,979.75
692,25/3/2021,11:31:50:227,981.65,31.69,1307.77,0.56,952.698,1293.0118350523426,979.75
693,25/3/2021,11:31:50:337,979.75,31.67,1270.56,0.56,952.848,1293.0086008442972,979.75
694,25/3/2021,11:31:50:446,981.15,31.69,1294.06,0.56,952.698,1293.007490120184,979.75
695,25/3/2021,11:31:50:556,980.25,31.65,1292.86,0.56,952.848,1293.0083752455114,979.75
696,25/3/2021,11:31:50:665,982.65,31.73,1293.16,0.56,952.848,1293.0110611233279,979.75
697,25/3/2021,11:31:50:774,978.25,31.61,1293.46,0.56,952.848,1293.015335013737,979.75
698,25/3/2021,11:31:50:915,978.75,31.51,1292.56,0.56,952.848,1293.020986781398,979.75
699,25/3/2021,11:31:50:993,979.75,31.69,1292.56,0.56,952.698,1293.027807074796,979.75
700,25/3/2021,11:31:51:102,978.25,31.75,1293.76,0.5589999999999999,952.698,1293.0355846061666,979.75
701,25/3/2021,11:31:51:212,978.75,31.69,1290.36,0.5589999999999999,952.848,1293.044104193502,979.75
702,25/3/2021,11:31:51:321,978.25,31.75,1292.56,0.5589999999999999,952.698,1293.0531416664467,979.75
703,25/3/2021,11:31:51:430,977.75,31.75,1305.67,0.56,952.848,1293.0624698896984,979.75
704,25/3/2021,11:31:51:540,980.75,31.69,1292.26,0.56,952.848,1293.0718974728452,979.75
705,25/3/2021,11:31:51:664,979.75,31.71,1291.66,0.56,952.848,1293.081297711902,979.75
706,25/3/2021,11:31:51:758,977.75,31.65,1290.06,0.56,952.848,1293.090579357554,979.75
707,25/3/2021,11:31:51:916,979.75,31.67,1269.66,0.56,952.848,1293.0996172859645,979.75
708,25/3/2021,11:31:51:979,979.25,31.71,1289.76,0.56,952.848,1293.1081675852395,979.75
709,25/3/2021,11:31:52:88,981.65,31.65,1298.66,0.56,952.848,1293.11582830383,979.75
710,25/3/2021,11:31:52:198,979.25,31.61,1296.16,0.56,952.848,1293.1221080840246,979.75
711,25/3/2021,11:31:52:307,978.25,31.75,1297.36,0.56,952.848,1293.1265280702416,979.75
712,25/3/2021,11:31:52:416,978.75,31.79,1294.36,0.56,952.848,1293.1286632681165,979.75
713,25/3/2021,11:31:52:526,979.25,31.67,1313.87,0.56,952.698,1293.128155753661,979.75
714,25/3/2021,11:31:52:682,979.25,31.69,1308.07,0.56,952.848,1293.1247697903254,979.75
715,25/3/2021,11:31:52:745,979.25,31.73,1308.07,0.5589999999999999,952.848,1293.1184728532332,979.75
716,25/3/2021,11:31:52:854,978.25,31.81,1290.96,0.56,952.848,1293.1094582426524,979.75
717,25/3/2021,11:31:52:963,978.75,31.69,1290.36,0.56,952.848,1293.0980742418835,979.75
718,25/3/2021,11:31:53:73,978.25,31.75,1296.46,0.56,952.848,1293.0847220751525,979.75
719,25/3/2021,11:31:53:182,982.65,31.69,1292.86,0.56,952.848,1293.069806104028,979.75
720,25/3/2021,11:31:53:291,978.75,31.67,1289.76,0.56,952.848,1293.053733632737,979.75
721,25/3/2021,11:31:53:416,978.75,31.69,1291.96,0.56,952.848,1293.0369073347815,979.75
722,25/3/2021,11:31:53:510,978.75,31.77,1289.16,0.56,952.848,1293.0197051153286,979.75
723,25/3/2021,11:31:53:682,980.25,31.71,1289.76,0.56,952.848,1293.0024673008545,979.75
724,25/3/2021,11:31:53:729,978.75,31.69,1293.46,0.5589999999999999,952.848,1292.9854920280798,979.75
725,25/3/2021,11:31:53:838,978.75,31.61,1275.76,0.56,952.848,1292.9690274150626,979.75
726,25/3/2021,11:31:53:948,978.75,31.75,1316.07,0.56,952.698,1292.953263348187,979.75
727,25/3/2021,11:31:54:57,981.65,31.73,1290.36,0.56,952.848,1292.9383753660586,979.75
728,25/3/2021,11:31:54:166,978.75,31.79,1293.16,0.56,952.848,1292.9245977840144,979.75
729,25/3/2021,11:31:54:276,980.25,31.55,1290.36,0.56,952.848,1292.9122216617745,979.75
730,25/3/2021,11:31:54:416,978.75,31.75,1273.56,0.56,952.848,1292.9015231019305,979.75
731,25/3/2021,11:31:54:495,980.25,31.61,1289.76,0.56,952.848,1292.892683157989,979.75
732,25/3/2021,11:31:54:604,981.15,31.71,1295.56,0.5589999999999999,952.698,1292.885750350522,979.75
733,25/3/2021,11:31:54:713,978.25,31.65,1270.86,0.56,952.848,1292.8806658718295,979.75
734,25/3/2021,11:31:54:823,978.75,31.69,1294.96,0.56,952.698,1292.8772715951136,979.75
735,25/3/2021,11:31:54:932,978.75,31.65,1291.66,0.56,952.848,1292.8752948417034,979.75
736,25/3/2021,11:31:55:41,979.25,31.71,1294.06,0.56,952.698,1292.8743882313715,979.75
737,25/3/2021,11:31:55:166,979.25,31.81,1291.66,0.5589999999999999,952.698,1292.8741873604347,979.75
738,25/3/2021,11:31:55:260,977.75,31.73,1290.96,0.56,952.848,1292.87432544934,979.75
739,25/3/2021,11:31:55:416,978.25,31.69,1276.36,0.56,952.848,1292.874408476651,979.75
740,25/3/2021,11:31:55:479,978.25,31.69,1309.37,0.56,952.848,1292.8739792959975,979.75
741,25/3/2021,11:31:55:588,978.75,31.73,1291.96,0.56,952.848,1292.8725389307374,979.75
742,25/3/2021,11:31:55:697,981.15,31.75,1292.26,0.56,952.848,1292.8696144900134,979.75
743,25/3/2021,11:31:55:807,978.25,31.81,1305.07,0.56,952.698,1292.8647855202364,979.75
744,25/3/2021,11:31:55:916,978.75,31.65,1290.96,0.56,952.848,1292.8576862973641,979.75
745,25/3/2021,11:31:56:25,977.75,31.75,1308.67,0.56,952.848,1292.8480272852887,979.75
746,25/3/2021,11:31:56:166,978.25,31.77,1280.36,0.56,952.848,1292.8356044271484,979.75
747,25/3/2021,11:31:56:244,978.75,31.65,1294.06,0.56,952.848,1292.8202632966404,979.75
748,25/3/2021,11:31:56:354,981.15,31.65,1290.36,0.56,952.848,1292.801838790712,979.75
749,25/3/2021,11:31:56:463,977.75,31.69,1290.66,0.56,952.848,1292.7801282256353,979.75
750,25/3/2021,11:31:56:572,978.25,31.61,1290.66,0.56,952.848,1292.7548969809154,979.75
751,25/3/2021,11:31:56:681,977.75,31.71,1290.06,0.56,952.848,1292.725878937476,979.75
752,25/3/2021,11:31:56:791,980.75,31.75,1296.76,0.56,952.848,1292.692778629162,979.75
753,25/3/2021,11:31:56:916,979.25,31.69,1291.96,0.56,952.848,1292.6552899373762,979.75
754,25/3/2021,11:31:57:10,980.25,31.79,1295.56,0.5589999999999999,952.848,1292.6131182633087,979.75
755,25/3/2021,11:31:57:166,978.25,31.77,1291.96,0.5589999999999999,952.848,1292.565989113342,979.75
756,25/3/2021,11:31:57:228,977.75,31.67,1301.37,0.5589999999999999,952.848,1292.5136527681038,979.75
757,25/3/2021,11:31:57:337,979.25,31.71,1293.46,0.5589999999999999,952.848,1292.4559023132758,979.75
758,25/3/2021,11:31:57:447,979.75,31.86,1304.47,0.5589999999999999,952.848,1292.3925988715516,979.75
759,25/3/2021,11:31:57:556,978.25,31.61,1290.36,0.5589999999999999,952.848,1292.3236886083791,979.75
760,25/3/2021,11:31:57:666,980.25,31.77,1289.16,0.56,952.848,1292.249190250393,979.75
761,25/3/2021,11:31:57:775,978.75,31.65,1288.56,0.56,952.848,1292.1691435588152,979.75
762,25/3/2021,11:31:57:915,978.75,31.69,1294.06,0.56,952.848,1292.0835621815418,979.75
763,25/3/2021,11:31:57:994,978.25,31.69,1283.96,0.56,952.848,1291.9924245535353,979.75
764,25/3/2021,11:31:58:103,978.75,31.69,1311.47,0.56,952.848,1291.8956913359814,979.75
765,25/3/2021,11:31:58:212,978.75,31.63,1277.86,0.56,952.848,1291.7933431520207,979.75
766,25/3/2021,11:31:58:322,977.75,31.63,1312.67,0.56,952.848,1291.6854118746526,979.75
767,25/3/2021,11:31:58:431,977.25,31.73,1285.46,0.56,952.848,1291.5719922798219,979.75
768,25/3/2021,11:31:58:541,977.75,31.69,1291.26,0.5589999999999999,952.848,1291.4532426473918,979.75
769,25/3/2021,11:31:58:665,979.75,31.71,1294.36,0.56,952.848,1291.3293559714912,979.75
770,25/3/2021,11:31:58:759,978.25,31.59,1287.96,0.56,952.848,1291.2005294005721,979.75
771,25/3/2021,11:31:58:915,977.75,31.75,1310.57,0.5589999999999999,952.848,1291.0669774835676,979.75
772,25/3/2021,11:31:58:978,979.25,31.75,1279.06,0.56,952.848,1290.9289719548765,979.75
773,25/3/2021,11:31:59:87,979.25,31.73,1274.26,0.56,952.848,1290.786826571854,979.75
774,25/3/2021,11:31:59:196,978.75,31.67,1290.36,0.56,952.848,1290.6407938087525,979.75
775,25/3/2021,11:31:59:306,978.25,31.77,1308.07,0.5589999999999999,952.848,1290.4910181873722,979.75
776,25/3/2021,11:31:59:415,978.25,31.67,1285.16,0.56,952.848,1290.3376300644093,979.75
777,25/3/2021,11:31:59:525,981.15,31.67,1308.97,0.5589999999999999,952.848,1290.1808435836404,979.75
778,25/3/2021,11:31:59:665,978.25,31.63,1288.26,0.5589999999999999,952.848,1290.0209824867281,979.75
779,25/3/2021,11:31:59:743,979.25,31.73,1312.37,0.5589999999999999,952.848,1289.8584925063008,979.75
780,25/3/2021,11:31:59:853,977.75,31.71,1291.66,0.56,952.848,1289.6939670711408,979.75
781,25/3/2021,11:31:59:962,978.25,31.67,1274.86,0.56,952.848,1289.52813617239,979.75
782,25/3/2021,11:32:0:71,978.75,31.73,1270.56,0.56,952.848,1289.3617518514188,979.75
783,25/3/2021,11:32:0:181,982.15,31.77,1269.66,0.56,952.848,1289.1954175264104,979.75
784,25/3/2021,11:32:0:290,978.25,31.71,1289.76,0.56,952.848,1289.0294957682374,979.75
785,25/3/2021,11:32:0:416,979.25,31.67,1271.46,0.56,952.848,1288.8641330344071,979.75
786,25/3/2021,11:32:0:510,979.75,31.65,1290.66,0.56,952.848,1288.699319511678,979.75
787,25/3/2021,11:32:0:666,978.25,31.67,1287.96,0.56,952.848,1288.5349344181195,979.75
788,25/3/2021,11:32:0:728,978.25,31.63,1290.36,0.56,952.848,1288.3708009536556,979.75
789,25/3/2021,11:32:0:838,978.75,31.67,1288.26,0.5589999999999999,952.848,1288.206737440406,979.75
790,25/3/2021,11:32:0:947,979.75,31.65,1288.56,0.5589999999999999,952.848,1288.0425742235454,979.75
791,25/3/2021,11:32:1:57,978.75,31.67,1269.36,0.56,952.848,1287.878133116662,979.75
792,25/3/2021,11:32:1:166,980.25,31.73,1271.46,0.56,952.998,1287.7131530081435,979.75
793,25/3/2021,11:32:1:275,979.25,31.65,1290.96,0.56,952.848,1287.5472064015871,979.75
794,25/3/2021,11:32:1:416,977.25,31.77,1309.97,0.56,952.848,1287.379734288405,979.75
795,25/3/2021,11:32:1:494,978.25,31.65,1289.16,0.56,952.998,1287.2102061964,979.75
796,25/3/2021,11:32:1:603,978.75,31.67,1312.97,0.56,952.848,1287.0382542194666,979.75
797,25/3/2021,11:32:1:713,978.75,31.71,1273.86,0.56,952.848,1286.8637018158595,979.75
798,25/3/2021,11:32:1:822,978.25,31.71,1312.97,0.56,952.698,1286.6865287461173,979.75
799,25/3/2021,11:32:1:931,978.25,31.81,1274.56,0.56,952.848,1286.5068326365385,979.75
800,25/3/2021,11:32:2:41,978.25,31.79,1308.67,0.56,952.698,1286.3248146743513,979.75
801,25/3/2021,11:32:2:165,978.75,31.65,1273.26,0.56,952.848,1286.1407706084626,979.75
802,25/3/2021,11:32:2:259,978.25,31.63,1274.86,0.56,952.848,1285.9550449068531,979.75
803,25/3/2021,11:32:2:415,973.85,31.79,1311.17,0.5589999999999999,952.848,1285.7679636723258,979.75
804,25/3/2021,11:32:2:478,979.25,31.77,1288.86,0.56,952.848,1285.5798619227146,979.75
805,25/3/2021,11:32:2:587,979.75,31.75,1286.16,0.56,952.848,1285.3911810312488,979.75
806,25/3/2021,11:32:2:697,977.75,31.83,1280.06,0.56,952.848,1285.2024678351536,979.75
807,25/3/2021,11:32:2:806,978.75,31.63,1291.96,0.56,952.848,1285.014297956238,979.75
808,25/3/2021,11:32:2:931,978.25,31.75,1274.56,0.56,952.848,1284.8272402044718,979.75
809,25/3/2021,11:32:3:25,977.25,31.65,1293.46,0.56,952.848,1284.641853267731,979.75
810,25/3/2021,11:32:3:165,977.75,31.75,1271.76,0.56,952.848,1284.4586798482997,979.75
811,25/3/2021,11:32:3:244,978.25,31.67,1297.36,0.5589999999999999,952.698,1284.2782441872255,979.75
812,25/3/2021,11:32:3:354,978.25,31.75,1274.26,0.56,952.848,1284.101062039053,979.75
813,25/3/2021,11:32:3:463,980.25,31.79,1286.46,0.56,952.848,1283.9276488482194,979.75
814,25/3/2021,11:32:3:572,977.25,31.77,1280.36,0.56,952.848,1283.7585076844666,979.75
815,25/3/2021,11:32:3:681,977.75,31.69,1275.76,0.56,952.848,1283.594109901764,979.75
816,25/3/2021,11:32:3:791,979.75,31.67,1273.26,0.56,952.848,1283.4348667573838,979.75
817,25/3/2021,11:32:3:931,978.25,31.77,1293.76,0.56,952.698,1283.2811033958515,979.75
818,25/3/2021,11:32:4:10,978.25,31.75,1291.66,0.56,952.848,1283.1331007366189,979.75
819,25/3/2021,11:32:4:197,980.25,31.77,1273.86,0.56,952.848,1282.9911780471539,979.75
820,25/3/2021,11:32:4:228,977.75,31.67,1274.56,0.56,952.848,1282.8556917388312,979.75
821,25/3/2021,11:32:4:338,979.75,31.75,1292.86,0.5589999999999999,952.848,1282.7269657915444,979.75
822,25/3/2021,11:32:4:447,978.25,31.67,1291.66,0.56,952.848,1282.6052966941534,979.75
823,25/3/2021,11:32:4:558,978.75,31.67,1279.06,0.5589999999999999,952.848,1282.4910309449288,979.75
824,25/3/2021,11:32:4:673,979.75,31.79,1275.46,0.56,952.848,1282.3845793348519,979.75
825,25/3/2021,11:32:4:782,977.75,31.65,1273.86,0.56,952.848,1282.2863425510072,979.75
826,25/3/2021,11:32:4:923,978.25,32.06,1294.96,0.56,952.848,1282.1966557754185,979.75
827,25/3/2021,11:32:5:1,977.75,31.71,1272.06,0.56,952.848,1282.1158145023005,979.75
828,25/3/2021,11:32:5:111,977.75,31.83,1270.56,0.56,952.848,1282.0440988566666,979.75
829,25/3/2021,11:32:5:220,979.25,31.79,1295.56,0.56,952.848,1281.9817401304715,979.75
830,25/3/2021,11:32:5:329,978.25,31.81,1269.06,0.56,952.848,1281.9289160477615,979.75
831,25/3/2021,11:32:5:439,979.25,31.77,1292.86,0.56,952.848,1281.8857896784634,979.75
832,25/3/2021,11:32:5:548,978.25,31.88,1272.06,0.56,952.848,1281.8525238191671,979.75
833,25/3/2021,11:32:5:673,979.25,31.83,1268.76,0.56,952.848,1281.8292575731705,979.75
834,25/3/2021,11:32:5:767,977.75,31.67,1269.36,0.56,952.848,1281.8160398604214,979.75
835,25/3/2021,11:32:5:923,978.25,31.79,1289.76,0.56,952.848,1281.8127747691915,979.75
836,25/3/2021,11:32:5:986,978.25,31.69,1271.16,0.56,952.848,1281.8192535602589,979.75
837,25/3/2021,11:32:6:95,978.25,31.75,1274.56,0.56,952.848,1281.8352039758252,979.75
838,25/3/2021,11:32:6:204,978.75,31.65,1314.77,0.56,952.848,1281.860313949386,979.75
839,25/3/2021,11:32:6:314,979.75,31.75,1276.96,0.56,952.848,1281.8943185868484,979.75
840,25/3/2021,11:32:6:423,979.25,31.67,1293.16,0.56,952.848,1281.9370985039816,979.75
841,25/3/2021,11:32:6:531,979.75,31.79,1291.26,0.56,952.848,1281.9886795697773,979.75
842,25/3/2021,11:32:6:671,979.75,31.81,1270.86,0.56,952.848,1282.049191438776,979.75
843,25/3/2021,11:32:6:750,978.75,31.81,1271.46,0.56,952.848,1282.1188029459374,979.75
844,25/3/2021,11:32:6:859,980.75,31.83,1272.06,0.56,952.848,1282.197613089656,979.75
845,25/3/2021,11:32:6:969,979.75,31.73,1274.26,0.56,952.848,1282.2855764990468,979.75
846,25/3/2021,11:32:7:78,979.25,31.75,1274.86,0.56,952.848,1282.3824973275293,979.75
847,25/3/2021,11:32:7:187,978.75,31.79,1273.56,0.56,952.848,1282.4880447555522,979.75
848,25/3/2021,11:32:7:297,979.25,31.71,1273.86,0.56,952.848,1282.6017593811525,979.75
849,25/3/2021,11:32:7:437,978.75,31.77,1290.96,0.56,952.848,1282.7230663045025,979.75
850,25/3/2021,11:32:7:515,978.25,31.77,1292.26,0.56,952.848,1282.851338610219,979.75
851,25/3/2021,11:32:7:672,979.25,31.69,1271.46,0.56,952.848,1282.985980239053,979.75
852,25/3/2021,11:32:7:735,979.25,31.79,1274.56,0.56,952.848,1283.1264204793856,979.75
853,25/3/2021,11:32:7:844,978.25,31.75,1300.46,0.56,952.848,1283.2720492515214,979.75
854,25/3/2021,11:32:7:953,977.75,31.83,1275.76,0.56,952.848,1283.4222301365662,979.75
855,25/3/2021,11:32:8:63,978.25,31.77,1275.76,0.56,952.848,1283.5763451216878,979.75
856,25/3/2021,11:32:8:172,978.25,31.71,1275.16,0.56,952.848,1283.7337511980213,979.75
857,25/3/2021,11:32:8:281,979.75,31.83,1277.56,0.56,952.848,1283.8937068558819,979.75
858,25/3/2021,11:32:8:422,977.75,31.73,1300.17,0.56,952.848,1284.0553734477885,979.75
859,25/3/2021,11:32:8:500,978.25,31.79,1283.06,0.561,952.848,1284.2178959273167,979.75
860,25/3/2021,11:32:8:610,977.75,31.69,1281.86,0.56,952.848,1284.380473505287,979.75
861,25/3/2021,11:32:8:719,977.75,31.83,1311.77,0.56,952.698,1284.5423720331446,979.75
862,25/3/2021,11:32:8:828,980.25,31.71,1279.66,0.56,952.848,1284.7029551218752,979.75
863,25/3/2021,11:32:8:938,977.25,31.79,1313.57,0.56,952.848,1284.8617430883894,979.75
864,25/3/2021,11:32:9:47,979.25,31.73,1291.96,0.56,952.848,1285.0184492828105,979.75
865,25/3/2021,11:32:9:172,978.75,31.75,1274.26,0.561,952.848,1285.172978383214,979.75
866,25/3/2021,11:32:9:265,977.25,31.83,1276.66,0.56,952.848,1285.3253317488168,979.75
867,25/3/2021,11:32:9:437,977.75,31.79,1308.97,0.56,952.698,1285.4754910653198,979.75
868,25/3/2021,11:32:9:484,977.75,31.67,1284.26,0.56,952.848,1285.6234418343224,979.75
869,25/3/2021,11:32:9:594,978.75,31.71,1288.26,0.56,952.848,1285.7692597109622,979.75
870,25/3/2021,11:32:9:703,979.25,31.71,1291.26,0.56,952.848,1285.9131105157949,979.75
871,25/3/2021,11:32:9:812,977.75,31.81,1271.16,0.56,952.848,1286.0551985747436,979.75
872,25/3/2021,11:32:9:922,978.25,31.75,1272.36,0.56,952.848,1286.1956962842469,979.75
873,25/3/2021,11:32:10:31,977.75,31.73,1283.36,0.56,952.848,1286.334655279374,979.75
874,25/3/2021,11:32:10:187,980.75,31.81,1276.36,0.56,952.848,1286.4719718584406,979.75
875,25/3/2021,11:32:10:250,980.25,31.81,1280.36,0.56,952.848,1286.607410857683,979.75
876,25/3/2021,11:32:10:359,978.25,31.79,1283.66,0.56,952.848,1286.7406254560265,979.75
877,25/3/2021,11:32:10:468,979.75,31.79,1287.06,0.56,952.848,1286.8711780829394,979.75
878,25/3/2021,11:32:10:578,979.25,31.73,1290.96,0.56,952.848,1286.9985835026696,979.75
879,25/3/2021,11:32:10:687,978.25,31.79,1273.56,0.56,952.848,1287.1223416989847,979.75
880,25/3/2021,11:32:10:797,978.25,31.71,1292.86,0.56,952.848,1287.2419261370567,979.75
881,25/3/2021,11:32:10:937,977.75,31.69,1311.77,0.56,952.698,1287.3567922824507,979.75
882,25/3/2021,11:32:11:15,977.75,31.77,1304.17,0.56,952.848,1287.4664909697028,979.75
883,25/3/2021,11:32:11:171,979.25,31.67,1276.36,0.56,952.848,1287.5707788298855,979.75
884,25/3/2021,11:32:11:234,978.25,31.75,1295.26,0.56,952.848,1287.6695746395153,979.75
885,25/3/2021,11:32:11:343,978.25,31.75,1289.16,0.56,952.848,1287.7628515243287,979.75
886,25/3/2021,11:32:11:453,979.25,31.84,1286.46,0.56,952.848,1287.8506036790518,979.75
887,25/3/2021,11:32:11:562,977.75,31.73,1290.06,0.56,952.848,1287.9328488035064,979.75
888,25/3/2021,11:32:11:671,979.75,31.71,1292.56,0.56,952.848,1288.0096220512264,979.75
889,25/3/2021,11:32:11:781,978.25,31.67,1274.86,0.56,952.848,1288.0809718195492,979.75
890,25/3/2021,11:32:11:937,977.75,31.81,1288.56,0.56,952.848,1288.146928899778,979.75
891,25/3/2021,11:32:11:999,977.75,31.79,1276.66,0.56,952.848,1288.207456887426,979.75
892,25/3/2021,11:32:12:109,978.75,31.67,1277.56,0.56,952.848,1288.2624191609434,979.75
893,25/3/2021,11:32:12:218,978.75,31.79,1317.87,0.5589999999999999,952.698,1288.3115873115182,979.75
894,25/3/2021,11:32:12:328,980.25,31.77,1298.96,0.56,952.848,1288.3547513138233,979.75
895,25/3/2021,11:32:12:437,979.75,31.75,1310.87,0.56,952.848,1288.391884407926,979.75
896,25/3/2021,11:32:12:546,977.75,31.79,1289.16,0.56,952.848,1288.423215198458,979.75
897,25/3/2021,11:32:12:671,978.25,31.73,1290.96,0.56,952.848,1288.4491793678415,979.75
898,25/3/2021,11:32:12:765,978.25,31.77,1290.66,0.56,952.848,1288.4703268844005,979.75
899,25/3/2021,11:32:12:936,978.25,31.73,1292.56,0.5589999999999999,952.848,1288.4872597249666,979.75
900,25/3/2021,11:32:12:983,979.25,31.83,1273.56,0.5589999999999999,952.848,1288.5006045125722,979.75
901,25/3/2021,11:32:13:93,978.25,31.67,1276.96,0.56,952.698,1288.5109531397031,979.75
902,25/3/2021,11:32:13:202,978.75,31.77,1289.76,0.56,952.848,1288.5187842329756,979.75
903,25/3/2021,11:32:13:312,978.25,31.75,1292.26,0.56,952.848,1288.5244629879028,979.75
904,25/3/2021,11:32:13:421,978.75,31.81,1290.66,0.56,952.848,1288.5283188785922,979.75
905,25/3/2021,11:32:13:530,979.75,31.71,1292.56,0.56,952.848,1288.530709063333,979.75
906,25/3/2021,11:32:13:671,979.25,31.79,1294.06,0.56,952.848,1288.5320400724506,979.75
907,25/3/2021,11:32:13:749,983.65,31.84,1275.16,0.56,952.848,1288.5327625008194,979.75
908,25/3/2021,11:32:13:858,978.75,31.73,1294.36,0.56,952.848,1288.5333306031348,979.75
909,25/3/2021,11:32:13:968,978.75,31.71,1276.66,0.56,952.698,1288.5341570217895,979.75
910,25/3/2021,11:32:14:77,979.25,31.75,1278.46,0.5589999999999999,952.698,1288.5355855618845,979.75
911,25/3/2021,11:32:14:186,980.25,31.71,1280.66,0.5589999999999999,952.848,1288.5378532336372,979.75
912,25/3/2021,11:32:14:296,978.25,31.71,1283.96,0.5589999999999999,952.848,1288.5410622350398,979.75
913,25/3/2021,11:32:14:436,979.75,31.77,1294.06,0.5589999999999999,952.848,1288.5452052753649,979.75
914,25/3/2021,11:32:14:515,978.75,31.71,1291.26,0.5589999999999999,952.848,1288.5502318505064,979.75
915,25/3/2021,11:32:14:702,979.25,31.69,1294.06,0.56,952.848,1288.5561141139274,979.75
916,25/3/2021,11:32:14:733,978.25,31.81,1297.76,0.56,952.848,1288.562887569022,979.75
917,25/3/2021,11:32:14:843,977.75,31.75,1286.16,0.56,952.848,1288.5706694115906,979.75
918,25/3/2021,11:32:14:952,978.75,31.77,1279.66,0.56,952.848,1288.579636672401,979.75
919,25/3/2021,11:32:15:62,977.25,31.79,1294.36,0.56,952.848,1288.589964353255,979.75
920,25/3/2021,11:32:15:171,980.75,31.73,1284.26,0.56,952.848,1288.6017930983744,979.75
921,25/3/2021,11:32:15:281,978.25,31.59,1287.06,0.561,952.848,1288.615241711978,979.75
922,25/3/2021,11:32:15:421,978.75,31.75,1289.76,0.561,952.848,1288.6304124348444,979.75
923,25/3/2021,11:32:15:499,977.75,31.67,1290.96,0.561,952.848,1288.64739375729,979.75
924,25/3/2021,11:32:15:609,978.25,31.81,1290.96,0.561,952.848,1288.6662817374702,979.75
925,25/3/2021,11:32:15:718,979.25,31.71,1306.27,0.56,952.698,1288.687214956333,979.75
926,25/3/2021,11:32:15:827,979.25,31.73,1269.66,0.56,952.848,1288.7104055605096,979.75
