Unnamed: 0,Unnamed: 0.1.1,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
3732,3732,26/1/2021,12:9:36:385,285.21,31.67,433.32,0.5529999999999999,943.847,435.0069719572632,285.71
3733,3733,26/1/2021,12:9:36:494,285.21,31.77,432.72,0.5529999999999999,943.847,435.177026502908,285.21
3734,3734,26/1/2021,12:9:36:603,284.71,31.73,432.42,0.5529999999999999,943.847,435.3469091661759,285.21
3735,3735,26/1/2021,12:9:36:713,284.71,31.69,432.12,0.5529999999999999,943.847,435.5166101436245,285.21
3736,3736,26/1/2021,12:9:36:822,284.71,31.73,432.42,0.552,943.847,435.6861129748795,284.71
3737,3737,26/1/2021,12:9:36:947,286.21,31.75,435.12,0.5529999999999999,943.847,435.8553941925943,285.21
3738,3738,26/1/2021,12:9:37:41,284.71,31.67,438.82,0.552,943.847,436.02442507449655,285.21
3739,3739,26/1/2021,12:9:37:197,285.21,31.73,431.82,0.5529999999999999,943.847,436.1931748598433,285.71
3740,3740,26/1/2021,12:9:37:259,286.21,31.67,449.82,0.5529999999999999,943.697,436.3616137345553,285.71
3741,3741,26/1/2021,12:9:37:369,286.61,31.71,419.92,0.5529999999999999,943.847,436.52971499084776,286.61
3742,3742,26/1/2021,12:9:37:478,284.71,31.73,423.52,0.5529999999999999,943.847,436.69744995510683,286.21
3743,3743,26/1/2021,12:9:37:587,284.71,31.69,434.52,0.5529999999999999,943.847,436.86477469849035,285.21
3744,3744,26/1/2021,12:9:37:697,284.71,31.71,433.62,0.5539999999999999,943.847,437.0316242997357,285.71
3745,3745,26/1/2021,12:9:37:806,286.21,31.71,434.22,0.5529999999999999,943.847,437.1979193418219,285.21
3746,3746,26/1/2021,12:9:37:947,285.21,31.65,428.72,0.5539999999999999,943.997,437.3635711922603,285.21
3747,3747,26/1/2021,12:9:38:25,284.71,31.67,433.32,0.5539999999999999,943.997,437.52848068994325,286.61
3748,3748,26/1/2021,12:9:38:135,285.21,31.77,433.32,0.5529999999999999,943.847,437.69253586240137,284.71
3749,3749,26/1/2021,12:9:38:244,285.21,31.69,451.62,0.5529999999999999,943.847,437.85561509451776,285.21
3750,3750,26/1/2021,12:9:38:353,285.21,31.69,426.32,0.5529999999999999,943.847,438.01759556053116,285.21
3751,3751,26/1/2021,12:9:38:463,285.21,31.77,451.92,0.552,943.847,438.1783584696385,285.21
3752,3752,26/1/2021,12:9:38:572,286.21,31.69,420.52,0.5529999999999999,943.997,438.3377875889572,285.21
3753,3753,26/1/2021,12:9:38:697,285.71,31.69,437.92,0.5529999999999999,943.847,438.49576343562063,285.21
3754,3754,26/1/2021,12:9:38:791,285.71,31.73,435.72,0.552,943.847,438.65215654435883,285.21
3755,3755,26/1/2021,12:9:38:950,285.21,31.61,430.82,0.5529999999999999,943.847,438.8068257533631,284.71
3756,3756,26/1/2021,12:9:39:12,284.71,31.71,433.02,0.5529999999999999,943.847,438.95961894330816,285.71
3757,3757,26/1/2021,12:9:39:122,284.71,31.73,449.82,0.5529999999999999,943.847,439.1103733745548,285.21
3758,3758,26/1/2021,12:9:39:231,284.71,31.69,449.52,0.552,943.847,439.25892378296936,284.71
3759,3759,26/1/2021,12:9:39:340,285.21,31.67,449.82,0.5529999999999999,943.847,439.4051170752143,284.71
3760,3760,26/1/2021,12:9:39:449,285.21,31.65,453.72,0.5529999999999999,943.847,439.5488225215215,285.21
3761,3761,26/1/2021,12:9:39:559,285.21,31.77,435.72,0.5529999999999999,943.847,439.6899335909076,286.21
3762,3762,26/1/2021,12:9:39:699,284.71,31.69,452.82,0.5529999999999999,943.847,439.8283631828968,285.21
3763,3763,26/1/2021,12:9:39:778,285.21,31.71,435.72,0.5529999999999999,943.847,439.96403738685694,285.71
