,Unnamed: 0,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Pressure_tmp
972,972,15/3/2021,13:52:5:824,246.11,31.55,377.12,0.547,935.297,230.01
973,973,15/3/2021,13:52:5:949,246.11,31.55,350.62,0.547,935.447,230.01
974,974,15/3/2021,13:52:6:43,246.61,31.65,368.92,0.547,935.297,230.01
975,975,15/3/2021,13:52:6:214,246.61,31.65,388.72,0.547,935.297,230.01
976,976,15/3/2021,13:52:6:261,246.61,31.69,387.22,0.547,935.297,230.01
977,977,15/3/2021,13:52:6:371,246.11,31.65,362.82,0.547,935.297,230.01
978,978,15/3/2021,13:52:6:480,246.11,31.59,386.62,0.547,935.447,230.01
979,979,15/3/2021,13:52:6:589,247.11,31.55,387.22,0.547,935.297,230.01
980,980,15/3/2021,13:52:6:698,246.61,31.57,386.02,0.547,935.297,230.01
981,981,15/3/2021,13:52:6:808,246.61,31.55,382.62,0.547,935.297,230.01
982,982,15/3/2021,13:52:6:949,246.11,31.59,369.22,0.547,935.447,230.01
983,983,15/3/2021,13:52:7:27,246.11,31.63,391.22,0.547,935.297,230.01
984,984,15/3/2021,13:52:7:136,246.61,31.59,391.22,0.547,935.297,230.01
985,985,15/3/2021,13:52:7:245,246.61,31.59,367.42,0.5479999999999999,935.447,230.01
986,986,15/3/2021,13:52:7:355,246.61,31.59,371.02,0.5479999999999999,935.297,230.01
987,987,15/3/2021,13:52:7:464,246.61,31.63,368.62,0.5479999999999999,935.447,230.01
988,988,15/3/2021,13:52:7:574,246.61,31.55,379.92,0.5479999999999999,935.297,230.01
989,989,15/3/2021,13:52:7:699,246.11,31.59,382.02,0.547,935.297,230.01
990,990,15/3/2021,13:52:7:792,246.61,31.69,390.02,0.547,935.297,230.01
991,991,15/3/2021,13:52:7:964,246.61,31.71,354.52,0.547,935.447,230.01
992,992,15/3/2021,13:52:8:11,246.11,31.71,389.32,0.547,935.297,230.01
993,993,15/3/2021,13:52:8:120,246.61,31.61,389.62,0.547,935.297,230.01
994,994,15/3/2021,13:52:8:229,246.61,31.65,361.02,0.547,935.297,230.01
995,995,15/3/2021,13:52:8:339,246.61,31.67,388.42,0.547,935.297,230.01
996,996,15/3/2021,13:52:8:448,246.61,31.61,357.02,0.547,935.297,230.01
997,997,15/3/2021,13:52:8:558,246.11,31.69,390.62,0.547,935.297,230.01
998,998,15/3/2021,13:52:8:714,247.11,31.63,379.32,0.547,935.447,230.01
