,Unnamed: 0,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Pressure_tmp
134,134,24/3/2021,10:26:21:968,740.94,32.17,1011.15,0.555,946.297,739.94
135,135,24/3/2021,10:26:22:77,740.44,32.17,994.95,0.555,946.297,739.94
136,136,24/3/2021,10:26:22:186,739.94,32.0,995.25,0.555,946.297,739.94
137,137,24/3/2021,10:26:22:296,739.94,32.1,987.35,0.555,946.297,739.94
138,138,24/3/2021,10:26:22:405,739.94,32.16,991.55,0.555,946.297,739.94
139,139,24/3/2021,10:26:22:545,739.94,32.16,1008.95,0.555,946.297,739.94
140,140,24/3/2021,10:26:22:624,739.94,32.08,1012.95,0.555,946.297,739.94
141,141,24/3/2021,10:26:22:780,739.94,32.14,1013.85,0.555,946.297,739.94
142,142,24/3/2021,10:26:22:842,740.44,32.23,1012.65,0.555,946.297,739.94
143,143,24/3/2021,10:26:22:952,739.94,32.19,1010.85,0.555,946.297,739.94
144,144,24/3/2021,10:26:23:61,740.94,32.17,1011.15,0.555,946.297,739.94
145,145,24/3/2021,10:26:23:171,740.94,32.17,991.85,0.555,946.297,739.94
146,146,24/3/2021,10:26:23:295,739.94,32.16,1009.55,0.555,946.447,739.94
147,147,24/3/2021,10:26:23:389,739.94,32.08,995.25,0.555,946.297,739.94
148,148,24/3/2021,10:26:23:545,739.94,32.08,998.95,0.555,946.297,739.94
149,149,24/3/2021,10:26:23:624,740.44,32.17,1014.75,0.555,946.297,739.94
150,150,24/3/2021,10:26:23:796,739.94,32.12,997.95,0.555,946.447,739.94
151,151,24/3/2021,10:26:23:842,740.94,32.17,994.35,0.555,946.447,739.94
152,152,24/3/2021,10:26:23:952,740.44,32.14,1013.25,0.555,946.297,739.94
153,153,24/3/2021,10:26:24:61,740.44,32.16,1014.15,0.555,946.297,739.94
154,154,24/3/2021,10:26:24:171,739.94,32.19,992.75,0.555,946.297,739.94
155,155,24/3/2021,10:26:24:295,739.94,32.17,975.35,0.555,946.447,739.94
156,156,24/3/2021,10:26:24:389,739.94,32.17,994.65,0.555,946.297,739.94
157,157,24/3/2021,10:26:24:530,739.44,32.16,992.15,0.555,946.297,739.94
158,158,24/3/2021,10:26:24:608,740.44,32.19,994.65,0.555,946.297,739.94
159,159,24/3/2021,10:26:24:717,740.94,32.21,975.75,0.555,946.447,739.94
160,160,24/3/2021,10:26:24:827,740.44,32.21,1000.75,0.555,946.297,739.94
161,161,24/3/2021,10:26:24:938,739.94,32.12,975.35,0.555,946.447,739.94
162,162,24/3/2021,10:26:25:47,741.34,32.16,993.75,0.555,946.447,739.94
163,163,24/3/2021,10:26:25:156,740.44,32.21,973.25,0.555,946.297,739.94
164,164,24/3/2021,10:26:25:281,741.34,32.23,992.15,0.555,946.297,739.94
165,165,24/3/2021,10:26:25:375,739.94,32.12,976.35,0.555,946.297,739.94
166,166,24/3/2021,10:26:25:531,739.44,32.14,974.15,0.555,946.447,739.94
167,167,24/3/2021,10:26:25:593,739.44,32.17,996.15,0.555,946.297,739.94
168,168,24/3/2021,10:26:25:703,739.94,32.23,995.25,0.555,946.297,739.94
169,169,24/3/2021,10:26:25:812,740.44,32.12,988.85,0.555,946.447,739.94
170,170,24/3/2021,10:26:25:922,740.44,32.14,992.15,0.555,946.447,739.94
171,171,24/3/2021,10:26:26:33,739.94,32.04,990.35,0.555,946.447,739.94
172,172,24/3/2021,10:26:26:143,739.94,32.1,990.35,0.555,946.447,739.94
173,173,24/3/2021,10:26:26:283,740.44,32.12,990.95,0.555,946.447,739.94
174,174,24/3/2021,10:26:26:362,739.94,32.19,991.85,0.555,946.447,739.94
175,175,24/3/2021,10:26:26:471,740.44,32.16,992.15,0.555,946.297,739.94
176,176,24/3/2021,10:26:26:580,740.44,32.1,993.75,0.555,946.297,739.94
177,177,24/3/2021,10:26:26:690,739.94,32.19,994.65,0.555,946.447,739.94
178,178,24/3/2021,10:26:26:799,744.84,32.25,976.35,0.555,946.447,739.94
179,179,24/3/2021,10:26:26:908,739.44,32.23,999.25,0.555,946.297,739.94
180,180,24/3/2021,10:26:27:33,740.94,32.19,990.95,0.556,946.297,739.94
181,181,24/3/2021,10:26:27:127,739.94,32.12,1003.75,0.555,946.297,739.94
182,182,24/3/2021,10:26:27:299,739.44,32.17,972.35,0.555,946.447,739.94
183,183,24/3/2021,10:26:27:346,739.94,32.16,994.35,0.555,946.297,739.94
184,184,24/3/2021,10:26:27:455,740.44,32.21,996.45,0.555,946.297,739.94
185,185,24/3/2021,10:26:27:565,740.44,32.14,998.95,0.555,946.297,739.94
186,186,24/3/2021,10:26:27:674,739.94,32.17,1000.75,0.555,946.297,739.94
187,187,24/3/2021,10:26:27:799,739.94,32.16,984.55,0.556,946.447,739.94
188,188,24/3/2021,10:26:27:892,739.94,32.16,1003.15,0.555,946.447,739.94
189,189,24/3/2021,10:26:28:49,739.44,32.06,988.55,0.555,946.447,739.94
190,190,24/3/2021,10:26:28:111,739.44,32.06,1017.25,0.556,946.447,739.94
191,191,24/3/2021,10:26:28:221,739.94,32.1,988.25,0.556,946.447,739.94
192,192,24/3/2021,10:26:28:330,741.34,32.17,988.25,0.555,946.297,739.94
193,193,24/3/2021,10:26:28:439,740.44,32.1,963.15,0.555,946.447,739.94
194,194,24/3/2021,10:26:28:549,740.94,32.1,951.25,0.5539999999999999,946.447,739.94
195,195,24/3/2021,10:26:28:663,742.34,32.17,939.05,0.5529999999999999,946.447,739.94
196,196,24/3/2021,10:26:28:787,744.34,32.19,928.75,0.552,946.447,739.94
197,197,24/3/2021,10:26:28:881,745.24,32.19,920.75,0.551,946.447,739.94
198,198,24/3/2021,10:26:29:37,747.24,32.19,891.44,0.5489999999999999,946.447,739.94
199,199,24/3/2021,10:26:29:100,748.74,32.19,889.94,0.5489999999999999,946.447,739.94
200,200,24/3/2021,10:26:29:209,747.74,32.12,917.15,0.547,946.297,739.94
201,201,24/3/2021,10:26:29:319,749.24,32.17,887.84,0.547,946.447,739.94
202,202,24/3/2021,10:26:29:428,749.64,32.06,920.15,0.546,946.297,739.94
203,203,24/3/2021,10:26:29:537,750.64,32.16,900.95,0.546,946.447,739.94
204,204,24/3/2021,10:26:29:647,752.14,32.14,928.35,0.545,946.447,739.94
205,205,24/3/2021,10:26:29:789,750.64,32.16,943.05,0.545,946.447,739.94
206,206,24/3/2021,10:26:29:868,750.64,32.12,936.05,0.545,946.447,739.94
207,207,24/3/2021,10:26:29:977,751.64,32.17,965.65,0.545,946.447,739.94
208,208,24/3/2021,10:26:30:86,749.24,32.14,956.15,0.545,946.447,739.94
209,209,24/3/2021,10:26:30:196,748.24,32.16,982.45,0.546,946.447,739.94
210,210,24/3/2021,10:26:30:305,747.74,32.02,968.95,0.546,946.297,739.94
211,211,24/3/2021,10:26:30:417,747.74,32.17,981.15,0.546,946.447,739.94
212,212,24/3/2021,10:26:30:557,746.24,32.17,965.05,0.546,946.447,739.94
213,213,24/3/2021,10:26:30:636,746.24,32.1,973.55,0.547,946.447,739.94
214,214,24/3/2021,10:26:30:807,745.24,32.08,975.75,0.547,946.297,739.94
215,215,24/3/2021,10:26:30:854,744.84,32.06,951.55,0.547,946.447,739.94
216,216,24/3/2021,10:26:30:964,744.84,32.06,951.85,0.547,946.447,739.94
217,217,24/3/2021,10:26:31:73,744.34,32.12,950.95,0.547,946.447,739.94
218,218,24/3/2021,10:26:31:183,746.24,32.16,950.95,0.547,946.447,739.94
219,219,24/3/2021,10:26:31:292,742.84,32.08,951.85,0.546,946.447,739.94
220,220,24/3/2021,10:26:31:401,742.34,32.23,950.65,0.546,946.297,739.94
221,221,24/3/2021,10:26:31:557,740.94,32.1,950.95,0.546,946.447,739.94
222,222,24/3/2021,10:26:31:620,741.34,32.14,946.05,0.546,946.447,739.94
223,223,24/3/2021,10:26:31:729,743.34,32.16,961.05,0.545,946.297,739.94
224,224,24/3/2021,10:26:31:839,741.34,32.08,922.95,0.544,946.447,739.94
225,225,24/3/2021,10:26:31:948,741.84,32.06,904.55,0.544,946.447,739.94
226,226,24/3/2021,10:26:32:57,742.84,32.0,892.64,0.5429999999999999,946.447,739.94
227,227,24/3/2021,10:26:32:156,743.34,32.12,889.04,0.542,946.447,739.94
228,228,24/3/2021,10:26:32:282,743.34,32.12,907.35,0.541,946.447,739.94
229,229,24/3/2021,10:26:32:376,743.84,32.04,890.54,0.541,946.447,739.94
230,230,24/3/2021,10:26:32:532,744.34,32.16,923.85,0.54,946.297,739.94
231,231,24/3/2021,10:26:32:595,744.84,32.25,934.85,0.54,946.447,739.94
232,232,24/3/2021,10:26:32:704,743.84,32.14,937.85,0.54,946.447,739.94
233,233,24/3/2021,10:26:32:814,744.34,32.08,967.15,0.54,946.297,739.94
234,234,24/3/2021,10:26:32:923,742.84,32.1,945.45,0.54,946.447,739.94
235,235,24/3/2021,10:26:33:32,741.34,32.16,965.35,0.541,946.597,739.94
236,236,24/3/2021,10:26:33:142,740.44,32.12,972.65,0.541,946.597,739.94
237,237,24/3/2021,10:26:33:282,740.94,32.19,978.45,0.542,946.897,739.94
238,238,24/3/2021,10:26:33:360,739.44,32.12,984.55,0.5429999999999999,947.047,739.94
239,239,24/3/2021,10:26:33:470,736.94,32.14,1011.75,0.5429999999999999,947.197,739.94
240,240,24/3/2021,10:26:33:579,737.44,32.06,997.05,0.544,947.397,739.94
241,241,24/3/2021,10:26:33:689,734.54,32.08,1030.35,0.544,947.547,739.94
242,242,24/3/2021,10:26:33:798,733.04,32.14,1019.05,0.544,947.847,739.94
243,243,24/3/2021,10:26:33:907,732.14,32.08,998.95,0.545,947.997,739.94
244,244,24/3/2021,10:26:34:32,730.64,32.1,1021.75,0.544,948.147,739.94
245,245,24/3/2021,10:26:34:126,730.14,32.04,1014.45,0.545,948.447,739.94
246,246,24/3/2021,10:26:34:298,728.64,32.06,1007.75,0.5489999999999999,948.597,739.94
247,247,24/3/2021,10:26:34:344,729.14,32.1,1013.55,0.5489999999999999,948.597,739.94
248,248,24/3/2021,10:26:34:454,727.74,32.14,1011.75,0.551,948.597,739.94
249,249,24/3/2021,10:26:34:563,727.24,32.12,1009.25,0.555,948.747,739.94
250,250,24/3/2021,10:26:34:673,726.24,32.1,1006.55,0.5589999999999999,948.747,739.94
251,251,24/3/2021,10:26:34:782,726.24,32.1,1023.35,0.562,948.597,739.94
252,252,24/3/2021,10:26:34:891,725.74,32.14,1017.25,0.565,948.447,739.94
253,253,24/3/2021,10:26:35:32,724.74,32.16,1011.75,0.565,948.147,739.94
254,254,24/3/2021,10:26:35:110,725.74,32.06,1001.35,0.562,948.147,739.94
255,255,24/3/2021,10:26:35:219,726.74,32.14,990.65,0.5579999999999999,947.997,739.94
256,256,24/3/2021,10:26:35:329,725.24,32.19,975.35,0.5539999999999999,948.147,739.94
257,257,24/3/2021,10:26:35:438,726.24,32.08,981.15,0.551,948.297,739.94
258,258,24/3/2021,10:26:35:547,726.24,32.08,968.65,0.5479999999999999,948.447,739.94
259,259,24/3/2021,10:26:35:657,725.74,32.04,978.15,0.5479999999999999,948.597,739.94
260,260,24/3/2021,10:26:35:782,726.74,32.17,978.45,0.55,949.047,739.94
261,261,24/3/2021,10:26:35:876,726.74,32.17,980.55,0.551,949.347,739.94
262,262,24/3/2021,10:26:36:47,726.74,32.12,1002.25,0.5489999999999999,949.647,739.94
263,263,24/3/2021,10:26:36:94,727.24,32.17,995.85,0.5479999999999999,949.797,739.94
264,264,24/3/2021,10:26:36:204,727.24,32.06,970.25,0.547,950.098,739.94
265,265,24/3/2021,10:26:36:314,727.74,32.14,997.95,0.545,950.298,739.94
266,266,24/3/2021,10:26:36:423,727.74,32.27,981.85,0.545,950.598,739.94
267,267,24/3/2021,10:26:36:532,727.24,32.12,996.45,0.546,951.048,739.94
268,268,24/3/2021,10:26:36:642,727.24,32.06,1001.35,0.547,951.048,739.94
269,269,24/3/2021,10:26:36:783,728.24,32.14,1001.05,0.55,951.348,739.94
270,270,24/3/2021,10:26:36:861,727.74,32.1,1000.15,0.551,951.498,739.94
271,271,24/3/2021,10:26:36:971,728.24,32.12,999.55,0.552,951.648,739.94
272,272,24/3/2021,10:26:37:80,727.74,32.12,998.25,0.5529999999999999,951.798,739.94
273,273,24/3/2021,10:26:37:189,728.64,32.17,1015.35,0.5529999999999999,951.948,739.94
274,274,24/3/2021,10:26:37:298,728.24,32.1,1015.95,0.5579999999999999,952.098,739.94
275,275,24/3/2021,10:26:37:408,730.14,32.12,976.35,0.563,952.098,739.94
276,276,24/3/2021,10:26:37:533,728.64,32.17,1019.95,0.565,951.948,739.94
277,277,24/3/2021,10:26:37:627,729.14,31.98,983.95,0.5660000000000001,951.948,739.94
278,278,24/3/2021,10:26:37:783,728.64,32.14,1000.75,0.564,951.648,739.94
279,279,24/3/2021,10:26:37:845,729.64,32.08,997.05,0.56,951.648,739.94
280,280,24/3/2021,10:26:37:955,730.14,32.16,995.25,0.557,951.498,739.94
281,281,24/3/2021,10:26:38:64,730.14,32.16,994.05,0.5539999999999999,951.498,739.94
282,282,24/3/2021,10:26:38:173,730.14,32.08,992.15,0.552,951.348,739.94
283,283,24/3/2021,10:26:38:283,730.64,32.19,1011.75,0.5489999999999999,951.348,739.94
284,284,24/3/2021,10:26:38:392,730.14,32.06,972.35,0.545,951.348,739.94
285,285,24/3/2021,10:26:38:532,730.14,31.98,1007.75,0.544,951.498,739.94
286,286,24/3/2021,10:26:38:611,730.64,32.14,986.35,0.544,951.498,739.94
287,287,24/3/2021,10:26:38:720,734.04,32.06,995.85,0.544,951.648,739.94
288,288,24/3/2021,10:26:38:830,732.14,32.1,980.55,0.545,951.648,739.94
289,289,24/3/2021,10:26:38:939,733.54,32.17,1015.35,0.546,951.648,739.94
290,290,24/3/2021,10:26:39:48,732.14,31.94,995.85,0.547,951.798,739.94
291,291,24/3/2021,10:26:39:158,732.64,32.1,1012.95,0.5479999999999999,951.948,739.94
292,292,24/3/2021,10:26:39:298,734.54,32.06,995.55,0.55,951.948,739.94
293,293,24/3/2021,10:26:39:376,734.54,32.08,994.35,0.551,951.948,739.94
294,294,24/3/2021,10:26:39:532,737.44,32.08,1004.35,0.5529999999999999,951.948,739.94
295,295,24/3/2021,10:26:39:595,736.54,32.14,980.55,0.5529999999999999,951.948,739.94
296,296,24/3/2021,10:26:39:704,737.44,32.1,986.35,0.5539999999999999,951.948,739.94
297,297,24/3/2021,10:26:39:814,738.94,32.12,1006.55,0.555,951.948,739.94
298,298,24/3/2021,10:26:39:923,738.94,32.17,1005.05,0.556,951.798,739.94
299,299,24/3/2021,10:26:40:32,740.44,32.02,989.75,0.556,951.798,739.94
300,300,24/3/2021,10:26:40:142,741.84,32.16,1013.55,0.556,951.798,739.94
301,301,24/3/2021,10:26:40:298,744.34,32.02,1020.85,0.556,951.648,739.94
302,302,24/3/2021,10:26:40:360,743.84,32.12,1015.35,0.556,951.648,739.94
303,303,24/3/2021,10:26:40:470,744.34,32.16,1039.75,0.557,951.648,739.94
304,304,24/3/2021,10:26:40:579,745.74,32.16,1044.95,0.557,951.648,739.94
305,305,24/3/2021,10:26:40:688,746.74,32.14,1051.75,0.556,951.498,739.94
306,306,24/3/2021,10:26:40:798,748.24,32.14,1046.85,0.556,951.348,739.94
307,307,24/3/2021,10:26:40:907,749.64,32.02,1033.35,0.557,951.348,739.94
308,308,24/3/2021,10:26:41:32,750.64,32.25,1036.75,0.557,951.198,739.94
309,309,24/3/2021,10:26:41:126,753.14,32.12,1053.55,0.557,951.198,739.94
310,310,24/3/2021,10:26:41:282,753.64,31.98,1070.95,0.556,951.048,739.94
311,311,24/3/2021,10:26:41:345,753.64,32.16,1073.05,0.555,950.898,739.94
312,312,24/3/2021,10:26:41:466,754.54,32.12,1091.35,0.555,950.898,739.94
313,313,24/3/2021,10:26:41:576,755.54,32.08,1096.25,0.5539999999999999,950.748,739.94
314,314,24/3/2021,10:26:41:685,756.54,32.08,1084.05,0.5539999999999999,950.598,739.94
315,315,24/3/2021,10:26:41:795,758.44,32.12,1091.05,0.5539999999999999,950.598,739.94
316,316,24/3/2021,10:26:41:905,758.94,32.1,1092.65,0.5539999999999999,950.448,739.94
