,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,29/1/2021,11:12:9:822,309.62,30.59,452.22,0.555,942.947,454.14923281177107,309.62
1,1,29/1/2021,11:12:9:947,309.12,30.49,456.52,0.555,942.947,454.0959017912802,309.62
2,2,29/1/2021,11:12:10:25,310.62,30.51,457.12,0.555,942.947,454.04434703232056,309.62
3,3,29/1/2021,11:12:10:135,310.12,30.53,467.82,0.555,942.947,453.99404933556326,309.62
4,4,29/1/2021,11:12:10:244,310.12,30.51,457.12,0.555,942.947,453.94457211614935,309.62
5,5,29/1/2021,11:12:10:353,309.62,30.48,473.32,0.555,942.947,453.89560540106277,309.62
6,6,29/1/2021,11:12:10:462,310.12,30.53,436.62,0.555,942.947,453.8469737239115,309.62
7,7,29/1/2021,11:12:10:572,309.62,30.57,474.22,0.555,942.947,453.7985938765226,309.62
8,8,29/1/2021,11:12:10:697,309.62,30.36,445.52,0.555,942.947,453.75043236197627,309.62
9,9,29/1/2021,11:12:10:791,310.12,30.49,447.32,0.555,943.097,453.7024885931696,309.62
10,10,29/1/2021,11:12:10:946,310.12,30.51,458.62,0.555,942.947,453.6547566295089,309.62
11,11,29/1/2021,11:12:11:9,310.12,30.42,452.52,0.555,942.947,453.6071992974839,309.62
12,12,29/1/2021,11:12:11:119,309.62,30.46,454.72,0.555,942.947,453.55977244234975,309.62
13,13,29/1/2021,11:12:11:228,310.62,30.46,456.82,0.555,942.947,453.51244644609284,309.62
14,14,29/1/2021,11:12:11:337,310.62,30.49,455.32,0.555,942.947,453.4652137954148,309.62
15,15,29/1/2021,11:12:11:446,310.12,30.55,456.52,0.555,942.947,453.41810006177565,309.62
16,16,29/1/2021,11:12:11:556,310.12,30.48,455.62,0.555,942.947,453.37117000285593,309.62
17,17,29/1/2021,11:12:11:697,309.62,30.48,440.02,0.555,942.947,453.324512788877,309.62
18,18,29/1/2021,11:12:11:775,309.62,30.49,474.22,0.555,942.947,453.2782131804939,309.62
19,19,29/1/2021,11:12:11:884,310.62,30.51,444.62,0.555,942.947,453.23236318044206,309.62
