,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
111,25/3/2021,10:52:52:217,944.55,31.22,1245.56,0.542,951.198,1245.5156873518754,944.05
112,25/3/2021,10:52:52:342,946.05,31.18,1243.66,0.542,951.198,1245.7304298160996,944.05
113,25/3/2021,10:52:52:436,945.55,31.24,1243.96,0.542,951.198,1245.9512217179224,944.05
114,25/3/2021,10:52:52:592,945.55,31.18,1242.46,0.542,951.198,1246.1778860358888,944.05
115,25/3/2021,10:52:52:654,944.05,31.28,1246.46,0.542,951.198,1246.4102116041245,944.05
116,25/3/2021,10:52:52:764,944.55,31.22,1243.66,0.542,951.198,1246.647952990473,944.05
117,25/3/2021,10:52:52:873,944.55,31.08,1238.46,0.542,951.198,1246.890828725954,944.05
118,25/3/2021,10:52:52:983,944.05,31.22,1244.96,0.542,951.198,1247.1385014055847,944.05
119,25/3/2021,10:52:53:92,944.55,31.26,1235.46,0.542,951.198,1247.3905525400342,944.05
120,25/3/2021,10:52:53:201,944.05,31.22,1248.26,0.542,951.198,1247.6464691350616,944.05
121,25/3/2021,10:52:53:342,944.05,31.18,1248.86,0.542,951.198,1247.9056549778356,944.05
122,25/3/2021,10:52:53:420,944.05,31.18,1249.76,0.5429999999999999,951.198,1248.167474050887,944.05
123,25/3/2021,10:52:53:529,944.05,31.18,1257.46,0.5429999999999999,951.198,1248.431301698334,944.05
124,25/3/2021,10:52:53:638,944.55,31.24,1264.46,0.5429999999999999,951.198,1248.696577506596,944.05
125,25/3/2021,10:52:53:748,944.05,31.22,1228.16,0.5429999999999999,951.348,1248.962842254684,944.05
126,25/3/2021,10:52:53:857,944.05,31.28,1268.46,0.5429999999999999,951.198,1249.2297033462598,944.05
127,25/3/2021,10:52:53:967,944.55,31.16,1228.46,0.5429999999999999,951.198,1249.496771257172,944.05
128,25/3/2021,10:52:54:91,945.05,31.18,1242.46,0.5429999999999999,951.198,1249.763614018051,944.05
129,25/3/2021,10:52:54:185,944.05,31.14,1224.76,0.5429999999999999,951.198,1250.0296781411894,944.05
130,25/3/2021,10:52:54:341,944.05,31.18,1244.96,0.5429999999999999,951.348,1250.2942002858322,944.05
131,25/3/2021,10:52:54:404,944.05,31.12,1262.96,0.542,951.198,1250.5562115001546,944.05
132,25/3/2021,10:52:54:513,945.55,31.22,1266.56,0.542,951.198,1250.8146696529118,944.05
133,25/3/2021,10:52:54:623,944.05,31.24,1266.26,0.542,951.198,1251.0686359917004,944.05
134,25/3/2021,10:52:54:732,944.05,31.2,1266.86,0.542,951.198,1251.3173815290147,944.05
135,25/3/2021,10:52:54:841,944.05,31.28,1264.46,0.542,951.198,1251.5604129309565,944.05
136,25/3/2021,10:52:54:951,944.05,31.26,1236.36,0.542,951.198,1251.7974377198454,944.05
137,25/3/2021,10:52:55:91,944.05,31.26,1253.16,0.542,951.198,1252.0282552410229,944.05
138,25/3/2021,10:52:55:170,944.05,31.24,1231.46,0.542,951.198,1252.2526241186467,944.05
139,25/3/2021,10:52:55:279,944.05,31.24,1263.26,0.542,951.198,1252.4701913547126,944.05
140,25/3/2021,10:52:55:388,945.05,31.12,1228.46,0.542,951.348,1252.6804900982988,944.05
141,25/3/2021,10:52:55:498,945.05,31.2,1244.96,0.542,951.198,1252.882934400654,944.05
142,25/3/2021,10:52:55:609,945.05,31.2,1263.26,0.542,951.198,1253.0767974057667,944.05
143,25/3/2021,10:52:55:719,944.05,31.24,1260.76,0.542,951.198,1253.2612689624339,944.05
144,25/3/2021,10:52:55:844,944.55,31.12,1260.46,0.542,951.198,1253.4355800864078,944.05
145,25/3/2021,10:52:55:938,944.05,31.1,1260.46,0.542,951.048,1253.5990717774498,944.05
146,25/3/2021,10:52:56:109,945.05,31.12,1263.86,0.542,951.198,1253.7512019603726,944.05
