,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,22/2/2021,11:1:20:577,331.62,30.99,484.32,0.547,930.897,484.5949975651741,331.62
1,1,22/2/2021,11:1:20:608,331.62,30.99,484.32,0.547,930.897,484.80872402601057,331.62
2,2,22/2/2021,11:1:20:718,330.12,31.08,478.52,0.547,931.047,485.0183358729752,331.62
3,3,22/2/2021,11:1:20:827,329.62,30.97,492.52,0.547,930.897,485.22329135394233,331.62
4,4,22/2/2021,11:1:20:936,330.62,30.99,476.62,0.547,931.047,485.4230283937961,331.62
5,5,22/2/2021,11:1:21:45,329.62,30.97,495.62,0.547,930.897,485.61697720132884,331.62
6,6,22/2/2021,11:1:21:155,329.62,30.91,472.42,0.547,931.047,485.80456456943176,331.62
7,7,22/2/2021,11:1:21:311,329.62,31.02,480.02,0.547,931.047,485.98519056505205,331.62
8,8,22/2/2021,11:1:21:373,329.62,30.87,483.02,0.547,931.047,486.1581810318476,331.62
9,9,22/2/2021,11:1:21:483,330.62,30.95,490.72,0.547,930.897,486.32277648593424,331.62
10,10,22/2/2021,11:1:21:592,330.12,30.95,496.22,0.547,930.897,486.47818940756486,331.62
11,11,22/2/2021,11:1:21:702,331.12,30.97,498.92,0.547,931.047,486.6236899498549,331.62
12,12,22/2/2021,11:1:21:811,330.12,30.97,497.72,0.547,930.897,486.7586780376024,331.62
13,13,22/2/2021,11:1:21:920,329.12,30.91,497.72,0.547,931.047,486.8827211891214,331.62
14,14,22/2/2021,11:1:22:45,329.62,31.02,489.12,0.547,931.047,486.99555290068383,331.62
15,15,22/2/2021,11:1:22:139,329.12,30.95,479.12,0.547,931.047,487.0970253579428,331.62
16,16,22/2/2021,11:1:22:295,329.62,30.99,490.12,0.547,931.047,487.1870278907314,331.62
17,17,22/2/2021,11:1:22:358,329.62,31.0,478.82,0.547,931.047,487.2654252098389,331.62
18,18,22/2/2021,11:1:22:467,330.62,31.02,498.62,0.547,930.897,487.33204820050634,331.62
19,19,22/2/2021,11:1:22:576,330.12,30.91,497.42,0.547,930.897,487.38673581176494,331.62
20,20,22/2/2021,11:1:22:686,329.62,30.95,498.02,0.547,931.047,487.4294124379608,331.62
21,21,22/2/2021,11:1:22:811,331.12,30.91,496.82,0.547,930.897,487.46014744147857,331.62
22,22,22/2/2021,11:1:22:904,329.62,31.02,495.22,0.547,930.897,487.4791663857395,331.62
23,23,22/2/2021,11:1:23:92,330.12,31.0,492.52,0.547,930.897,487.48683582566076,331.62
24,24,22/2/2021,11:1:23:123,329.62,30.87,495.22,0.547,930.897,487.4836416473179,331.62
25,25,22/2/2021,11:1:23:233,329.62,31.02,470.52,0.547,931.047,487.4701521729053,331.62
26,26,22/2/2021,11:1:23:342,330.12,31.0,494.92,0.547,930.897,487.44694934481834,331.62
27,27,22/2/2021,11:1:23:451,330.62,30.97,467.22,0.547,930.897,487.4145604604486,331.62
28,28,22/2/2021,11:1:23:561,329.62,31.08,496.82,0.547,930.897,487.3734283911472,331.62
29,29,22/2/2021,11:1:23:670,330.12,31.04,494.92,0.547,930.897,487.32393471288117,331.62
30,30,22/2/2021,11:1:23:810,329.62,30.95,480.02,0.547,931.047,487.26646735328484,331.62
31,31,22/2/2021,11:1:23:889,330.62,30.95,492.82,0.547,930.897,487.20145306064836,331.62
32,32,22/2/2021,11:1:24:76,330.62,30.99,486.72,0.547,930.897,487.1293365466067,331.62
33,33,22/2/2021,11:1:24:107,330.62,30.99,486.72,0.547,930.897,487.0505726213852,331.62
34,34,22/2/2021,11:1:24:217,329.62,30.87,478.52,0.547,930.897,486.9656190250295,331.62
35,35,22/2/2021,11:1:24:326,329.62,30.97,475.72,0.547,931.047,486.8748916154172,331.62
36,36,22/2/2021,11:1:24:436,329.62,31.02,478.52,0.547,930.897,486.77870355953934,331.62
