,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,10/2/2021,10:36:33:499,374.62,30.77,531.33,0.551,937.147,528.259633156605,374.62
1,1,10/2/2021,10:36:33:593,374.62,30.85,554.83,0.551,937.147,528.9086802255143,374.62
2,2,10/2/2021,10:36:33:718,375.02,30.73,556.63,0.551,937.147,529.5492529784035,374.62
3,3,10/2/2021,10:36:33:812,375.02,30.79,554.83,0.551,937.147,530.1792783375645,374.62
4,4,10/2/2021,10:36:33:983,375.02,30.79,549.03,0.551,937.147,530.7970597937002,374.62
5,5,10/2/2021,10:36:34:30,374.12,30.67,537.73,0.551,937.147,531.4012533465617,374.62
6,6,10/2/2021,10:36:34:140,375.52,30.79,538.03,0.551,937.297,531.9907748701205,374.62
7,7,10/2/2021,10:36:34:251,374.62,30.75,543.53,0.551,937.147,532.5647067123916,374.62
8,8,10/2/2021,10:36:34:361,375.02,30.73,516.93,0.551,937.297,533.1222360274763,374.62
9,9,10/2/2021,10:36:34:470,375.52,30.81,552.03,0.551,937.147,533.6625986170924,374.62
10,10,10/2/2021,10:36:34:580,375.02,30.69,515.43,0.551,937.297,534.185037560758,374.62
11,11,10/2/2021,10:36:34:720,375.52,30.79,553.93,0.551,937.147,534.6887965444902,374.62
12,12,10/2/2021,10:36:34:798,374.62,30.77,514.83,0.552,937.297,535.1731205894331,374.62
13,13,10/2/2021,10:36:34:908,375.52,30.77,540.13,0.551,937.147,535.6372370768538,374.62
14,14,10/2/2021,10:36:35:17,374.62,30.83,547.73,0.551,937.297,536.0803400026906,374.62
15,15,10/2/2021,10:36:35:132,374.62,30.73,554.53,0.551,937.147,536.5016520898738,374.62
16,16,10/2/2021,10:36:35:230,374.62,30.75,556.93,0.551,937.147,536.9005517980469,374.62
17,17,10/2/2021,10:36:35:340,374.62,30.77,555.43,0.551,937.147,537.2766687774441,374.62
18,18,10/2/2021,10:36:35:464,375.02,30.67,523.03,0.551,937.147,537.6298881805932,374.62
19,19,10/2/2021,10:36:35:559,376.02,30.77,537.43,0.551,937.297,537.960239648337,374.62
20,20,10/2/2021,10:36:35:715,374.62,30.77,543.53,0.551,937.147,538.2677608046856,374.62
21,21,10/2/2021,10:36:35:777,374.62,30.71,516.93,0.551,937.147,538.5524463560763,374.62
22,22,10/2/2021,10:36:35:887,375.02,30.77,537.13,0.551,937.147,538.8142194931506,374.62
23,23,10/2/2021,10:36:35:996,374.62,30.75,521.53,0.551,937.297,539.0528732178241,374.62
24,24,10/2/2021,10:36:36:111,374.62,30.79,556.03,0.551,937.297,539.2680594320669,374.62
25,25,10/2/2021,10:36:36:218,374.12,30.77,537.13,0.551,937.297,539.4593629534234,374.62
26,26,10/2/2021,10:36:36:328,374.62,30.69,552.03,0.551,937.297,539.6263996963856,374.62
27,27,10/2/2021,10:36:36:468,374.62,30.75,551.73,0.551,937.147,539.7688803078875,374.62
28,28,10/2/2021,10:36:36:546,374.62,30.65,548.73,0.551,937.297,539.8866505767388,374.62
29,29,10/2/2021,10:36:36:656,374.62,30.79,544.73,0.551,937.147,539.9797115473224,374.62
30,30,10/2/2021,10:36:36:765,374.62,30.69,554.23,0.551,937.297,540.0482071476384,374.62
31,31,10/2/2021,10:36:36:874,374.62,30.83,532.23,0.551,937.297,540.0924029358042,374.62
32,32,10/2/2021,10:36:36:984,374.62,30.81,549.03,0.551,937.297,540.1126526466602,374.62
33,33,10/2/2021,10:36:37:93,374.12,30.77,532.53,0.551,937.297,540.1093513641504,374.62
34,34,10/2/2021,10:36:37:218,375.52,30.69,550.83,0.551,937.297,540.0829104277516,374.62
35,35,10/2/2021,10:36:37:312,375.02,30.77,546.53,0.551,937.147,540.0337722089138,374.62
36,36,10/2/2021,10:36:37:483,374.62,30.65,533.73,0.551,937.297,539.9624403666573,374.62
37,37,10/2/2021,10:36:37:530,375.02,30.71,539.83,0.551,937.297,539.869466760197,374.62
38,38,10/2/2021,10:36:37:640,374.12,30.73,555.73,0.551,937.297,539.755418029635,374.62
39,39,10/2/2021,10:36:37:749,374.62,30.63,553.23,0.551,937.297,539.6209182032215,374.62
40,40,10/2/2021,10:36:37:858,374.62,30.91,533.43,0.551,937.147,539.4667257711177,374.62
41,41,10/2/2021,10:36:37:968,374.12,30.77,533.43,0.551,937.297,539.2937118818402,374.62
42,42,10/2/2021,10:36:38:87,375.02,30.81,554.53,0.551,937.147,539.1027732025482,374.62
43,43,10/2/2021,10:36:38:228,375.02,30.79,540.73,0.551,937.297,538.8948237854567,374.62
44,44,10/2/2021,10:36:38:306,376.02,30.77,554.53,0.551,937.297,538.6708618298775,374.62
