,Unnamed: 0,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Pressure_tmp
27,27,12/3/2021,13:26:59:614,312.02,30.91,469.62,0.546,926.146,311.52
28,28,12/3/2021,13:26:59:676,312.02,31.06,451.02,0.546,926.146,311.52
29,29,12/3/2021,13:26:59:786,311.52,31.02,451.02,0.546,926.146,311.52
30,30,12/3/2021,13:26:59:895,312.02,30.99,450.72,0.546,925.996,311.52
31,31,12/3/2021,13:27:0:4,312.02,31.0,449.82,0.546,925.996,311.52
32,32,12/3/2021,13:27:0:114,312.02,31.39,454.72,0.546,926.146,311.52
33,33,12/3/2021,13:27:0:223,312.02,31.02,454.72,0.546,925.996,311.52
34,34,12/3/2021,13:27:0:379,312.02,31.02,451.92,0.546,926.146,311.52
35,35,12/3/2021,13:27:0:442,311.52,31.0,437.62,0.546,926.146,311.52
36,36,12/3/2021,13:27:0:551,311.52,31.0,449.52,0.547,925.996,311.52
37,37,12/3/2021,13:27:0:661,311.52,31.0,453.42,0.547,926.146,311.52
38,38,12/3/2021,13:27:0:770,311.52,31.0,451.02,0.547,925.996,311.52
39,39,12/3/2021,13:27:0:879,312.02,30.99,449.52,0.547,926.146,311.52
40,40,12/3/2021,13:27:0:988,312.02,31.0,449.22,0.5479999999999999,926.146,311.52
41,41,12/3/2021,13:27:1:113,312.02,30.95,444.92,0.5479999999999999,926.146,311.52
42,42,12/3/2021,13:27:1:207,312.02,31.02,452.22,0.5479999999999999,926.146,311.52
43,43,12/3/2021,13:27:1:363,312.02,30.95,463.82,0.5479999999999999,926.146,311.52
44,44,12/3/2021,13:27:1:426,311.52,31.0,452.82,0.5479999999999999,926.146,311.52
45,45,12/3/2021,13:27:1:535,312.02,30.93,431.82,0.5479999999999999,926.146,311.52
46,46,12/3/2021,13:27:1:645,313.02,31.02,470.22,0.547,925.996,311.52
47,47,12/3/2021,13:27:1:754,312.02,31.0,435.72,0.547,926.146,311.52
48,48,12/3/2021,13:27:1:863,312.02,30.97,472.72,0.547,926.146,311.52
49,49,12/3/2021,13:27:1:972,312.52,30.91,442.82,0.547,926.146,311.52
50,50,12/3/2021,13:27:2:113,312.02,30.95,437.62,0.547,926.146,311.52
51,51,12/3/2021,13:27:2:191,312.02,31.02,452.22,0.547,926.146,311.52
52,52,12/3/2021,13:27:2:301,312.02,30.99,451.92,0.547,926.146,311.52
53,53,12/3/2021,13:27:2:410,311.12,30.95,464.12,0.547,926.146,311.52
54,54,12/3/2021,13:27:2:519,312.52,30.99,451.32,0.547,926.296,311.52
55,55,12/3/2021,13:27:2:629,312.02,31.0,461.42,0.547,926.146,311.52
56,56,12/3/2021,13:27:2:738,312.02,30.97,453.72,0.547,926.146,311.52
57,57,12/3/2021,13:27:2:879,312.02,30.99,441.22,0.547,926.146,311.52
58,58,12/3/2021,13:27:2:957,312.02,30.93,451.92,0.547,926.146,311.52
59,59,12/3/2021,13:27:3:145,312.52,30.91,474.22,0.547,926.146,311.52
60,60,12/3/2021,13:27:3:176,312.02,30.95,432.42,0.547,926.296,311.52
61,61,12/3/2021,13:27:3:285,312.02,30.95,431.52,0.547,926.146,311.52
62,62,12/3/2021,13:27:3:395,312.02,30.99,450.72,0.547,926.146,311.52
63,63,12/3/2021,13:27:3:504,311.52,30.91,449.82,0.547,926.146,311.52
64,64,12/3/2021,13:27:3:613,312.02,31.0,449.22,0.547,926.146,311.52
65,65,12/3/2021,13:27:3:723,312.02,30.99,474.22,0.547,925.996,311.52
66,66,12/3/2021,13:27:3:863,312.02,30.93,471.12,0.547,926.146,311.52
67,67,12/3/2021,13:27:3:941,312.02,31.02,474.52,0.547,926.146,311.52
68,68,12/3/2021,13:27:4:51,312.02,31.02,449.82,0.547,926.296,311.52
69,69,12/3/2021,13:27:4:160,312.02,30.91,454.02,0.547,926.146,311.52
70,70,12/3/2021,13:27:4:270,313.02,31.04,450.72,0.547,926.146,311.52
71,71,12/3/2021,13:27:4:379,312.02,30.95,449.82,0.547,926.146,311.52
72,72,12/3/2021,13:27:4:488,311.52,30.95,434.82,0.547,926.296,311.52
73,73,12/3/2021,13:27:4:613,311.52,30.91,444.32,0.547,926.146,311.52
74,74,12/3/2021,13:27:4:707,311.52,31.0,437.92,0.547,926.146,311.52
75,75,12/3/2021,13:27:4:863,312.02,30.97,467.82,0.547,926.146,311.52
76,76,12/3/2021,13:27:4:926,311.52,30.91,451.02,0.547,926.146,311.52
77,77,12/3/2021,13:27:5:35,312.02,30.91,430.52,0.547,926.146,311.52
78,78,12/3/2021,13:27:5:145,312.02,31.02,451.32,0.547,926.146,311.52
79,79,12/3/2021,13:27:5:254,312.02,31.37,440.02,0.547,926.146,311.52
80,80,12/3/2021,13:27:5:363,312.02,31.0,447.62,0.547,926.146,311.52
81,81,12/3/2021,13:27:5:473,312.02,31.04,441.52,0.547,926.146,311.52
82,82,12/3/2021,13:27:5:629,311.52,30.91,436.32,0.547,926.296,311.52
83,83,12/3/2021,13:27:5:691,312.52,30.95,431.82,0.547,926.146,311.52
84,84,12/3/2021,13:27:5:801,314.02,31.0,431.52,0.547,926.146,311.52
85,85,12/3/2021,13:27:5:910,312.52,31.02,431.82,0.547,926.146,311.52
86,86,12/3/2021,13:27:6:19,314.02,31.0,433.32,0.547,926.146,311.52
87,87,12/3/2021,13:27:6:129,311.52,30.99,451.02,0.547,926.146,311.52
88,88,12/3/2021,13:27:6:238,312.52,30.89,453.42,0.546,926.146,311.52
89,89,12/3/2021,13:27:6:363,311.52,30.99,439.12,0.546,926.146,311.52
90,90,12/3/2021,13:27:6:457,312.02,30.99,456.52,0.546,926.146,311.52
91,91,12/3/2021,13:27:6:620,312.02,30.99,434.82,0.547,926.146,311.52
92,92,12/3/2021,13:27:6:668,312.52,31.06,451.02,0.547,926.146,311.52
93,93,12/3/2021,13:27:6:777,311.52,30.89,431.52,0.547,926.146,311.52
94,94,12/3/2021,13:27:6:886,312.02,30.97,449.52,0.547,926.146,311.52
95,95,12/3/2021,13:27:6:996,311.52,30.95,434.82,0.547,926.146,311.52
96,96,12/3/2021,13:27:7:105,312.02,30.95,433.32,0.547,926.146,311.52
97,97,12/3/2021,13:27:7:214,312.52,31.1,436.02,0.547,926.146,311.52
98,98,12/3/2021,13:27:7:370,312.02,31.02,450.12,0.547,926.146,311.52
99,99,12/3/2021,13:27:7:433,311.52,30.99,438.52,0.547,926.146,311.52
100,100,12/3/2021,13:27:7:542,312.02,31.0,453.12,0.546,925.996,311.52
101,101,12/3/2021,13:27:7:652,312.52,30.97,435.42,0.547,926.146,311.52
102,102,12/3/2021,13:27:7:761,312.02,31.0,473.32,0.546,926.146,311.52
103,103,12/3/2021,13:27:7:870,312.52,31.0,434.82,0.546,926.146,311.52
104,104,12/3/2021,13:27:7:980,312.02,30.87,434.82,0.546,926.146,311.52
105,105,12/3/2021,13:27:8:127,312.02,31.02,454.02,0.547,926.146,311.52
106,106,12/3/2021,13:27:8:205,313.52,30.91,440.92,0.547,926.146,311.52
107,107,12/3/2021,13:27:8:377,312.02,30.91,447.92,0.547,926.146,311.52
108,108,12/3/2021,13:27:8:424,312.52,31.0,460.22,0.547,926.146,311.52
109,109,12/3/2021,13:27:8:538,312.52,30.93,469.92,0.547,926.146,311.52
110,110,12/3/2021,13:27:8:648,312.02,30.99,436.02,0.547,926.146,311.52
111,111,12/3/2021,13:27:8:753,312.02,31.06,454.02,0.547,926.146,311.52
112,112,12/3/2021,13:27:8:860,312.02,30.99,451.62,0.547,926.146,311.52
113,113,12/3/2021,13:27:8:970,311.52,31.04,438.82,0.5479999999999999,926.146,311.52
114,114,12/3/2021,13:27:9:110,312.52,30.97,431.82,0.5479999999999999,926.146,311.52
115,115,12/3/2021,13:27:9:189,312.52,30.97,445.22,0.547,926.146,311.52
116,116,12/3/2021,13:27:9:298,312.02,30.95,449.52,0.547,926.146,311.52
117,117,12/3/2021,13:27:9:407,312.52,30.99,451.62,0.547,926.296,311.52
118,118,12/3/2021,13:27:9:517,312.52,30.91,452.82,0.547,926.146,311.52
119,119,12/3/2021,13:27:9:626,312.02,30.87,449.52,0.547,926.146,311.52
120,120,12/3/2021,13:27:9:735,312.52,30.97,468.42,0.546,925.996,311.52
121,121,12/3/2021,13:27:9:860,312.02,30.95,456.22,0.546,925.996,311.52
122,122,12/3/2021,13:27:9:954,312.02,30.91,452.82,0.546,926.146,311.52
123,123,12/3/2021,13:27:10:110,312.52,30.87,431.82,0.546,926.146,311.52
124,124,12/3/2021,13:27:10:173,312.02,30.89,431.82,0.546,926.146,311.52
125,125,12/3/2021,13:27:10:282,312.52,30.99,452.82,0.546,926.146,311.52
126,126,12/3/2021,13:27:10:391,312.52,30.97,452.82,0.546,926.146,311.52
127,127,12/3/2021,13:27:10:501,312.02,30.95,453.42,0.546,926.146,311.52
128,128,12/3/2021,13:27:10:610,312.02,31.0,436.32,0.546,926.146,311.52
129,129,12/3/2021,13:27:10:719,312.52,30.97,439.42,0.546,925.996,311.52
130,130,12/3/2021,13:27:10:860,312.52,31.0,446.12,0.546,926.146,311.52
131,131,12/3/2021,13:27:10:938,312.02,30.97,472.42,0.546,925.996,311.52
132,132,12/3/2021,13:27:11:47,312.02,31.02,443.72,0.547,926.146,311.52
133,133,12/3/2021,13:27:11:157,312.02,30.95,473.02,0.546,926.146,311.52
134,134,12/3/2021,13:27:11:266,312.02,30.93,434.52,0.547,926.146,311.52
135,135,12/3/2021,13:27:11:376,312.52,31.02,453.72,0.547,926.146,311.52
136,136,12/3/2021,13:27:11:485,312.02,31.08,453.72,0.547,926.146,311.52
137,137,12/3/2021,13:27:11:610,312.52,31.06,440.92,0.547,926.146,311.52
138,138,12/3/2021,13:27:11:704,312.52,31.02,444.62,0.547,926.146,311.52
139,139,12/3/2021,13:27:11:860,312.02,30.95,462.02,0.546,926.146,311.52
140,140,12/3/2021,13:27:11:922,313.02,30.93,451.32,0.546,926.146,311.52
141,141,12/3/2021,13:27:12:31,312.02,31.04,456.52,0.546,926.146,311.52
142,142,12/3/2021,13:27:12:141,312.52,30.95,451.62,0.546,926.146,311.52
143,143,12/3/2021,13:27:12:251,312.52,31.08,447.62,0.546,926.146,311.52
144,144,12/3/2021,13:27:12:360,312.02,31.22,452.22,0.546,926.146,311.52
145,145,12/3/2021,13:27:12:469,312.02,30.95,443.72,0.546,926.146,311.52
146,146,12/3/2021,13:27:12:610,312.52,30.97,456.52,0.546,926.146,311.52
147,147,12/3/2021,13:27:12:688,312.52,31.0,457.42,0.545,926.146,311.52
148,148,12/3/2021,13:27:12:797,312.02,30.93,455.02,0.545,926.146,311.52
149,149,12/3/2021,13:27:12:907,312.52,30.97,456.22,0.544,926.146,311.52
150,150,12/3/2021,13:27:13:16,312.52,30.95,438.22,0.544,926.146,311.52
151,151,12/3/2021,13:27:13:125,312.52,30.97,453.12,0.544,926.296,311.52
152,152,12/3/2021,13:27:13:235,312.02,30.91,477.92,0.544,926.146,311.52
153,153,12/3/2021,13:27:13:359,313.02,30.93,456.52,0.544,926.146,311.52
154,154,12/3/2021,13:27:13:453,312.52,30.97,474.22,0.5429999999999999,926.146,311.52
155,155,12/3/2021,13:27:13:625,313.52,30.91,476.92,0.5429999999999999,926.146,311.52
156,156,12/3/2021,13:27:13:672,313.02,30.93,467.52,0.5429999999999999,926.146,311.52
157,157,12/3/2021,13:27:13:783,312.52,30.91,475.12,0.542,926.146,311.52
158,158,12/3/2021,13:27:13:892,313.02,31.0,461.72,0.542,926.146,311.52
159,159,12/3/2021,13:27:14:1,316.42,31.04,462.92,0.542,926.146,311.52
160,160,12/3/2021,13:27:14:126,314.02,30.99,479.12,0.542,926.296,311.52
161,161,12/3/2021,13:27:14:220,313.02,30.83,463.52,0.541,926.146,311.52
162,162,12/3/2021,13:27:14:361,312.52,31.0,441.82,0.542,926.146,311.52
163,163,12/3/2021,13:27:14:439,312.52,30.91,480.92,0.542,926.296,311.52
164,164,12/3/2021,13:27:14:548,312.52,30.93,449.82,0.542,926.146,311.52
165,165,12/3/2021,13:27:14:657,312.52,30.91,464.42,0.542,926.296,311.52
166,166,12/3/2021,13:27:14:767,314.02,30.93,446.72,0.5429999999999999,926.296,311.52
167,167,12/3/2021,13:27:14:876,312.52,30.89,465.62,0.542,926.146,311.52
168,168,12/3/2021,13:27:14:985,312.02,30.95,465.62,0.542,926.146,311.52
169,169,12/3/2021,13:27:15:110,312.52,30.93,467.22,0.542,926.146,311.52
170,170,12/3/2021,13:27:15:204,312.02,30.91,468.12,0.541,926.146,311.52
171,171,12/3/2021,13:27:15:360,312.02,30.97,462.32,0.541,926.146,311.52
172,172,12/3/2021,13:27:15:423,312.52,31.02,463.52,0.541,926.296,311.52
173,173,12/3/2021,13:27:15:532,311.52,30.95,474.22,0.541,926.146,311.52
174,174,12/3/2021,13:27:15:642,312.02,30.99,444.62,0.542,926.296,311.52
175,175,12/3/2021,13:27:15:751,311.12,30.91,468.72,0.542,926.146,311.52
176,176,12/3/2021,13:27:15:860,311.52,30.83,444.32,0.542,926.296,311.52
177,177,12/3/2021,13:27:15:970,311.52,30.99,468.12,0.5429999999999999,926.146,311.52
178,178,12/3/2021,13:27:16:111,311.12,30.93,468.72,0.5429999999999999,926.146,311.52
179,179,12/3/2021,13:27:16:189,311.12,30.91,465.02,0.5429999999999999,926.146,311.52
180,180,12/3/2021,13:27:16:298,311.52,30.83,465.32,0.5429999999999999,926.146,311.52
181,181,12/3/2021,13:27:16:407,310.62,30.93,484.32,0.5429999999999999,926.146,311.52
182,182,12/3/2021,13:27:16:517,311.12,30.97,486.12,0.5429999999999999,926.146,311.52
183,183,12/3/2021,13:27:16:626,310.62,30.87,465.32,0.544,926.296,311.52
184,184,12/3/2021,13:27:16:736,310.62,30.89,466.32,0.544,926.146,311.52
185,185,12/3/2021,13:27:16:860,310.62,30.91,461.72,0.544,926.146,311.52
186,186,12/3/2021,13:27:16:954,310.62,31.0,469.92,0.5429999999999999,926.146,311.52
187,187,12/3/2021,13:27:17:110,309.62,30.95,477.22,0.5429999999999999,926.146,311.52
188,188,12/3/2021,13:27:17:173,310.62,30.85,481.52,0.544,926.146,311.52
189,189,12/3/2021,13:27:17:282,310.12,30.99,483.72,0.544,926.146,311.52
190,190,12/3/2021,13:27:17:391,310.12,30.91,482.42,0.544,926.146,311.52
191,191,12/3/2021,13:27:17:501,310.62,30.85,480.62,0.5429999999999999,926.146,311.52
192,192,12/3/2021,13:27:17:610,310.62,30.97,463.52,0.5429999999999999,926.146,311.52
193,193,12/3/2021,13:27:17:720,310.62,30.93,478.22,0.5429999999999999,926.296,311.52
194,194,12/3/2021,13:27:17:876,311.52,30.89,473.02,0.544,926.446,311.52
195,195,12/3/2021,13:27:17:938,311.12,30.97,439.12,0.544,926.446,311.52
196,196,12/3/2021,13:27:18:48,309.62,31.26,476.92,0.544,926.446,311.52
197,197,12/3/2021,13:27:18:157,309.62,30.83,457.72,0.545,926.746,311.52
198,198,12/3/2021,13:27:18:266,309.62,30.91,460.52,0.546,926.746,311.52
199,199,12/3/2021,13:27:18:376,309.12,30.95,475.42,0.546,926.946,311.52
200,200,12/3/2021,13:27:18:485,309.12,30.89,475.12,0.547,927.096,311.52
201,201,12/3/2021,13:27:18:610,309.62,30.93,473.02,0.5479999999999999,927.246,311.52
202,202,12/3/2021,13:27:18:704,309.12,30.85,468.42,0.5489999999999999,927.396,311.52
203,203,12/3/2021,13:27:18:876,309.62,30.93,460.22,0.55,927.696,311.52
204,204,12/3/2021,13:27:18:923,309.12,30.99,436.62,0.55,927.846,311.52
205,205,12/3/2021,13:27:19:32,309.12,30.89,459.22,0.551,927.996,311.52
206,206,12/3/2021,13:27:19:141,309.12,31.14,435.12,0.555,928.146,311.52
207,207,12/3/2021,13:27:19:251,309.12,30.95,473.62,0.56,928.146,311.52
208,208,12/3/2021,13:27:19:360,310.62,30.93,434.82,0.565,928.146,311.52
209,209,12/3/2021,13:27:19:470,309.62,31.0,463.22,0.5660000000000001,927.996,311.52
210,210,12/3/2021,13:27:19:610,310.12,30.91,459.82,0.5660000000000001,927.996,311.52
211,211,12/3/2021,13:27:19:689,309.62,30.91,455.92,0.5670000000000001,927.996,311.52
212,212,12/3/2021,13:27:19:798,309.62,30.85,471.72,0.568,928.146,311.52
213,213,12/3/2021,13:27:19:907,310.12,30.99,449.82,0.569,928.296,311.52
214,214,12/3/2021,13:27:20:17,311.12,30.97,467.52,0.569,928.446,311.52
215,215,12/3/2021,13:27:20:126,309.62,30.89,453.12,0.5670000000000001,928.896,311.52
216,216,12/3/2021,13:27:20:236,310.12,30.93,429.62,0.565,929.346,311.52
217,217,12/3/2021,13:27:20:361,309.62,30.97,431.82,0.563,929.996,311.52
218,218,12/3/2021,13:27:20:455,309.62,30.87,434.22,0.563,930.297,311.52
219,219,12/3/2021,13:27:20:611,309.62,30.91,449.22,0.561,930.897,311.52
220,220,12/3/2021,13:27:20:673,310.12,30.81,447.32,0.5589999999999999,931.347,311.52
221,221,12/3/2021,13:27:20:783,310.62,30.97,446.72,0.5589999999999999,931.947,311.52
222,222,12/3/2021,13:27:20:892,309.62,31.14,445.82,0.5589999999999999,932.397,311.52
223,223,12/3/2021,13:27:21:2,310.12,30.95,445.82,0.5589999999999999,933.047,311.52
224,224,12/3/2021,13:27:21:111,309.62,30.91,458.02,0.557,933.347,311.52
225,225,12/3/2021,13:27:21:221,310.12,30.95,454.72,0.556,933.647,311.52
226,226,12/3/2021,13:27:21:361,310.12,30.93,447.92,0.5539999999999999,934.247,311.52
227,227,12/3/2021,13:27:21:439,310.12,30.95,429.02,0.5529999999999999,934.547,311.52
228,228,12/3/2021,13:27:21:549,310.12,30.95,457.42,0.552,934.697,311.52
229,229,12/3/2021,13:27:21:658,309.62,30.87,427.22,0.552,934.997,311.52
230,230,12/3/2021,13:27:21:768,309.62,30.93,460.22,0.551,935.147,311.52
231,231,12/3/2021,13:27:21:877,310.12,30.93,457.12,0.55,935.297,311.52
232,232,12/3/2021,13:27:21:986,310.62,30.95,443.72,0.5489999999999999,935.447,311.52
233,233,12/3/2021,13:27:22:111,310.12,30.97,442.42,0.5489999999999999,935.447,311.52
234,234,12/3/2021,13:27:22:205,310.12,31.0,465.62,0.55,935.597,311.52
235,235,12/3/2021,13:27:22:361,310.62,30.97,448.92,0.552,935.597,311.52
236,236,12/3/2021,13:27:22:424,311.12,30.93,439.72,0.551,935.597,311.52
237,237,12/3/2021,13:27:22:533,310.62,30.93,429.32,0.551,935.797,311.52
238,238,12/3/2021,13:27:22:642,311.12,30.87,446.72,0.551,935.597,311.52
239,239,12/3/2021,13:27:22:752,310.12,31.0,435.72,0.55,935.797,311.52
240,240,12/3/2021,13:27:22:861,310.62,30.95,446.42,0.55,935.797,311.52
241,241,12/3/2021,13:27:22:971,310.62,30.97,441.22,0.55,935.797,311.52
242,242,12/3/2021,13:27:23:111,310.62,30.97,444.32,0.55,935.797,311.52
243,243,12/3/2021,13:27:23:189,310.62,30.95,443.42,0.55,935.797,311.52
244,244,12/3/2021,13:27:23:299,311.52,30.91,443.72,0.551,935.797,311.52
245,245,12/3/2021,13:27:23:408,311.52,31.08,443.42,0.551,935.797,311.52
246,246,12/3/2021,13:27:23:517,310.62,30.91,443.42,0.55,935.597,311.52
247,247,12/3/2021,13:27:23:626,311.12,30.87,455.32,0.5489999999999999,935.597,311.52
248,248,12/3/2021,13:27:23:736,310.62,31.0,426.02,0.55,935.447,311.52
249,249,12/3/2021,13:27:23:861,311.12,30.85,447.32,0.551,935.447,311.52
250,250,12/3/2021,13:27:23:955,311.12,30.91,423.82,0.551,935.447,311.52
251,251,12/3/2021,13:27:24:126,310.62,30.95,442.82,0.55,935.147,311.52
252,252,12/3/2021,13:27:24:173,311.12,30.91,423.82,0.55,935.147,311.52
253,253,12/3/2021,13:27:24:283,311.52,30.87,443.12,0.55,935.147,311.52
254,254,12/3/2021,13:27:24:392,311.12,31.02,442.12,0.55,934.997,311.52
255,255,12/3/2021,13:27:24:502,311.52,30.83,441.52,0.55,934.847,311.52
256,256,12/3/2021,13:27:24:611,311.52,30.99,440.92,0.55,934.697,311.52
257,257,12/3/2021,13:27:24:721,312.02,30.97,435.72,0.5489999999999999,934.547,311.52
258,258,12/3/2021,13:27:24:861,312.52,31.0,443.12,0.5489999999999999,934.247,311.52
259,259,12/3/2021,13:27:24:939,311.52,30.97,445.82,0.5489999999999999,934.247,311.52
260,260,12/3/2021,13:27:25:49,312.02,31.02,441.22,0.5489999999999999,934.097,311.52
261,261,12/3/2021,13:27:25:158,312.02,31.0,446.42,0.5489999999999999,933.797,311.52
262,262,12/3/2021,13:27:25:267,312.52,30.97,449.22,0.5489999999999999,933.797,311.52
263,263,12/3/2021,13:27:25:376,312.52,30.97,441.52,0.5489999999999999,933.647,311.52
264,264,12/3/2021,13:27:25:486,312.52,30.95,444.92,0.5489999999999999,933.497,311.52
265,265,12/3/2021,13:27:25:611,313.02,31.02,430.52,0.55,933.347,311.52
266,266,12/3/2021,13:27:25:705,315.52,31.02,426.02,0.55,933.047,311.52
267,267,12/3/2021,13:27:25:861,313.02,30.87,462.92,0.5489999999999999,932.747,311.52
268,268,12/3/2021,13:27:25:923,313.52,30.93,459.82,0.5489999999999999,932.747,311.52
269,269,12/3/2021,13:27:26:33,315.02,30.85,424.42,0.5489999999999999,932.747,311.52
270,270,12/3/2021,13:27:26:142,314.02,30.93,462.92,0.5489999999999999,932.247,311.52
271,271,12/3/2021,13:27:26:252,314.52,30.97,423.82,0.5489999999999999,932.247,311.52
272,272,12/3/2021,13:27:26:361,314.52,31.0,444.02,0.5489999999999999,932.097,311.52
273,273,12/3/2021,13:27:26:470,314.52,31.0,426.02,0.5489999999999999,932.097,311.52
274,274,12/3/2021,13:27:26:611,315.52,30.91,423.22,0.5489999999999999,931.947,311.52
275,275,12/3/2021,13:27:26:690,315.52,30.77,423.52,0.5489999999999999,931.797,311.52
276,276,12/3/2021,13:27:26:799,315.02,30.91,442.12,0.5489999999999999,931.797,311.52
277,277,12/3/2021,13:27:26:908,315.52,30.95,426.02,0.5489999999999999,931.797,311.52
278,278,12/3/2021,13:27:27:18,315.92,31.06,439.72,0.5489999999999999,931.647,311.52
279,279,12/3/2021,13:27:27:127,317.42,30.93,439.42,0.5479999999999999,931.497,311.52
280,280,12/3/2021,13:27:27:237,317.42,30.99,443.12,0.5479999999999999,931.347,311.52
281,281,12/3/2021,13:27:27:377,317.92,30.91,420.22,0.5479999999999999,931.347,311.52
282,282,12/3/2021,13:27:27:455,317.92,30.95,442.42,0.5479999999999999,931.347,311.52
283,283,12/3/2021,13:27:27:611,319.42,30.99,420.82,0.5479999999999999,931.347,311.52
284,284,12/3/2021,13:27:27:674,318.42,30.93,421.72,0.5479999999999999,931.197,311.52
285,285,12/3/2021,13:27:27:784,318.92,30.97,421.72,0.5479999999999999,931.047,311.52
286,286,12/3/2021,13:27:27:893,319.42,31.0,420.52,0.5479999999999999,931.047,311.52
287,287,12/3/2021,13:27:28:3,319.42,30.95,422.92,0.5479999999999999,930.897,311.52
288,288,12/3/2021,13:27:28:112,319.92,30.93,424.72,0.5479999999999999,930.897,311.52
289,289,12/3/2021,13:27:28:222,320.32,31.02,452.22,0.547,930.747,311.52
290,290,12/3/2021,13:27:28:362,321.32,30.93,430.82,0.547,930.597,311.52
291,291,12/3/2021,13:27:28:440,320.82,30.99,448.92,0.547,930.447,311.52
292,292,12/3/2021,13:27:28:549,320.32,30.71,418.32,0.547,930.447,311.52
293,293,12/3/2021,13:27:28:659,320.32,31.02,447.62,0.547,930.447,311.52
294,294,12/3/2021,13:27:28:768,320.82,30.89,415.92,0.547,930.447,311.52
295,295,12/3/2021,13:27:28:877,321.32,30.91,412.22,0.547,930.297,311.52
296,296,12/3/2021,13:27:28:987,320.82,30.91,413.82,0.546,930.297,311.52
297,297,12/3/2021,13:27:29:127,324.22,31.0,418.62,0.546,930.147,311.52
298,298,12/3/2021,13:27:29:206,321.32,30.93,417.72,0.546,930.147,311.52
299,299,12/3/2021,13:27:29:362,322.32,30.93,411.02,0.546,929.996,311.52
300,300,12/3/2021,13:27:29:424,325.72,30.99,410.42,0.546,929.996,311.52
301,301,12/3/2021,13:27:29:533,322.32,30.87,411.32,0.546,929.846,311.52
302,302,12/3/2021,13:27:29:643,323.82,30.97,405.82,0.546,929.846,311.52
303,303,12/3/2021,13:27:29:752,323.82,30.97,405.52,0.547,929.846,311.52
304,304,12/3/2021,13:27:29:877,323.82,30.99,397.02,0.547,929.846,311.52
305,305,12/3/2021,13:27:29:971,325.22,31.0,398.82,0.547,929.646,311.52
306,306,12/3/2021,13:27:30:111,325.72,31.02,379.32,0.547,929.646,311.52
307,307,12/3/2021,13:27:30:190,326.22,30.97,396.42,0.547,929.496,311.52
308,308,12/3/2021,13:27:30:299,327.22,30.93,394.22,0.547,929.646,311.52
309,309,12/3/2021,13:27:30:408,328.22,30.93,392.72,0.547,929.496,311.52
310,310,12/3/2021,13:27:30:518,328.62,30.87,376.82,0.547,929.496,311.52
311,311,12/3/2021,13:27:30:627,329.62,30.85,370.72,0.547,929.346,311.52
312,312,12/3/2021,13:27:30:736,331.12,30.99,404.92,0.546,929.196,311.52
313,313,12/3/2021,13:27:30:861,332.62,30.99,380.52,0.547,929.346,311.52
