,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,25/2/2021,11:25:11:59,334.52,30.36,501.73,0.547,929.996,513.3264981722549,334.52
1,1,25/2/2021,11:25:11:168,335.52,30.46,491.02,0.547,929.996,512.8937215592407,334.52
2,2,25/2/2021,11:25:11:262,335.02,30.4,488.22,0.547,929.996,512.4624755669182,334.52
3,3,25/2/2021,11:25:11:418,335.02,30.36,480.32,0.547,930.147,512.0329997330944,334.52
4,4,25/2/2021,11:25:11:481,334.52,30.42,482.72,0.547,930.147,511.6055214598588,334.52
5,5,25/2/2021,11:25:11:590,334.52,30.42,501.73,0.547,930.147,511.1802549879274,334.52
6,6,25/2/2021,11:25:11:699,334.52,30.36,500.43,0.547,930.147,510.75740326354884,334.52
7,7,25/2/2021,11:25:11:809,334.02,30.4,500.73,0.547,930.147,510.337161505775,334.52
8,8,25/2/2021,11:25:11:918,335.02,30.46,485.52,0.547,930.147,509.91971912842894,334.52
9,9,25/2/2021,11:25:12:29,335.02,30.44,464.42,0.547,930.147,509.5052579329328,334.52
10,10,25/2/2021,11:25:12:169,334.52,30.46,493.72,0.547,930.147,509.09394787041566,334.52
11,11,25/2/2021,11:25:12:248,334.52,30.46,481.52,0.547,930.147,508.68594475241895,334.52
12,12,25/2/2021,11:25:12:357,334.52,30.42,484.02,0.547,930.147,508.2813913565768,334.52
13,13,25/2/2021,11:25:12:467,335.02,30.44,503.83,0.547,930.147,507.8804192225479,334.52
14,14,25/2/2021,11:25:12:576,334.52,30.38,483.02,0.547,930.147,507.4831504832643,334.52
15,15,25/2/2021,11:25:12:685,335.02,30.36,502.33,0.547,930.147,507.0896996580643,334.52
16,16,25/2/2021,11:25:12:795,334.52,30.4,500.73,0.547,930.147,506.70017483130783,334.52
17,17,25/2/2021,11:25:12:935,334.52,30.42,484.02,0.547,930.147,506.3146787321237,334.52
18,18,25/2/2021,11:25:13:13,335.52,30.42,501.43,0.547,930.147,505.93330884451217,334.52
19,19,25/2/2021,11:25:13:169,334.52,30.36,496.82,0.547,930.147,505.5561569176262,334.52
20,20,25/2/2021,11:25:13:232,335.02,30.46,461.72,0.547,930.297,505.1833086195777,334.52
21,21,25/2/2021,11:25:13:341,334.52,30.34,502.03,0.547,930.147,504.8148414519912,334.52
22,22,25/2/2021,11:25:13:451,334.52,30.34,470.22,0.547,930.297,504.45082243872633,334.52
23,23,25/2/2021,11:25:13:560,335.02,30.4,504.13,0.547,930.147,504.09130841131724,334.52
24,24,25/2/2021,11:25:13:669,334.52,30.36,504.13,0.547,930.147,503.7363483356763,334.52
25,25,25/2/2021,11:25:13:779,334.52,30.42,502.33,0.547,930.147,503.3859869648372,334.52
26,26,25/2/2021,11:25:13:935,335.02,30.4,502.03,0.547,930.147,503.0402679316402,334.52
27,27,25/2/2021,11:25:13:997,334.52,30.44,500.73,0.547,930.147,502.69923454352767,334.52
28,28,25/2/2021,11:25:14:107,335.52,30.32,501.43,0.547,930.147,502.36292954094523,334.52
