,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,12/3/2021,13:47:2:782,345.22,30.57,490.12,0.547,929.346,491.6909173232666,345.22
1,1,12/3/2021,13:47:2:892,345.22,30.57,495.22,0.547,929.346,491.62706032007037,345.22
2,2,12/3/2021,13:47:2:986,344.82,30.63,478.82,0.547,929.346,491.563400228495,345.22
3,3,12/3/2021,13:47:3:173,345.22,30.57,494.32,0.5489999999999999,929.346,491.4999647471095,345.22
4,4,12/3/2021,13:47:3:204,345.22,30.61,494.32,0.55,929.346,491.4367802381729,345.22
5,5,12/3/2021,13:47:3:314,345.72,30.63,489.52,0.55,929.346,491.37387250288236,345.22
6,6,12/3/2021,13:47:3:423,345.22,30.61,494.92,0.5489999999999999,929.196,491.31126766720496,345.22
7,7,12/3/2021,13:47:3:532,345.22,30.57,484.92,0.5489999999999999,929.346,491.24899216314896,345.22
8,8,12/3/2021,13:47:3:641,344.82,30.63,495.92,0.5489999999999999,929.196,491.1870723292302,345.22
9,9,12/3/2021,13:47:3:751,344.82,30.53,484.62,0.5479999999999999,929.196,491.125534153886,345.22
10,10,12/3/2021,13:47:3:907,344.82,30.59,486.42,0.5489999999999999,929.196,491.06440297823855,345.22
11,11,12/3/2021,13:47:3:970,344.82,30.65,494.62,0.5489999999999999,929.346,491.0037030259045,345.22
12,12,12/3/2021,13:47:4:79,345.22,30.55,474.82,0.55,929.196,490.94345714861566,345.22
13,13,12/3/2021,13:47:4:188,345.22,30.59,475.12,0.5489999999999999,929.196,490.8836859398937,345.22
14,14,12/3/2021,13:47:4:298,345.72,30.59,511.13,0.5479999999999999,929.196,490.8244064924248,345.22
15,15,12/3/2021,13:47:4:407,345.22,30.65,494.32,0.5479999999999999,929.346,490.76563399058085,345.22
16,16,12/3/2021,13:47:4:516,346.22,30.59,502.03,0.547,929.196,490.70738545989013,345.22
17,17,12/3/2021,13:47:4:641,345.72,30.55,488.22,0.5479999999999999,929.346,490.6496814260844,345.22
18,18,12/3/2021,13:47:4:735,346.72,30.55,498.92,0.547,929.346,490.5925451435383,345.22
19,19,12/3/2021,13:47:4:891,345.22,30.51,477.52,0.5479999999999999,929.496,490.53600133966455,345.22
20,20,12/3/2021,13:47:4:954,345.22,30.61,475.42,0.5479999999999999,929.346,490.4800743219062,345.22
21,21,12/3/2021,13:47:5:63,344.82,30.63,494.32,0.5479999999999999,929.496,490.4247856017436,345.22
22,22,12/3/2021,13:47:5:172,345.22,30.59,474.52,0.5479999999999999,929.496,490.3701530630056,345.22
23,23,12/3/2021,13:47:5:282,345.22,30.59,476.32,0.5479999999999999,929.346,490.3161911531369,345.22
24,24,12/3/2021,13:47:5:391,346.72,30.59,493.12,0.5479999999999999,929.496,490.2629103317334,345.22
25,25,12/3/2021,13:47:5:501,345.22,30.59,501.43,0.5479999999999999,929.496,490.21031779607284,345.22
26,26,12/3/2021,13:47:5:641,344.82,30.53,494.92,0.5489999999999999,929.346,490.15842060703636,345.22
27,27,12/3/2021,13:47:5:719,344.82,30.55,505.63,0.5489999999999999,929.346,490.10722850695157,345.22
28,28,12/3/2021,13:47:5:829,347.22,30.63,476.62,0.5489999999999999,929.496,490.05675461183466,345.22
