,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,3/2/2021,14:15:20:447,434.62,30.87,608.83,0.547,929.846,610.108843074839,434.62
1,1,3/2/2021,14:15:20:525,434.12,30.83,609.73,0.546,929.846,610.0253231268788,434.62
2,2,3/2/2021,14:15:20:697,434.12,30.85,596.93,0.547,929.846,609.942237686451,434.62
3,3,3/2/2021,14:15:20:744,434.12,30.81,609.73,0.546,929.846,609.8596235076408,434.62
4,4,3/2/2021,14:15:20:854,434.12,30.77,609.73,0.547,929.846,609.777516546698,434.62
5,5,3/2/2021,14:15:20:963,434.12,30.89,609.73,0.547,929.846,609.69595223574,434.62
6,6,3/2/2021,14:15:21:72,434.12,30.83,609.13,0.547,929.846,609.6149658675361,434.62
7,7,3/2/2021,14:15:21:197,433.62,30.81,587.73,0.547,929.846,609.5345925001293,434.62
8,8,3/2/2021,14:15:21:291,434.12,30.83,616.73,0.547,929.846,609.4548663773509,434.62
9,9,3/2/2021,14:15:21:431,434.12,30.81,600.53,0.547,929.846,609.3758206365004,434.62
10,10,3/2/2021,14:15:21:510,434.62,30.83,621.93,0.547,929.846,609.2974877576852,434.62
11,11,3/2/2021,14:15:21:619,434.12,30.73,587.73,0.547,929.846,609.2199000563414,434.62
12,12,3/2/2021,14:15:21:728,434.12,30.89,607.93,0.547,929.846,609.1430894594556,434.62
13,13,3/2/2021,14:15:21:838,435.12,30.83,609.13,0.547,929.846,609.0670869885058,434.62
14,14,3/2/2021,14:15:21:947,435.12,30.81,609.43,0.547,929.846,608.9919228787811,434.62
15,15,3/2/2021,14:15:22:57,434.12,30.85,591.13,0.547,929.846,608.9176269523858,434.62
16,16,3/2/2021,14:15:22:197,434.12,30.81,599.93,0.547,929.646,608.8442282601703,434.62
17,17,3/2/2021,14:15:22:275,434.12,30.87,605.73,0.547,929.846,608.7717544401993,434.62
18,18,3/2/2021,14:15:22:447,434.12,30.83,596.03,0.547,929.846,608.7002316643742,434.62
19,19,3/2/2021,14:15:22:494,434.12,30.79,606.73,0.546,929.646,608.6296848820084,434.62
20,20,3/2/2021,14:15:22:603,434.62,30.89,608.23,0.547,929.846,608.5601380091457,434.62
21,21,3/2/2021,14:15:22:712,434.62,30.79,625.03,0.547,929.846,608.4916144708995,434.62
22,22,3/2/2021,14:15:22:822,434.12,30.75,602.13,0.547,929.846,608.4241380623753,434.62
23,23,3/2/2021,14:15:22:931,435.62,30.83,604.83,0.547,929.846,608.3577332408129,434.62
24,24,3/2/2021,14:15:23:41,435.12,30.79,607.03,0.547,929.646,608.2924245882464,434.62
25,25,3/2/2021,14:15:23:181,434.12,30.85,604.83,0.547,929.846,608.2282363103925,434.62
26,26,3/2/2021,14:15:23:259,434.62,30.85,609.43,0.547,929.846,608.1651922164323,434.62
27,27,3/2/2021,14:15:23:369,435.12,30.89,609.73,0.547,929.846,608.1033158963528,434.62
28,28,3/2/2021,14:15:23:478,434.12,30.91,590.23,0.547,929.846,608.0426307574319,434.62
29,29,3/2/2021,14:15:23:587,435.62,30.73,619.83,0.547,929.646,607.9831597349082,434.62
30,30,3/2/2021,14:15:23:696,434.12,30.85,606.73,0.547,929.846,607.9249252434895,434.62
31,31,3/2/2021,14:15:23:806,434.12,30.83,611.23,0.547,929.846,607.8679496982728,434.62
