,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,2/2/2021,14:41:28:186,436.62,30.79,627.13,0.547,930.597,626.4770851904736,436.62
1,1,2/2/2021,14:41:28:306,436.12,30.73,627.43,0.547,930.447,626.4279148936537,436.62
2,2,2/2/2021,14:41:28:400,436.62,30.87,627.13,0.547,930.747,626.3782565982214,436.62
3,3,2/2/2021,14:41:28:509,436.62,30.85,612.83,0.547,930.747,626.328292689323,436.62
4,4,2/2/2021,14:41:28:619,436.12,30.77,614.33,0.547,930.597,626.2781985713267,436.62
5,5,2/2/2021,14:41:28:746,436.62,30.87,608.83,0.547,930.597,626.2281321662242,436.62
6,6,2/2/2021,14:41:28:840,437.12,30.79,608.23,0.547,930.747,626.1782252691015,436.62
7,7,2/2/2021,14:41:29:12,436.62,30.91,605.73,0.547,930.597,626.1285779654513,436.62
8,8,2/2/2021,14:41:29:59,436.62,30.85,607.63,0.547,930.747,626.079254769738,436.62
9,9,2/2/2021,14:41:29:168,437.12,30.81,627.13,0.547,930.597,626.0302852394733,436.62
10,10,2/2/2021,14:41:29:277,436.62,30.79,626.83,0.547,930.597,625.9816737251151,436.62
11,11,2/2/2021,14:41:29:387,436.12,30.93,627.43,0.547,930.597,625.9334144068615,436.62
12,12,2/2/2021,14:41:29:496,436.62,30.85,608.83,0.547,930.597,625.8854990019377,436.62
13,13,2/2/2021,14:41:29:606,436.12,30.87,627.43,0.547,930.597,625.8379126909815,436.62
14,14,2/2/2021,14:41:29:746,437.62,30.83,626.83,0.547,930.597,625.7906298224182,436.62
15,15,2/2/2021,14:41:29:824,436.12,30.85,627.43,0.547,930.747,625.7436184329122,436.62
16,16,2/2/2021,14:41:29:934,436.62,30.85,628.03,0.547,930.597,625.6968471281865,436.62
17,17,2/2/2021,14:41:30:47,436.12,30.81,627.73,0.547,930.597,625.6502878685193,436.62
18,18,2/2/2021,14:41:30:158,437.12,30.85,634.43,0.547,930.747,625.6039174011272,436.62
19,19,2/2/2021,14:41:30:273,436.62,30.89,627.43,0.547,930.597,625.5577199340952,436.62
20,20,2/2/2021,14:41:30:383,436.12,30.81,627.43,0.547,930.597,625.5116886540355,436.62
21,21,2/2/2021,14:41:30:507,436.12,30.83,607.63,0.547,930.597,625.4658214762643,436.62
22,22,2/2/2021,14:41:30:601,436.12,30.85,627.73,0.547,930.597,625.4201112488446,436.62
23,23,2/2/2021,14:41:30:757,435.62,30.89,614.03,0.547,930.597,625.3745385755055,436.62
24,24,2/2/2021,14:41:30:820,436.62,30.85,617.63,0.547,930.597,625.3290707005194,436.62
25,25,2/2/2021,14:41:31:39,436.12,30.85,648.83,0.547,930.597,625.2836645495988,436.62
26,26,2/2/2021,14:41:31:101,436.12,30.79,628.93,0.547,930.597,625.2382781077367,436.62
27,27,2/2/2021,14:41:31:148,436.62,30.87,646.03,0.547,930.447,625.1928859286086,436.62
28,28,2/2/2021,14:41:31:257,437.62,30.85,607.33,0.547,930.597,625.1474839827024,436.62
29,29,2/2/2021,14:41:31:367,437.62,30.85,627.73,0.547,930.597,625.1020798847031,436.62
30,30,2/2/2021,14:41:31:507,437.12,30.89,628.03,0.547,930.597,625.0566804648017,436.62
31,31,2/2/2021,14:41:31:586,436.12,30.91,628.63,0.547,930.597,625.0112901979693,436.62
32,32,2/2/2021,14:41:31:695,436.62,30.81,609.13,0.547,930.597,624.9659146871554,436.62
33,33,2/2/2021,14:41:31:867,437.12,30.87,628.63,0.547,930.597,624.920556657795,436.62
34,34,2/2/2021,14:41:31:914,437.12,30.87,628.63,0.547,930.597,624.8752115833903,436.62
35,35,2/2/2021,14:41:32:23,436.62,30.81,612.53,0.547,930.597,624.8298706644717,436.62
36,36,2/2/2021,14:41:32:132,436.12,30.83,629.83,0.546,930.447,624.7845223196438,436.62
37,37,2/2/2021,14:41:32:278,437.12,30.81,624.43,0.546,930.597,624.7391506393444,436.62
38,38,2/2/2021,14:41:32:346,436.62,31.06,608.53,0.547,930.597,624.6937357087195,436.62
39,39,2/2/2021,14:41:32:516,437.12,30.81,625.63,0.547,930.597,624.6482505243688,436.62
40,40,2/2/2021,14:41:32:563,436.62,30.79,609.13,0.547,930.597,624.6026552059172,436.62
41,41,2/2/2021,14:41:32:672,436.62,30.87,628.03,0.547,930.597,624.556895425494,436.62
42,42,2/2/2021,14:41:32:782,437.62,30.85,628.33,0.547,930.597,624.510906112714,436.62
43,43,2/2/2021,14:41:32:891,436.62,30.81,628.33,0.547,930.597,624.4646196236848,436.62
44,44,2/2/2021,14:41:33:0,436.12,30.87,628.33,0.547,930.597,624.4179733202279,436.62
45,45,2/2/2021,14:41:33:110,437.12,30.77,628.93,0.547,930.597,624.3709122064172,436.62
46,46,2/2/2021,14:41:33:250,436.12,30.85,641.83,0.547,930.597,624.3233909386887,436.62
47,47,2/2/2021,14:41:33:360,437.62,30.79,606.33,0.547,930.597,624.2753763409213,436.62
48,48,2/2/2021,14:41:33:438,436.12,30.83,627.13,0.547,930.597,624.2268424071431,436.62
49,49,2/2/2021,14:41:33:547,436.62,30.81,628.33,0.546,930.597,624.17776100137,436.62
50,50,2/2/2021,14:41:33:657,436.62,30.87,624.43,0.547,930.597,624.1281015350351,436.62
51,51,2/2/2021,14:41:33:766,437.12,30.81,628.33,0.547,930.597,624.0778363757457,436.62
52,52,2/2/2021,14:41:33:875,436.12,30.81,628.63,0.547,930.597,624.0269431707118,436.62
53,53,2/2/2021,14:41:34:1,436.62,30.83,628.33,0.547,930.597,623.9754061630322,436.62
54,54,2/2/2021,14:41:34:95,437.62,30.81,628.33,0.547,930.597,623.9232178043327,436.62
55,55,2/2/2021,14:41:34:266,436.62,30.81,628.33,0.547,930.597,623.8703792619592,436.62
56,56,2/2/2021,14:41:34:313,436.62,30.81,628.33,0.547,930.597,623.8169004109875,436.62
57,57,2/2/2021,14:41:34:423,436.62,30.87,615.83,0.547,930.597,623.7627983641958,436.62
58,58,2/2/2021,14:41:34:532,436.62,30.87,646.63,0.547,930.597,623.7080952163062,436.62
