,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,1/2/2021,14:34:35:964,465.42,30.87,646.93,0.551,931.497,646.5700550592387,465.42
1,1,1/2/2021,14:34:36:42,464.92,30.91,647.23,0.551,931.497,646.2081651505048,465.42
2,2,1/2/2021,14:34:36:151,464.42,30.95,629.23,0.551,931.347,645.8463684697373,465.42
3,3,1/2/2021,14:34:36:292,465.42,30.85,628.33,0.551,931.497,645.4857921258468,465.42
4,4,1/2/2021,14:34:36:370,464.92,30.87,647.63,0.551,931.497,645.1274058301927,465.42
5,5,1/2/2021,14:34:36:480,464.92,30.95,635.63,0.551,931.497,644.7720159092221,465.42
6,6,1/2/2021,14:34:36:589,465.42,30.91,637.83,0.551,931.347,644.4203180991933,465.42
7,7,1/2/2021,14:34:36:698,465.92,30.89,635.63,0.551,931.497,644.0729137185158,465.42
8,8,1/2/2021,14:34:36:807,464.92,30.85,665.63,0.551,931.347,643.7303207112677,465.42
9,9,1/2/2021,14:34:36:917,464.92,30.91,639.03,0.551,931.497,643.3930541684548,465.42
10,10,1/2/2021,14:34:37:42,464.42,30.97,646.03,0.551,931.497,643.061703848082,465.42
11,11,1/2/2021,14:34:37:135,464.92,30.87,643.03,0.551,931.497,642.7369230476594,465.42
12,12,1/2/2021,14:34:37:292,464.42,30.97,652.13,0.551,931.497,642.419397388734,465.42
13,13,1/2/2021,14:34:37:354,464.42,30.91,628.03,0.551,931.497,642.1098456859553,465.42
14,14,1/2/2021,14:34:37:464,464.92,30.95,628.63,0.551,931.497,641.8089798345299,465.42
15,15,1/2/2021,14:34:37:573,464.42,30.81,630.83,0.551,931.497,641.5174056607661,465.42
16,16,1/2/2021,14:34:37:682,463.92,30.91,631.73,0.551,931.497,641.2355554350494,465.42
17,17,1/2/2021,14:34:37:807,464.42,30.97,667.43,0.551,931.497,640.9637224602527,465.42
18,18,1/2/2021,14:34:37:901,464.92,30.89,633.23,0.551,931.497,640.7021858290167,465.42
19,19,1/2/2021,14:34:38:41,463.92,30.95,625.63,0.552,931.497,640.4512884019829,465.42
20,20,1/2/2021,14:34:38:120,463.92,30.95,628.63,0.552,931.497,640.2113541759951,465.42
21,21,1/2/2021,14:34:38:229,464.42,30.91,655.23,0.551,931.497,639.9825867592525,465.42
22,22,1/2/2021,14:34:38:338,463.92,30.99,627.73,0.551,931.497,639.7651046186727,465.42
23,23,1/2/2021,14:34:38:448,464.42,30.95,628.93,0.551,931.497,639.558998489691,465.42
24,24,1/2/2021,14:34:38:557,464.42,30.91,628.63,0.551,931.497,639.3642849280142,465.42
25,25,1/2/2021,14:34:38:666,463.92,30.95,628.03,0.551,931.497,639.1808334468858,465.42
26,26,1/2/2021,14:34:38:791,463.92,31.06,648.23,0.551,931.497,639.0083630218,465.42
27,27,1/2/2021,14:34:38:885,464.42,30.93,629.83,0.551,931.497,638.8465023075613,465.42
28,28,1/2/2021,14:34:39:41,464.42,30.97,628.03,0.551,931.497,638.6948343713242,465.42
