,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,1/3/2021,11:18:33:741,303.22,31.92,429.62,0.544,930.747,422.0572825697351,303.22
1,1,1/3/2021,11:18:33:835,303.22,31.84,442.42,0.545,930.747,423.02275635247435,303.22
2,2,1/3/2021,11:18:33:976,302.82,31.94,428.12,0.545,930.747,423.97299168819353,303.22
3,3,1/3/2021,11:18:34:54,303.72,31.92,444.32,0.545,930.747,424.90582895467986,303.22
4,4,1/3/2021,11:18:34:210,303.72,31.9,454.42,0.545,930.747,425.81931949442145,303.22
5,5,1/3/2021,11:18:34:273,304.22,31.94,429.92,0.546,930.8969999999999,426.7117780801057,303.22
6,6,1/3/2021,11:18:34:382,303.72,31.88,429.62,0.546,930.8969999999999,427.58178115664083,303.22
7,7,1/3/2021,11:18:34:491,304.72,31.92,436.02,0.546,930.8969999999999,428.42806982280763,303.22
8,8,1/3/2021,11:18:34:601,303.22,31.94,431.52,0.546,930.8969999999999,429.2494693532595,303.22
9,9,1/3/2021,11:18:34:725,303.72,31.94,465.62,0.545,930.747,430.04490409127663,303.22
10,10,1/3/2021,11:18:34:819,303.22,31.84,435.12,0.546,930.8969999999999,430.81348627228635,303.22
11,11,1/3/2021,11:18:34:975,303.22,31.9,427.22,0.546,930.8969999999999,431.5545651632953,303.22
12,12,1/3/2021,11:18:35:38,304.22,31.9,440.02,0.546,930.8969999999999,432.26764689492927,303.22
13,13,1/3/2021,11:18:35:147,303.22,31.81,466.32,0.545,930.747,432.95232652347784,303.22
14,14,1/3/2021,11:18:35:257,303.72,32.0,429.92,0.546,930.8969999999999,433.6083583493652,303.22
15,15,1/3/2021,11:18:35:366,304.22,31.92,429.32,0.546,930.8969999999999,434.23569878195417,303.22
16,16,1/3/2021,11:18:35:475,303.22,31.86,440.92,0.546,930.747,434.8344071478628,303.22
17,17,1/3/2021,11:18:35:585,303.22,31.81,435.72,0.546,930.747,435.4045562122763,303.22
18,18,1/3/2021,11:18:35:725,302.82,31.92,454.42,0.546,930.747,435.9462508281605,303.22
19,19,1/3/2021,11:18:35:804,302.82,31.9,428.12,0.546,930.8969999999999,436.459680583749,303.22
20,20,1/3/2021,11:18:35:975,303.22,31.88,427.52,0.546,930.8969999999999,436.9451086163511,303.22
21,21,1/3/2021,11:18:36:22,303.72,31.88,437.62,0.545,930.747,437.40278508020805,303.22
22,22,1/3/2021,11:18:36:132,303.22,31.9,445.52,0.545,930.747,437.8328987983783,303.22
23,23,1/3/2021,11:18:36:248,304.72,31.92,466.62,0.545,930.747,438.2356526353309,303.22
24,24,1/3/2021,11:18:36:358,303.72,31.84,443.42,0.545,930.747,438.61140152836873,303.22
25,25,1/3/2021,11:18:36:467,303.72,31.88,442.82,0.545,930.747,438.9607192549293,303.22
26,26,1/3/2021,11:18:36:576,303.22,31.9,440.32,0.545,930.8969999999999,439.2843420398638,303.22
27,27,1/3/2021,11:18:36:732,303.22,31.84,444.62,0.546,930.747,439.5830840930429,303.22
28,28,1/3/2021,11:18:36:795,304.22,31.94,445.22,0.546,930.747,439.8578103140528,303.22
29,29,1/3/2021,11:18:36:904,305.22,31.98,427.82,0.546,930.8969999999999,440.10943181836313,303.22
30,30,1/3/2021,11:18:37:13,303.72,31.94,444.32,0.545,930.747,440.33886769986987,303.22
31,31,1/3/2021,11:18:37:123,302.82,31.98,447.32,0.545,930.747,440.5470131037234,303.22
32,32,1/3/2021,11:18:37:232,303.72,31.86,445.22,0.545,930.747,440.7347745561556,303.22
33,33,1/3/2021,11:18:37:342,303.22,31.98,431.82,0.545,930.747,440.9031104058036,303.22
34,34,1/3/2021,11:18:37:466,304.22,31.92,442.82,0.546,930.747,441.05300184357554,303.22
35,35,1/3/2021,11:18:37:560,302.32,31.86,442.82,0.546,930.8969999999999,441.18540949736087,303.22
36,36,1/3/2021,11:18:37:732,303.72,31.92,458.02,0.545,930.747,441.3012959573442,303.22
37,37,1/3/2021,11:18:37:779,304.22,31.94,445.22,0.545,930.747,441.4017003664586,303.22
38,38,1/3/2021,11:18:37:888,303.72,31.9,430.82,0.545,930.8969999999999,441.4877723024068,303.22
39,39,1/3/2021,11:18:37:998,302.82,31.88,427.52,0.545,930.8969999999999,441.5606951956036,303.22
40,40,1/3/2021,11:18:38:107,302.82,31.92,425.72,0.545,930.8969999999999,441.62155096046126,303.22
41,41,1/3/2021,11:18:38:216,303.22,31.9,426.62,0.545,930.8969999999999,441.6712247254266,303.22
42,42,1/3/2021,11:18:38:325,303.22,31.88,448.62,0.545,930.747,441.7103913915872,303.22
43,43,1/3/2021,11:18:38:466,303.72,31.92,452.22,0.546,930.747,441.7395992219574,303.22
44,44,1/3/2021,11:18:38:544,303.72,31.92,448.22,0.545,930.8969999999999,441.759409874747,303.22
45,45,1/3/2021,11:18:38:654,303.72,31.9,446.42,0.546,930.747,441.77048836023454,303.22
46,46,1/3/2021,11:18:38:763,303.22,31.96,438.52,0.546,930.8969999999999,441.77360009290635,303.22
47,47,1/3/2021,11:18:38:873,303.72,31.98,433.62,0.546,930.8969999999999,441.7695524828289,303.22
