,Unnamed: 0,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Pressure_tmp
0,0,16/3/2021,11:5:27:334,242.21,30.99,366.82,0.5479999999999999,934.547,242.21
1,1,16/3/2021,11:5:27:427,242.21,31.06,352.72,0.5479999999999999,934.397,242.21
2,2,16/3/2021,11:5:27:537,242.71,31.16,389.62,0.5479999999999999,934.397,242.21
3,3,16/3/2021,11:5:27:662,242.21,31.04,369.82,0.5479999999999999,934.547,242.21
4,4,16/3/2021,11:5:27:756,241.71,31.04,370.12,0.5479999999999999,934.397,242.21
5,5,16/3/2021,11:5:27:893,242.71,31.18,370.12,0.5479999999999999,934.397,242.21
6,6,16/3/2021,11:5:27:979,241.71,31.04,369.82,0.5479999999999999,934.397,242.21
7,7,16/3/2021,11:5:28:135,241.71,31.08,378.72,0.5479999999999999,934.397,242.21
8,8,16/3/2021,11:5:28:198,241.71,31.06,361.02,0.5479999999999999,934.397,242.21
9,9,16/3/2021,11:5:28:311,240.71,31.06,370.42,0.5479999999999999,934.397,242.21
10,10,16/3/2021,11:5:28:420,243.21,30.99,367.42,0.5479999999999999,934.397,242.21
11,11,16/3/2021,11:5:28:529,245.61,31.06,369.82,0.5479999999999999,934.397,242.21
12,12,16/3/2021,11:5:28:639,241.71,31.08,350.32,0.5479999999999999,934.547,242.21
13,13,16/3/2021,11:5:28:748,241.21,31.0,369.82,0.5479999999999999,934.547,242.21
14,14,16/3/2021,11:5:28:888,241.71,31.02,369.82,0.5479999999999999,934.547,242.21
15,15,16/3/2021,11:5:28:967,241.71,31.08,369.82,0.547,934.397,242.21
16,16,16/3/2021,11:5:29:76,241.71,31.06,357.32,0.547,934.547,242.21
17,17,16/3/2021,11:5:29:186,241.71,31.0,370.12,0.547,934.397,242.21
18,18,16/3/2021,11:5:29:295,249.01,31.0,362.82,0.5479999999999999,934.397,242.21
19,19,16/3/2021,11:5:29:405,241.71,31.04,347.22,0.5479999999999999,934.397,242.21
20,20,16/3/2021,11:5:29:514,242.71,31.04,371.32,0.5479999999999999,934.397,242.21
21,21,16/3/2021,11:5:29:639,241.21,31.1,371.32,0.5479999999999999,934.397,242.21
22,22,16/3/2021,11:5:29:733,242.21,31.04,370.42,0.5479999999999999,934.397,242.21
23,23,16/3/2021,11:5:29:889,242.21,31.06,369.82,0.5479999999999999,934.397,242.21
24,24,16/3/2021,11:5:29:951,242.71,31.0,369.82,0.5479999999999999,934.397,242.21
