,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
0,0,22/2/2021,10:50:10:165,305.72,31.43,451.02,0.5429999999999999,929.346,448.328383550929,305.72
1,1,22/2/2021,10:50:10:212,305.22,31.43,458.92,0.5429999999999999,929.346,448.7749160492405,305.72
2,2,22/2/2021,10:50:10:321,306.22,31.33,456.82,0.5429999999999999,929.196,449.21620183618944,305.72
3,3,22/2/2021,10:50:10:431,305.72,31.32,470.22,0.542,929.196,449.65098788977514,305.72
4,4,22/2/2021,10:50:10:540,305.72,31.33,447.02,0.5429999999999999,929.346,450.078185160644,305.72
5,5,22/2/2021,10:50:10:712,306.22,31.41,467.82,0.542,929.196,450.49686950077637,305.72
6,6,22/2/2021,10:50:10:759,306.22,31.37,447.92,0.5429999999999999,929.346,450.9062512047719,305.72
7,7,22/2/2021,10:50:10:899,306.22,31.35,452.52,0.542,929.196,451.30563961099716,305.72
8,8,22/2/2021,10:50:10:977,305.22,31.39,466.32,0.542,929.346,451.6944101880342,305.72
9,9,22/2/2021,10:50:11:133,305.72,31.35,465.62,0.542,929.196,452.0720210329003,305.72
10,10,22/2/2021,10:50:11:196,305.72,31.39,462.32,0.542,929.346,452.4380801561818,305.72
11,11,22/2/2021,10:50:11:305,305.72,31.28,459.52,0.5429999999999999,929.346,452.79237821687934,305.72
12,12,22/2/2021,10:50:11:415,306.22,31.39,458.02,0.5429999999999999,929.346,453.1348618408158,305.72
13,13,22/2/2021,10:50:11:524,306.22,31.32,456.22,0.542,929.346,453.4655905400305,305.72
14,14,22/2/2021,10:50:11:634,306.22,31.33,449.22,0.542,929.346,453.78469459596636,305.72
15,15,22/2/2021,10:50:11:743,306.22,31.43,430.52,0.5429999999999999,929.346,454.09230522988565,305.72
16,16,22/2/2021,10:50:11:899,305.22,31.35,467.82,0.542,929.346,454.3884635940237,305.72
17,17,22/2/2021,10:50:11:961,306.22,31.43,447.62,0.5429999999999999,929.346,454.67310329085916,305.72
18,18,22/2/2021,10:50:12:71,306.22,31.37,453.12,0.542,929.346,454.9461108091688,305.72
19,19,22/2/2021,10:50:12:180,306.22,31.43,467.22,0.5429999999999999,929.196,455.2073653647688,305.72
20,20,22/2/2021,10:50:12:290,306.22,31.39,464.42,0.5429999999999999,929.346,455.4567766794835,305.72
21,21,22/2/2021,10:50:12:399,306.22,31.37,464.72,0.5429999999999999,929.346,455.6943545453791,305.72
22,22,22/2/2021,10:50:12:508,306.22,31.32,460.22,0.5429999999999999,929.196,455.92024570297065,305.72
23,23,22/2/2021,10:50:12:633,305.72,31.35,461.72,0.5429999999999999,929.346,456.13471862304476,305.72
24,24,22/2/2021,10:50:12:727,306.22,31.35,450.72,0.5429999999999999,929.346,456.33812720678236,305.72
25,25,22/2/2021,10:50:12:899,305.72,31.41,470.52,0.5429999999999999,929.346,456.5308753461716,305.72
26,26,22/2/2021,10:50:12:946,306.22,31.33,431.22,0.544,929.346,456.713389752292,305.72
27,27,22/2/2021,10:50:13:55,305.72,31.32,462.62,0.5429999999999999,929.346,456.88606866300387,305.72
28,28,22/2/2021,10:50:13:164,305.22,31.35,428.72,0.544,929.4960000000001,457.04920496072015,305.72
29,29,22/2/2021,10:50:13:274,305.72,31.35,466.32,0.5429999999999999,929.346,457.2029376327699,305.72
30,30,22/2/2021,10:50:13:383,306.72,31.43,465.62,0.5429999999999999,929.196,457.3472810215735,305.72
31,31,22/2/2021,10:50:13:493,305.22,31.41,463.52,0.5429999999999999,929.196,457.4822360563317,305.72
32,32,22/2/2021,10:50:13:633,306.72,31.41,449.22,0.5429999999999999,929.346,457.6078753938167,305.72
33,33,22/2/2021,10:50:13:711,305.72,31.35,458.92,0.5429999999999999,929.346,457.7243166347658,305.72
34,34,22/2/2021,10:50:13:821,305.72,31.37,470.82,0.5429999999999999,929.346,457.831677250756,305.72
35,35,22/2/2021,10:50:13:930,305.72,31.39,448.92,0.5429999999999999,929.346,457.93009676028333,305.72
36,36,22/2/2021,10:50:14:39,305.72,31.33,447.32,0.5429999999999999,929.346,458.0197415872077,305.72
37,37,22/2/2021,10:50:14:148,306.22,31.39,449.82,0.5429999999999999,929.346,458.1007274444313,305.72
38,38,22/2/2021,10:50:14:258,305.72,31.41,461.42,0.5429999999999999,929.346,458.17305580274535,305.72
39,39,22/2/2021,10:50:14:399,305.72,31.33,465.92,0.5429999999999999,929.196,458.2366493009787,305.72
40,40,22/2/2021,10:50:14:477,306.22,31.35,466.62,0.5429999999999999,929.346,458.2914449364116,305.72
41,41,22/2/2021,10:50:14:649,306.22,31.39,432.72,0.544,929.346,458.33743676953776,305.72
42,42,22/2/2021,10:50:14:696,312.02,31.39,462.92,0.5429999999999999,929.196,458.37460523226855,305.72
43,43,22/2/2021,10:50:14:805,306.72,31.32,467.22,0.5429999999999999,929.346,458.4028471588585,305.72
44,44,22/2/2021,10:50:14:914,306.72,31.39,469.62,0.5429999999999999,929.346,458.4220394837392,305.72
45,45,22/2/2021,10:50:15:24,305.72,31.39,470.52,0.5429999999999999,929.346,458.4321589676834,305.72
46,46,22/2/2021,10:50:15:133,305.72,31.28,457.42,0.5429999999999999,929.346,458.4333329104769,305.72
47,47,22/2/2021,10:50:15:243,305.72,31.39,446.12,0.5429999999999999,929.346,458.42579568544295,305.72
48,48,22/2/2021,10:50:15:383,306.22,31.41,467.52,0.5429999999999999,929.346,458.4097946933394,305.72
49,49,22/2/2021,10:50:15:461,305.72,31.32,460.52,0.5429999999999999,929.346,458.3855507803749,305.72
50,50,22/2/2021,10:50:15:571,305.72,31.43,452.82,0.5429999999999999,929.346,458.3532920390271,305.72
51,51,22/2/2021,10:50:15:680,305.72,31.3,465.92,0.5429999999999999,929.346,458.31326842505655,305.72
52,52,22/2/2021,10:50:15:789,305.72,31.26,460.22,0.5429999999999999,929.346,458.2657463092103,305.72
53,53,22/2/2021,10:50:15:898,305.72,31.33,464.12,0.5429999999999999,929.346,458.21103046041895,305.72
54,54,22/2/2021,10:50:16:8,306.22,31.39,468.42,0.542,929.346,458.1494944363842,305.72
55,55,22/2/2021,10:50:16:133,305.72,31.39,450.12,0.5429999999999999,929.346,458.0815937242569,305.72
56,56,22/2/2021,10:50:16:227,306.72,31.39,469.02,0.5429999999999999,929.346,458.0078485554756,305.72
57,57,22/2/2021,10:50:16:398,306.22,31.39,469.62,0.542,929.346,457.92883276920134,305.72
58,58,22/2/2021,10:50:16:445,307.22,31.41,431.52,0.5429999999999999,929.346,457.8451835419866,305.72
59,59,22/2/2021,10:50:16:555,307.22,31.3,464.72,0.542,929.346,457.7575457516783,305.72
60,60,22/2/2021,10:50:16:664,306.22,31.35,428.72,0.5429999999999999,929.346,457.66646549910143,305.72
61,61,22/2/2021,10:50:16:773,306.22,31.43,454.72,0.5429999999999999,929.346,457.5723226101408,305.72
62,62,22/2/2021,10:50:16:898,307.22,31.37,459.52,0.5429999999999999,929.346,457.47531986201005,305.72
63,63,22/2/2021,10:50:16:992,306.72,31.32,463.52,0.5429999999999999,929.346,457.3755511663707,305.72
